categoria_str,precio_compra,img_caratula,categoria_id,titulo,precio_venta,sku,precio_intercambio
PC,9.00,/product_images/defimg3_s.jpg,830,Starcraft 2 (P) Wings of Liberty CE,22.00,3348542228122,13.00
PC,3.00,/product_images/Juegos/PC Juegos/3348542228733_s.jpg,830,Starcraft 2 (P) Wings of Liberty,15.00,3348542228733,5.00
PC,9.00,/product_images/defimg5_s.jpg,830,World Of Warcraft Cataclysm (P) CE,22.00,3348542231672,13.00
PC,0.10,/product_images/defimg4_s.jpg,830,World Of Warcraft Cataclysm (P),1.00,3348542232518,0.30
PC,2.00,/product_images/Juegos/PC Juegos/3391891954389_s.jpg,830,Witcher 2: Assassins Of Kings (P) PE,10.00,3391891954389,3.00
PC,0.40,/product_images/defimg5_s.jpg,830,Ridge Racer Unbounded (P),2.00,3391891958011,0.70
PC,9.00,/product_images/Juegos/PC Juegos/3391891962575_s.jpg,830,Witcher 2: Assassins Of Kings (P),22.00,3391891962575,13.00
PC,3.00,/product_images/defimg3_s.jpg,830,Dark Souls: Prepare To Die Edition (P),18.00,3391891963787,6.00
PC,0.50,/product_images/defimg3_s.jpg,830,Star Trek (2013) (P),2.50,3391891968935,0.90
PC,0.01,/product_images/defimg1_s.jpg,830,Ace Combat - Assault Horizon (P),0.25,3391891969727,0.01
PC,0.80,/product_images/defimg2_s.jpg,830,Naruto Shippuden: Ult Ninja Storm 3 (P),4.00,3391891972215,1.40
PC,1.20,/product_images/defimg1_s.jpg,830,Dark Souls II (P),6.00,3391891975377,2.00
PC,13.00,/product_images/Juegos/PC Juegos/3391891979320_s.jpg,830,Witcher 3: Wild Hunt (P),30.00,3391891979320,18.00
PC,1.60,/product_images/defimg5_s.jpg,830,Project Cars,8.00,3391891981156,2.00
PC,5.00,/product_images/defimg4_s.jpg,830,Project cars - Limited Edition (P),25.00,3391891981859,9.00
PC,13.00,/product_images/Juegos/PC Juegos/3391891989855_s.jpg,830,Witcher 3: Game Of The Year Edition,30.00,3391891989855,18.00
PC,0.40,/product_images/defimg5_s.jpg,830,Worms World Party,2.00,3417240954371,0.70
PC,1.00,/product_images/defimg3_s.jpg,830,Rulers of Nations,5.00,3430920040140,1.80
PC,0.30,/product_images/defimg3_s.jpg,830,Match Play Competition,1.50,3441370014308,0.50
PC,0.20,/product_images/defimg2_s.jpg,830,Fur Fighters,1.50,3455199421841,0.40
PC,0.10,/product_images/defimg4_s.jpg,830,Alias,0.75,3455199423241,0.20
PC,0.10,/product_images/defimg5_s.jpg,830,Paris Dakar Rally,1.00,3455199425849,0.30
PC,0.10,/product_images/defimg4_s.jpg,830,Turok evolution,1.00,3455199427348,0.30
PC,0.01,/product_images/defimg5_s.jpg,830,Gladiator Sword of Vengeance,0.25,3455199431642,0.01
PC,0.01,/product_images/defimg4_s.jpg,830,Urban Freestyle Soccer,0.10,3455199432038,0.01
PC,0.80,/product_images/defimg5_s.jpg,830,WRC 4: World Rally Championship (SN),3.50,3499550319880,1.30
PC,1.20,/product_images/defimg3_s.jpg,830,Rugby 15 (P),5.00,3499550330168,1.90
PC,0.80,/product_images/defimg3_s.jpg,830,Motorcycle Club,4.00,3499550330380,1.40
PC,2.00,/product_images/defimg3_s.jpg,830,WRC 5 (World Rally Championship) (P),10.00,3499550341317,3.00
PC,2.00,/product_images/defimg1_s.jpg,830,Handball 16 (P),12.00,3499550341553,4.00
PC,4.00,/product_images/defimg2_s.jpg,830,WRC 6 (World Rally Championship),22.00,3499550351491,7.00
PC,0.30,/product_images/defimg4_s.jpg,830,Xenocracy,1.50,3500339700109,0.50
PC,0.40,/product_images/defimg2_s.jpg,830,Azur & Asmar,3.00,3505375639376,0.90
PC,0.10,/product_images/defimg2_s.jpg,830,Cycling Manager,1.00,3512289005890,0.30
PC,0.01,/product_images/defimg2_s.jpg,830,Virtual Skipper 2,0.10,3512289006651,0.01
PC,0.01,/product_images/defimg3_s.jpg,830,Freedom Force The 3rd Reich (SN) 2CD,0.50,3512289010320,0.10
PC,0.01,/product_images/defimg2_s.jpg,830,Trackmania Sunrise,0.25,3512289010672,0.01
PC,0.20,/product_images/defimg4_s.jpg,830,Virtual Skipper 4,1.50,3512289010795,0.40
PC,0.01,/product_images/defimg2_s.jpg,830,Winter Challenge,0.25,3512289011280,0.01
PC,0.50,/product_images/defimg4_s.jpg,830,Trackmania United,3.50,3512289012386,1.00
PC,1.60,/product_images/defimg4_s.jpg,830,Sherlock Holmes Vs. Arsene Lupin,8.00,3512289013819,2.00
PC,0.40,/product_images/defimg3_s.jpg,830,Virtual Skipper 5,3.00,3512289015202,0.90
PC,0.30,/product_images/defimg3_s.jpg,830,Pro Cycling 2009,2.50,3512289016100,0.70
PC,0.80,/product_images/defimg2_s.jpg,830,Blood Bowl (Ed. Especial) (P),4.00,3512289016742,1.40
PC,1.20,/product_images/defimg4_s.jpg,830,Runaway a Twist of Fate,6.00,3512289016902,2.00
PC,2.00,/product_images/defimg2_s.jpg,830,RFactor,14.00,3512321245185,5.00
PC,0.50,/product_images/defimg5_s.jpg,830,Condor: Simulador de Vuelo,3.50,3512321245222,1.00
PC,0.01,/product_images/defimg3_s.jpg,830,Pro Cycling Manager 2011,0.50,3512890000246,0.10
PC,0.60,/product_images/defimg3_s.jpg,830,Yesterday,4.00,3512899108721,1.20
PC,0.20,/product_images/defimg3_s.jpg,830,Pro Cycling Manager 2012,1.50,3512899109315,0.40
PC,0.70,/product_images/defimg3_s.jpg,830,Blood Bowl: Chaos Cup,5.00,3512899109322,1.50
PC,1.40,/product_images/defimg5_s.jpg,830,El Testamento De Sherlock Holmes,6.00,3512899109360,2.00
PC,0.80,/product_images/defimg1_s.jpg,830,Juego de Tronos: Genesis (P),4.00,3512899109391,1.40
PC,0.01,/product_images/defimg5_s.jpg,830,Juego De Tronos,0.25,3512899109407,0.01
PC,1.20,/product_images/defimg2_s.jpg,830,R.A.W: Realms Of Ancient War (P),6.00,3512899109964,2.00
PC,0.80,/product_images/defimg4_s.jpg,830,Of Orcs And Men,4.00,3512899110045,1.40
PC,0.60,/product_images/defimg5_s.jpg,830,Farming Simulator 2013 (P),4.00,3512899110359,1.20
PC,1.00,/product_images/defimg2_s.jpg,830,Trine 2 - Collección Completa (P),4.50,3512899110571,1.70
PC,2.00,/product_images/defimg2_s.jpg,830,Cities XL Platinum (P),12.00,3512899110625,4.00
PC,0.70,/product_images/defimg4_s.jpg,830,Wargame: European Escalation (P),3.50,3512899110861,1.20
PC,0.50,/product_images/defimg3_s.jpg,830,Mars War Logs,3.50,3512899111042,1.00
PC,1.00,/product_images/defimg2_s.jpg,830,Wargame: Airland Battle (P),5.00,3512899111103,1.80
PC,0.01,/product_images/defimg1_s.jpg,830,Magrunner Dark Pulse (P),0.50,3512899111110,0.10
PC,0.50,/product_images/defimg2_s.jpg,830,Pro Cycling Manager 2013,3.50,3512899111127,1.00
PC,0.80,/product_images/defimg1_s.jpg,830,Contrast (P),3.50,3512899111615,1.30
PC,0.01,/product_images/defimg1_s.jpg,830,Farming Simulator 2013 : Expansion Pack 2,0.50,3512899112230,0.10
PC,0.50,/product_images/defimg4_s.jpg,830,Bound by Flame (P),3.50,3512899112315,1.00
PC,1.00,/product_images/defimg5_s.jpg,830,Pro Cycling Manager 2014,4.50,3512899112360,1.70
PC,4.00,/product_images/defimg3_s.jpg,830,Crimes & Punishments: (P) Sherlock Holmes,22.00,3512899113091,7.00
PC,2.00,/product_images/defimg1_s.jpg,830,Farming Simulator 2015,10.00,3512899113442,3.00
PC,1.60,/product_images/defimg4_s.jpg,830,Cities XXL,8.00,3512899113848,2.00
PC,2.00,/product_images/defimg2_s.jpg,830,Pro Cycling Manager 2015,12.00,3512899114746,4.00
PC,3.00,/product_images/defimg3_s.jpg,830,Pro Cycling Manager 2016,15.00,3512899115606,5.00
PC,1.20,/product_images/defimg1_s.jpg,830,Act of War (Gold Edition),6.00,354630133460,2.00
PC,0.30,/product_images/defimg2_s.jpg,830,Anno 1602,2.00,3546430003176,0.60
PC,0.10,/product_images/defimg5_s.jpg,830,Slave Zero,0.75,3546430004951,0.20
PC,1.60,/product_images/defimg4_s.jpg,830,Discworld Noir,8.00,3546430010044,2.00
PC,0.80,/product_images/defimg4_s.jpg,830,321 Smurf! My first Racing Game,4.00,3546430012567,1.40
PC,0.20,/product_images/defimg1_s.jpg,830,102 Dalmatas Centro de Actividades,1.00,3546430014301,0.30
PC,0.30,/product_images/defimg4_s.jpg,830,Asterix Juegos Disparatados,2.00,3546430014394,0.60
PC,0.30,/product_images/defimg4_s.jpg,830,Looney Tunes: Perro & Lobo,2.00,3546430017531,0.60
PC,0.50,/product_images/defimg1_s.jpg,830,Monopoly Tycoon,3.50,3546430019672,1.00
PC,0.01,/product_images/defimg1_s.jpg,830,Nicktoons Racing,0.25,3546430019955,0.01
PC,0.40,/product_images/defimg4_s.jpg,830,Tintin Destino Aventura,3.00,3546430020791,0.90
PC,0.30,/product_images/defimg5_s.jpg,830,Bugs Bunny & Taz: La Espiral Del Tiempo,2.50,3546430021743,0.70
PC,1.60,/product_images/defimg2_s.jpg,830,Civilization III,7.00,3546430022337,2.00
PC,0.10,/product_images/defimg1_s.jpg,830,Tactical Ops (Assault On Terror),0.75,3546430026250,0.20
PC,0.20,/product_images/defimg5_s.jpg,830,Grand Prix 3,1.00,3546430027233,0.30
PC,0.30,/product_images/defimg2_s.jpg,830,Desperados,2.00,3546430100318,0.60
PC,0.30,/product_images/defimg3_s.jpg,830,Rollercoaster Tycoon,2.50,3546430100820,0.70
PC,0.10,/product_images/defimg5_s.jpg,830,Zapper,1.00,3546430101605,0.30
PC,0.10,/product_images/defimg2_s.jpg,830,Monopoly,1.00,3546430102282,0.30
PC,0.90,/product_images/defimg2_s.jpg,830,Neverwinter Nights (SN) 3CD,4.50,3546430102473,1.60
PC,0.90,/product_images/defimg1_s.jpg,830,Rollercoaster Tycoon 2,6.00,3546430102961,1.80
PC,0.30,/product_images/defimg5_s.jpg,830,Neverwinter Nights Shadows Of Undrentide (P),2.00,3546430106334,0.60
PC,0.10,/product_images/defimg1_s.jpg,830,Rollercoaster Tycoon2: Wacky Worlds (Exp,1.00,3546430106440,0.30
PC,0.01,/product_images/defimg2_s.jpg,830,B-17 Flying Fortress The Mighty 8th,0.50,3546430106501,0.10
PC,0.10,/product_images/defimg3_s.jpg,830,Deadly Dozen,0.75,3546430106563,0.20
PC,0.01,/product_images/defimg2_s.jpg,830,Hero X,0.25,3546430106587,0.01
PC,1.00,/product_images/defimg3_s.jpg,830,Operacion Blockade,4.50,3546430106594,1.70
PC,0.01,/product_images/defimg5_s.jpg,830,Horizons Empire Of Istaria,0.10,3546430107232,0.01
PC,0.01,/product_images/defimg4_s.jpg,830,Sinbad - Legend Of The Seven Seas,0.50,3546430107492,0.10
PC,0.01,/product_images/defimg1_s.jpg,830,Simbad La Leyenda De Los Siete Mares,0.25,3546430107515,0.01
PC,0.20,/product_images/defimg5_s.jpg,830,Terminator 3 War of the Machines (SN),1.50,3546430107775,0.40
PC,1.00,/product_images/defimg4_s.jpg,830,"Temple of Elemental Evil, The",5.00,3546430108383,1.80
PC,0.90,/product_images/defimg2_s.jpg,830,El Templo Del Mal Elemental,4.50,3546430109267,1.60
PC,0.50,/product_images/defimg1_s.jpg,830,Civilization III Conquests,3.50,3546430109588,1.00
PC,0.01,/product_images/defimg2_s.jpg,830,Neverwinter Nights,0.50,3546430110188,0.10
PC,0.20,/product_images/defimg5_s.jpg,830,Dead Mans Hand,1.50,3546430110386,0.40
PC,0.01,/product_images/defimg2_s.jpg,830,Neverwinter Nights Las Hordas De La Oscu,0.50,3546430110447,0.10
PC,0.01,/product_images/defimg3_s.jpg,830,Line of Sight Vietnam,0.10,3546430110744,0.01
PC,1.00,/product_images/defimg1_s.jpg,830,Atari 80 Classic Games in one,5.00,3546430110911,1.80
PC,1.00,/product_images/defimg2_s.jpg,830,Asterix y Obelix XXL,5.00,3546430111109,1.80
PC,0.10,/product_images/defimg1_s.jpg,830,Trivial Pursuit Trepidante,1.00,3546430111130,0.30
PC,0.01,/product_images/defimg5_s.jpg,830,V-Rally 3,0.10,3546430112526,0.01
PC,0.10,/product_images/defimg5_s.jpg,830,Shadow Ops Red Mercury (SN),0.75,3546430112908,0.20
PC,0.60,/product_images/defimg1_s.jpg,830,Axis & Allies (SN),4.00,3546430113219,1.20
PC,1.80,/product_images/defimg1_s.jpg,830,Rollercoaster Tycoon 3 1CD (P),9.00,3546430113288,3.00
PC,1.40,/product_images/defimg1_s.jpg,830,Neverwinter Nights Deluxe Edition,6.00,3546430114186,2.00
PC,0.20,/product_images/defimg2_s.jpg,830,Chris Sawyer's Locomotion,1.50,3546430114667,0.40
PC,0.01,/product_images/defimg3_s.jpg,830,Top Spin (SN) 2CD,0.10,3546430115855,0.01
PC,0.01,/product_images/defimg2_s.jpg,830,Act Of War Direct Action,0.25,3546430116524,0.01
PC,0.40,/product_images/defimg4_s.jpg,830,Rollercoaster Tycoon 3: Empapados,2.00,3546430117149,0.70
PC,0.90,/product_images/defimg5_s.jpg,830,Tycoon City New York,6.00,3546430118603,1.80
PC,0.10,/product_images/defimg2_s.jpg,830,Rollercoaster Tycoon 3: Wild Salvaje,1.00,3546430119532,0.30
PC,0.30,/product_images/defimg4_s.jpg,830,Getting Up 1DVD,2.00,3546430119624,0.60
PC,0.01,/product_images/Juegos/PC Juegos/3546430120446_s.jpg,830,"Dungeons & Dragons, Stormreach",0.50,3546430120446,0.10
PC,0.70,/product_images/defimg2_s.jpg,830,Asterix & Obelix XXL 2,3.00,3546430121665,1.10
PC,0.90,/product_images/defimg5_s.jpg,830,Crashday,4.00,3546430121870,1.50
PC,1.20,/product_images/defimg4_s.jpg,830,Neverwinter Nights/Shadows of Undrentide/LasHhordas De La Infraoscuridad,8.00,3546430126684,2.00
PC,1.60,/product_images/defimg3_s.jpg,830,Icewind Dale + 2 Expansiones,8.00,3546430126936,2.00
PC,0.20,/product_images/defimg4_s.jpg,830,Test Drive Unlimited,1.50,3546430127186,0.40
PC,3.00,/product_images/defimg5_s.jpg,830,Neverwinter Nights 2: Chaotic Evil,15.00,3546430128336,5.00
PC,0.60,/product_images/defimg2_s.jpg,830,World of Asterix,3.00,3546430128657,1.00
PC,0.30,/product_images/defimg5_s.jpg,830,My Horse & Me,2.00,3546430131022,0.60
PC,0.30,/product_images/defimg5_s.jpg,830,Lucky Lucke Go West,1.50,3546430131121,0.50
PC,0.01,/product_images/Juegos/PC Juegos/3546430131664_s.jpg,830,Neverwinter Nights 2: Mask of the Betrae,0.50,3546430131664,0.10
PC,3.00,/product_images/defimg2_s.jpg,830,NeverWinter Nights Legends,18.00,3546430132616,6.00
PC,1.20,/product_images/defimg2_s.jpg,830,Rollercoaster Tycoon 3 Deluxe Edition,6.00,3546430133453,2.00
PC,0.30,/product_images/Juegos/PC Juegos/3546430134450_s.jpg,830,Asterix en los Juegos Olimpicos,2.50,3546430134450,0.70
PC,6.00,/product_images/defimg3_s.jpg,830,Witcher: Edicion Limitada,30.00,3546430134849,10.00
PC,0.50,/product_images/defimg5_s.jpg,830,Race O7 official WTCC,2.50,3546430135037,0.90
PC,1.20,/product_images/defimg4_s.jpg,830,Alone in the Dark Edicion Limitada,6.00,3546430135525,2.00
PC,0.20,/product_images/defimg3_s.jpg,830,Neverwinter Nights 2 - Storm of Zehir,1.00,3546430136195,0.30
PC,0.30,/product_images/Juegos/PC Juegos/3546430137307_s.jpg,830,Legendary,2.00,3546430137307,0.60
PC,0.01,/product_images/defimg4_s.jpg,830,Best Of: Dungeons & Dragons Online,0.10,3546430140758,0.01
PC,2.00,/product_images/defimg1_s.jpg,830,GTR Evolution,9.00,3546430141328,3.00
PC,3.00,/product_images/defimg2_s.jpg,830,EVE Online Special Edition (P),18.00,3546430143940,6.00
PC,1.20,/product_images/defimg5_s.jpg,830,Demigod,6.00,3546430144022,2.00
PC,0.30,/product_images/defimg5_s.jpg,830,Riddick - Assault on Dark Athena (SN),2.50,3546430144152,0.70
PC,0.10,/product_images/defimg1_s.jpg,830,Champions Online,0.75,3546430144930,0.20
PC,0.01,/product_images/defimg2_s.jpg,830,"Cazafantasmas, Los",0.50,3546430145630,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,Star Trek Online (P),0.10,3546430148662,0.01
PC,0.70,/product_images/defimg4_s.jpg,830,Test Drive Unlimited 2 (P),3.50,3546430150047,1.20
PC,0.20,/product_images/defimg3_s.jpg,830,Dungeons Dragons Daggerdale (P),1.00,3546430150245,0.30
PC,2.00,/product_images/defimg1_s.jpg,830,Neverwinter Nights Al Completo,12.00,3546430150641,4.00
PC,1.20,/product_images/defimg1_s.jpg,830,Dungeons and Dragons Anthology,6.00,3546430150658,2.00
PC,0.10,/product_images/defimg1_s.jpg,830,From Dusk Till Dawn,0.75,3554540201016,0.20
PC,0.10,/product_images/defimg5_s.jpg,830,Abierto Hasta El Amanecer,0.75,3554540201047,0.20
PC,0.10,/product_images/Juegos/PC Juegos/3554540204048_s.jpg,830,Frank Herbert's Dune,0.75,3554540204048,0.20
PC,0.01,/product_images/defimg1_s.jpg,830,Agassi Tennis Generation 2002,0.10,3554540224046,0.01
PC,0.01,/product_images/defimg5_s.jpg,830,Monsters Ville,0.10,3554540226026,0.01
PC,0.10,/product_images/defimg2_s.jpg,830,Gore,0.75,3554540252049,0.20
PC,1.20,/product_images/defimg2_s.jpg,830,Atlantis 2,6.00,3554540609102,2.00
PC,0.10,/product_images/defimg2_s.jpg,830,Loch Ness,1.00,3563650055372,0.30
PC,0.01,/product_images/defimg2_s.jpg,830,Arabian Nights,0.10,3563650058045,0.01
PC,0.01,/product_images/defimg2_s.jpg,830,Roland Garros 2002,0.10,3563650068372,0.01
PC,0.01,/product_images/defimg2_s.jpg,830,Haegemonia - Legions of Iron,0.25,3563650081197,0.01
PC,0.20,/product_images/defimg4_s.jpg,830,Roland Garros French Open 2003,1.50,3563650096283,0.40
PC,0.01,/product_images/defimg5_s.jpg,830,pro beach soccer,0.10,3563650103370,0.01
PC,0.10,/product_images/defimg2_s.jpg,830,Saga of Ryzom,1.00,3563650897545,0.30
PC,1.20,/product_images/defimg2_s.jpg,830,Syberia The Collectors Edition,6.00,3563652094485,2.00
PC,0.01,/product_images/defimg5_s.jpg,830,Puzzle Bobble 2,0.50,3597660100364,0.10
PC,0.01,/product_images/defimg4_s.jpg,830,Midnight Racing,0.25,3597660100418,0.01
PC,0.01,/product_images/defimg1_s.jpg,830,Imperium Galactica,0.50,3700046225654,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,Total annihilation,0.25,3700046225661,0.01
PC,0.01,/product_images/defimg3_s.jpg,830,Actua Ice Hockey 2,0.10,3700046226385,0.01
PC,0.01,/product_images/defimg5_s.jpg,830,Liberation Day,0.10,3700046229881,0.01
PC,0.01,/product_images/defimg5_s.jpg,830,Ultra Fighters,0.25,3700046229904,0.01
PC,0.01,/product_images/defimg5_s.jpg,830,Time Warriors,0.50,3700046229928,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,Speed Busters,0.25,3700046230566,0.01
PC,0.01,/product_images/defimg1_s.jpg,830,Racing the Best,0.25,3700046230641,0.01
PC,0.10,/product_images/defimg1_s.jpg,830,Theocracy,1.00,3700046231280,0.30
PC,0.60,/product_images/defimg2_s.jpg,830,Prince of Persia: Warrior Within (2004),4.00,3700046231327,1.20
PC,0.30,/product_images/defimg5_s.jpg,830,La Leyenda del Profeta y Del Asesino,2.00,3700046231433,0.60
PC,0.80,/product_images/defimg2_s.jpg,830,Necronomicon,4.00,3700046231457,1.40
PC,0.30,/product_images/defimg2_s.jpg,830,Corsairs Gold,1.50,3700046231594,0.50
PC,0.40,/product_images/defimg2_s.jpg,830,Hitchcock: Final Cut,2.00,3700046232836,0.70
PC,0.01,/product_images/defimg1_s.jpg,830,Wind Warriors Echelon II,0.05,3700046235615,0.01
PC,0.01,/product_images/defimg1_s.jpg,830,Chaos League,0.10,3700046239095,0.01
PC,0.10,/product_images/defimg5_s.jpg,830,Strategic Command,0.75,3700046239453,0.20
PC,0.01,/product_images/defimg4_s.jpg,830,Oil Tycoon,0.25,3700046242347,0.01
PC,0.01,/product_images/defimg5_s.jpg,830,Champion Ship Rally,0.25,3700046242576,0.01
PC,0.01,/product_images/defimg1_s.jpg,830,Dragoll Kung Fu,0.25,3700046242866,0.01
PC,0.10,/product_images/defimg3_s.jpg,830,Chaser (SN) 2 CDS,0.75,3700211500432,0.20
PC,0.01,/product_images/defimg4_s.jpg,830,Wildlife Park,0.10,3700211500456,0.01
PC,0.01,/product_images/defimg1_s.jpg,830,Aquanox 2,0.50,3700211500463,0.10
PC,0.01,/product_images/defimg4_s.jpg,830,Against Rome,0.25,3700211500548,0.01
PC,0.10,/product_images/defimg2_s.jpg,830,Railroad Pioneer,1.00,3700211500555,0.30
PC,0.10,/product_images/defimg4_s.jpg,830,Revolution,1.00,3700211500623,0.30
PC,0.10,/product_images/defimg3_s.jpg,830,Gladiators of Rome,1.00,3700211500630,0.30
PC,0.01,/product_images/defimg2_s.jpg,830,Shadow Force - Razor Unit,0.25,3700211500647,0.01
PC,0.50,/product_images/defimg5_s.jpg,830,Civil War,3.50,3700211500654,1.00
PC,0.01,/product_images/defimg2_s.jpg,830,Street Legal,0.25,3700211500678,0.01
PC,0.10,/product_images/defimg3_s.jpg,830,Far West,1.00,3700211500685,0.30
PC,0.01,/product_images/defimg3_s.jpg,830,Colo Zero,0.25,3700211500692,0.01
PC,0.10,/product_images/defimg4_s.jpg,830,Arx Fatalis,0.75,3700211500777,0.20
PC,0.01,/product_images/defimg1_s.jpg,830,Angels Vs Devils (Neo Juegos),0.50,3700211501002,0.10
PC,0.30,/product_images/defimg5_s.jpg,830,Skateboard Park Tycoon Back in the USA,2.50,3700211501033,0.70
PC,0.10,/product_images/defimg3_s.jpg,830,SeaWorld Adventure Parks Tycoon,1.00,3700211501040,0.30
PC,0.01,/product_images/defimg4_s.jpg,830,Emergency Firefigther,0.10,3700211501064,0.01
PC,0.10,/product_images/defimg4_s.jpg,830,Operation Air Assault 2,1.00,3700211501095,0.30
PC,0.10,/product_images/defimg2_s.jpg,830,Empire Of Magic,0.75,3700211501101,0.20
PC,0.30,/product_images/defimg1_s.jpg,830,Street Legal Racing Redline,1.50,3700211501163,0.50
PC,0.01,/product_images/defimg1_s.jpg,830,Secret Service: Security Breach,0.10,3700211501187,0.01
PC,0.60,/product_images/defimg3_s.jpg,830,Un Vecino Infernal 2,4.00,3700211501477,1.20
PC,0.01,/product_images/defimg1_s.jpg,830,Championship Snowboarding 2004,0.10,3700211501545,0.01
PC,0.01,/product_images/defimg2_s.jpg,830,Zoo Empire,0.25,3700211501972,0.01
PC,0.01,/product_images/defimg4_s.jpg,830,Virtual Grand Prix 2,0.25,3700211502092,0.01
PC,0.20,/product_images/defimg1_s.jpg,830,Rebel Raiders Operation Nighthawk,1.50,3700211502368,0.40
PC,0.01,/product_images/defimg1_s.jpg,830,Las Invasiones Barbaras,0.10,3700211502672,0.01
PC,0.01,/product_images/defimg2_s.jpg,830,Marine Park Empire,0.25,3700211503310,0.01
PC,0.80,/product_images/defimg3_s.jpg,830,Amenophis la Ressurreccion,4.00,3700265602052,1.40
PC,0.30,/product_images/defimg3_s.jpg,830,Atlantis Evolution,1.50,3700265603059,0.50
PC,0.20,/product_images/defimg3_s.jpg,830,Battlecruiser Millennium - Gold Edition,1.50,3700265605053,0.40
PC,0.20,/product_images/defimg1_s.jpg,830,Traitors Gate 2 Codigo Secreto Babilonia,1.50,3700265608054,0.40
