categoria_str,sku,precio_intercambio,precio_venta,categoria_id,titulo,img_caratula,precio_compra
PlayStation 3,4005209140355,2.00,6.00,821,WWE SmackDown Vs Raw 2011 HE,/product_images/Juegos/PS3 Juegos/4005209140355_s.jpg,1.40
PlayStation 3,4005209140454,5.00,8.00,821,WWE SmackDown Vs Raw 2011 LO,/product_images/Juegos/PS3 Juegos/4005209140454_s.jpg,3.00
Xbox 360,5060073309368,6.00,10.00,827,Dead Or Alive 5 CE (P),/product_images/Juegos/Xbox 360 Juegos/5060073309368_s.jpg,4.00
Xbox 360,5060073309917,9.00,15.00,827,Ninja Gaiden III: Razor's Edge,/product_images/Juegos/Xbox 360 Juegos/5060073309917_s.jpg,6.00
PlayStation 3,4005209140522,5.00,8.00,821,WWE Smackdown Vs. Raw 2011 Viper Ed,/product_images/Juegos/PS3 Juegos/4005209140522_s.jpg,3.00
PlayStation 3,4005209145626,7.00,12.00,821,Pinguinos de Madagascar,/product_images/Juegos/PS3 Juegos/4005209145626_s.jpg,5.00
Xbox 360,5060102952305,9.00,15.00,827,Samurai Shodown Sen,/product_images/Juegos/Xbox 360 Juegos/5060102952305_s.jpg,6.00
Xbox 360,5060102953227,7.00,12.00,827,Akai Katana,/product_images/Juegos/Xbox 360 Juegos/5060102953227_s.jpg,5.00
PlayStation 3,4005209154857,0.60,2.00,821,uDraw Pictionary Ultimate Edition,/product_images/Juegos/PS3 Juegos/4005209154857_s.jpg,0.30
PlayStation 3,4005209154987,1.30,3.50,821,Marvel Super Hero Squad Comic Combat U,/product_images/Juegos/PS3 Juegos/4005209154987_s.jpg,0.80
Xbox 360,5060102953395,3.00,6.00,827,Under Defeat HD,/product_images/Juegos/Xbox 360 Juegos/5060102953395_s.jpg,2.00
Xbox 360,5060112740916,4.00,7.00,827,Two Worlds Collectors Edition,/product_images/Juegos/Xbox 360 Juegos/5060112740916_s.jpg,3.00
PlayStation 3,4005209167673,3.00,8.00,821,WWE 13 - Stone Cold Collectors Edition,/product_images/Juegos/PS3 Juegos/4005209167673_s.jpg,1.90
PlayStation 3,4005209168076,-1,8.00,821,WWE 13: Mike Tyson Edition,/product_images/Juegos/PS3 Juegos/4005209168076_s.jpg,-1
Xbox 360,5060112743047,1.30,3.50,827,Section 8,/product_images/Juegos/Xbox 360 Juegos/5060112743047_s.jpg,0.80
Xbox 360,5060121820173,5.00,8.00,827,Final Fantasy XI (P),/product_images/Juegos/Xbox 360 Juegos/5060121820173_s.jpg,3.00
PlayStation 3,4012927050576,37.00,60.00,821,Metal Gear Solid 4 (ELC 1BR + Figura),/product_images/Juegos/PS3 Juegos/4012927050576_s.jpg,27.00
PlayStation 3,4012927050996,0.40,1.50,821,Rock Revolution,/product_images/Juegos/PS3 Juegos/4012927050996_s.jpg,0.20
Xbox 360,5060121822344,3.00,6.00,827,Final Fantasy XI: Wings of Goddess,/product_images/Juegos/Xbox 360 Juegos/5060121822344_s.jpg,2.00
Xbox 360,5060121825482,12.00,20.00,827,Star Ocean: Tha Last Hope (Ed. Lim.),/product_images/Juegos/Xbox 360 Juegos/5060121825482_s.jpg,9.00
PlayStation 3,4012927051467,1.10,3.00,821,Karaoke Revolution (Solo Juego),/product_images/Juegos/PS3 Juegos/4012927051467_s.jpg,0.70
Xbox 360,5060125481417,1.50,4.00,827,Earth defence force 2017,/product_images/Juegos/Xbox 360 Juegos/5060125481417_s.jpg,0.90
PlayStation 3,4012927052457,0.10,0.50,821,Def Jam Rapstar (Solo Juego),/product_images/Juegos/PS3 Juegos/4012927052457_s.jpg,0.01
PlayStation 3,4012927052754,17.00,28.00,821,Castlevania: Lords of Shadows EC,/product_images/Juegos/PS3 Juegos/4012927052754_s.jpg,12.00
Xbox 360,5060125483497,3.00,5.00,827,Eat Lead,/product_images/Juegos/Xbox 360 Juegos/5060125483497_s.jpg,2.00
Xbox 360,5060136650802,5.00,8.00,827,Noche En El Museo 2,/product_images/Juegos/Xbox 360 Juegos/5060136650802_s.jpg,3.00
PlayStation 3,4012927052877,3.00,6.00,821,Dance Dance Revolution - New Moves,/product_images/Juegos/PS3 Juegos/4012927052877_s.jpg,2.00
PlayStation 3,4012927052969,11.00,18.00,821,Dance Dance Revolution + Alfombrilla,/product_images/Juegos/PS3 Juegos/4012927052969_s.jpg,8.00
Xbox 360,5060138434592,0.70,2.00,827,Universe at War,/product_images/Juegos/Xbox 360 Juegos/5060138434592_s.jpg,0.40
Xbox 360,5060138434929,0.20,0.75,827,Football Manager 2008,/product_images/Juegos/Xbox 360 Juegos/5060138434929_s.jpg,0.10
PlayStation 3,4012927053195,7.00,12.00,821,No More Heroes: Heroes Paradise,/product_images/Juegos/PS3 Juegos/4012927053195_s.jpg,5.00
PlayStation 3,4012927053690,5.00,8.00,821,El Shaddai,/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,3.00
Xbox 360,5060146461405,6.00,10.00,827,"Wolf Among Us, The",/product_images/Juegos/Xbox 360 Juegos/5060146461405_s.jpg,4.00
Xbox 360,5060146462976,6.00,10.00,827,Juego De Tronos: Temporada 1,/product_images/Juegos/Xbox 360 Juegos/5060146462976_s.jpg,4.00
PlayStation 3,4017244027201,1.50,4.00,821,Summer Challenge,/product_images/Juegos/PS3 Juegos/4017244027201_s.jpg,0.90
PlayStation 3,4017244029984,1.30,3.50,821,Dance! It's Your Stage,/product_images/Juegos/PS3 Juegos/4017244029984_s.jpg,0.80
PlayStation 3,4020628089856,9.00,15.00,821,Regreso Al Futuro,/product_images/Juegos/PS3 Juegos/4020628089856_s.jpg,6.00
Xbox 360,5060173290023,1.50,4.00,827,WSC Real 09: World Snooker Championship,/product_images/Juegos/Xbox 360 Juegos/5060173290023_s.jpg,0.90
Xbox 360,5060182140111,1.10,3.00,827,Raven Squad,/product_images/Juegos/Xbox 360 Juegos/5060182140111_s.jpg,0.70
Xbox 360,5060182140449,1.10,3.00,827,Test Drive: Ferrari Racing Legends,/product_images/Juegos/Xbox 360 Juegos/5060182140449_s.jpg,0.70
PlayStation 3,4020628505042,5.00,8.00,821,Fritz By Chessbase,/product_images/Juegos/PS3 Juegos/4020628505042_s.jpg,3.00
PlayStation 3,4020628505783,5.00,8.00,821,Sacred 2 (Ed. Coleccionista),/product_images/Juegos/PS3 Juegos/4020628505783_s.jpg,3.00
Xbox 360,5060184980401,1.30,3.50,827,Stoked,/product_images/Juegos/Xbox 360 Juegos/5060184980401_s.jpg,0.80
Xbox 360,5060193300269,6.00,10.00,827,Great Battles Medieval,/product_images/Juegos/Xbox 360 Juegos/5060193300269_s.jpg,4.00
PlayStation 3,4020628507619,3.00,6.00,821,X-Factor : Solus,/product_images/Juegos/PS3 Juegos/4020628507619_s.jpg,2.00
PlayStation 3,4020628508791,1.10,3.00,821,Winter Stars (Move),/product_images/Juegos/PS3 Juegos/4020628508791_s.jpg,0.70
Xbox 360,5060193301235,1.30,3.50,827,History Legends of War,/product_images/Juegos/Xbox 360 Juegos/5060193301235_s.jpg,0.80
Xbox 360,5060193301280,1.30,3.50,827,Legends Of War,/product_images/Juegos/Xbox 360 Juegos/5060193301280_s.jpg,0.80
PlayStation 3,4020628510541,9.00,15.00,821,Regreso aA Futuro (El Juego),/product_images/Juegos/PS3 Juegos/4020628510541_s.jpg,6.00
PlayStation 3,4020628510657,7.00,12.00,821,Risen 2: Dark Waters - Collector's Ed.,/product_images/Juegos/PS3 Juegos/4020628510657_s.jpg,5.00
PlayStation 3,4020628513849,18.00,30.00,821,Saints Row IV (4) Wub Wub Edition,/product_images/defimg3_s.jpg,13.00
Xbox 360,5060229360007,3.00,5.00,827,WSC Real 11,/product_images/Juegos/Xbox 360 Juegos/5060229360007_s.jpg,2.00
Xbox 360,5060288220007,5.00,8.00,827,Hulk Hogan's Main Event,/product_images/defimg3_s.jpg,3.00
Xbox 360,5907813593925,6.00,10.00,827,Sniper Ghost Warrior 2 Collector's Ed,/product_images/Juegos/Xbox 360 Juegos/5907813593925_s.jpg,4.00
Xbox 360,710425299407,3.00,5.00,827,Major League Baseball 2K7,/product_images/Juegos/Xbox 360 Juegos/710425299407_s.jpg,2.00
Xbox 360,710425399626,6.00,10.00,827,Major League Baseball 2K11,/product_images/Juegos/Xbox 360 Juegos/710425399626_s.jpg,4.00
Xbox 360,710425472107,53.00,85.00,827,Bioshock Infinite Songbird Ed,/product_images/Juegos/Xbox 360 Juegos/710425472107_s.jpg,38.00
Xbox 360,710425491214,9.00,15.00,827,Major League Baseball 2K12,/product_images/Juegos/Xbox 360 Juegos/710425491214_s.jpg,6.00
Xbox 360,728658032067,3.00,6.00,827,Damage Inc - Pacific Squadron WWII,/product_images/Juegos/Xbox 360 Juegos/728658032067_s.jpg,2.00
Xbox 360,742725277694,11.00,18.00,827,Ghostbusters - The Videogame,/product_images/Juegos/Xbox 360 Juegos/742725277694_s.jpg,8.00
Xbox 360,8011642020457,5.00,8.00,827,Let's Dance With Mel B (Kinect),/product_images/Juegos/Xbox 360 Juegos/8011642020457_s.jpg,3.00
Xbox 360,8011642020655,1.30,3.50,827,SBK 2011,/product_images/Juegos/Xbox 360 Juegos/8011642020655_s.jpg,0.80
Xbox 360,8011642021072,6.00,10.00,827,WRC 2 FIA World Rally Championship,/product_images/Juegos/Xbox 360 Juegos/8011642021072_s.jpg,4.00
Xbox 360,8011642022130,0.90,2.50,827,Kung-Fu High Impact,/product_images/Juegos/Xbox 360 Juegos/8011642022130_s.jpg,0.60
Xbox 360,8023171010106,0.70,2.00,827,Armored Core 4,/product_images/Juegos/Xbox 360 Juegos/8023171010106_s.jpg,0.40
Xbox 360,8023171016139,3.00,6.00,827,Battle Fantasia,/product_images/Juegos/Xbox 360 Juegos/8023171016139_s.jpg,2.00
Xbox 360,8023171019581,3.00,6.00,827,Guilty Gear 2 Overture,/product_images/Juegos/Xbox 360 Juegos/8023171019581_s.jpg,2.00
Xbox 360,8023171023229,4.00,7.00,827,Backbreaker,/product_images/Juegos/Xbox 360 Juegos/8023171023229_s.jpg,3.00
Xbox 360,8023171028460,6.00,10.00,827,Grease Dance Kinect,/product_images/Juegos/Xbox 360 Juegos/8023171028460_s.jpg,4.00
Xbox 360,8023171028606,3.00,5.00,827,Jillian Michaels' Fitness Experience,/product_images/Juegos/Xbox 360 Juegos/8023171028606_s.jpg,2.00
Xbox 360,8023171028835,4.00,7.00,827,Top Gun - Hard Lock,/product_images/Juegos/Xbox 360 Juegos/8023171028835_s.jpg,3.00
Xbox 360,8023171029047,3.00,5.00,827,Twister Mania (Kinect),/product_images/Juegos/Xbox 360 Juegos/8023171029047_s.jpg,2.00
Xbox 360,8023171031255,5.00,8.00,827,Adidas Mi Coach,/product_images/Juegos/Xbox 360 Juegos/8023171031255_s.jpg,3.00
Xbox 360,802317112483,6.00,10.00,827,Zumba Fitness Core,/product_images/Juegos/Xbox 360 Juegos/802317112483A_s.jpg,4.00
Xbox 360,8033102492345,3.00,6.00,827,WRC: World Rally Championship 2010,/product_images/Juegos/Xbox 360 Juegos/8033102492345_s.jpg,2.00
Xbox 360,8033102494653,0.90,2.50,827,SBK 09: Superbike World Championship 09,/product_images/Juegos/Xbox 360 Juegos/8033102494653_s.jpg,0.60
Xbox 360,8033102495346,0.90,2.50,827,SBK 08 Superbike World Championship 08,/product_images/Juegos/Xbox 360 Juegos/8033102495346_s.jpg,0.60
Xbox 360,8154030102370,15.00,25.00,827,How to Train Your Dragon 2,/product_images/Juegos/Xbox 360 Juegos/8154030102370_s.jpg,11.00
Nintendo DS,5060189090051,-1,4.00,834,Happy Party With Hello Kitty & Friends,/product_images/Juegos/DS Juegos/5060189090051_s.jpg,-1
Nintendo DS,5060189090099,2.00,6.00,834,Happy Party With Hello Kity & Friends,/product_images/Juegos/DS Juegos/5060189090099_s.jpg,1.40
Nintendo DS,5060193300009,0.40,1.50,834,Commander: Europe At War,/product_images/Juegos/DS Juegos/5060193300009_s.jpg,0.20
Nintendo DS,5060193300139,5.00,8.00,834,Horrible Histories: Ruthless Romans,/product_images/Juegos/DS Juegos/5060193300139_s.jpg,3.00
Nintendo DS,5060201650928,0.60,2.00,834,Hidden Photo,/product_images/Juegos/DS Juegos/5060201650928_s.jpg,0.30
Nintendo DS,5060203320133,7.00,12.00,834,Peppa Pig: Fun and Games,/product_images/Juegos/DS Juegos/5060203320133_s.jpg,5.00
Nintendo DS,5060203320201,9.00,15.00,834,"Peppa Pig, Theme Park Fun",/product_images/Juegos/DS Juegos/5060203320201_s.jpg,6.00
Nintendo DS,5060216310046,4.00,7.00,834,ATV Quad Kings,/product_images/Juegos/DS Juegos/5060216310046_s.jpg,3.00
Nintendo DS,5060216660011,12.00,20.00,834,Thomas & Friends: Hero Of The Rails,/product_images/Juegos/DS Juegos/5060216660011_s.jpg,9.00
Nintendo DS,5390102487485,0.30,1.00,834,Deal Or No Deal,/product_images/Juegos/DS Juegos/5390102487485_s.jpg,0.10
Nintendo DS,5390102488918,1.30,3.50,834,Crazy Pig,/product_images/Juegos/DS Juegos/5390102488918_s.jpg,0.80
Nintendo DS,5390102488987,1.10,3.00,834,Veterinarios en Accion,/product_images/Juegos/DS Juegos/5390102488987_s.jpg,0.70
Nintendo DS,5390102491802,4.00,7.00,834,Syberia,/product_images/Juegos/DS Juegos/5390102491802_s.jpg,3.00
Nintendo DS,5390102496470,1.30,3.50,834,Poker Training,/product_images/Juegos/DS Juegos/5390102496470_s.jpg,0.80
Nintendo DS,5390102496531,3.00,5.00,834,Veerinarios en Accion 2,/product_images/Juegos/DS Juegos/5390102496531_s.jpg,2.00
Nintendo DS,5390102498566,1.10,3.00,834,Deal or No Deal - The Banker Is Back,/product_images/Juegos/DS Juegos/5390102498566_s.jpg,0.70
Nintendo DS,5390102498580,1.10,3.00,834,Are You Smarter Than A 10 Year Old?,/product_images/Juegos/DS Juegos/5390102498580_s.jpg,0.70
Nintendo DS,5390102498597,0.30,1.00,834,Golden Balls,/product_images/Juegos/DS Juegos/5390102498597_s.jpg,0.10
Nintendo DS,5390102498924,3.00,5.00,834,Donde Esta Carmen Sandiego?,/product_images/Juegos/DS Juegos/5390102498924_s.jpg,2.00
Nintendo DS,5390102504069,4.00,7.00,834,Garden Guide,/product_images/Juegos/DS Juegos/5390102504069_s.jpg,3.00
Nintendo DS,5390102506803,0.10,0.50,834,Countdown (UK),/product_images/Juegos/DS Juegos/5390102506803_s.jpg,0.01
Nintendo DS,5390102506827,1.10,3.00,834,Family Fortunes,/product_images/Juegos/DS Juegos/5390102506827_s.jpg,0.70
Nintendo DS,5390102506858,1.50,4.00,834,Beat The Intro,/product_images/Juegos/DS Juegos/5390102506858_s.jpg,0.90
Nintendo DS,5414233177418,4.00,7.00,834,Maya,/product_images/Juegos/DS Juegos/5414233177418_s.jpg,3.00
Nintendo DS,5743211740079,1.30,3.50,834,Franklin's Great Adventures,/product_images/Juegos/DS Juegos/5743211740079_s.jpg,0.80
Nintendo DS,5743211740338,4.00,7.00,834,Strawberry Shortcake,/product_images/Juegos/DS Juegos/5743211740338_s.jpg,3.00
Nintendo DS,5743211740376,1.50,4.00,834,Tarta de Fresa: La Tarta Gigante,/product_images/Juegos/DS Juegos/5743211740376_s.jpg,0.90
Nintendo DS,5743211740574,0.60,2.00,834,Pet Alien,/product_images/Juegos/DS Juegos/5743211740574_s.jpg,0.30
Nintendo DS,5743211740628,6.00,10.00,834,Cartoon Network Racing,/product_images/Juegos/DS Juegos/5743211740628_s.jpg,4.00
PC,8423817602502,0.40,1.50,830,Rollercoaster Mania 1 & 2,/product_images/defimg2_s.jpg,0.20
Nintendo DS,5743211740857,5.00,8.00,834,Build A Bear Workshop,/product_images/Juegos/DS Juegos/5743211740857_s.jpg,3.00
Nintendo DS,5743211740925,5.00,8.00,834,Garfields Nightmare,/product_images/Juegos/DS Juegos/5743211740925_s.jpg,3.00
PC,8423817602533,0.01,0.10,830,Mall Tycoon 3,/product_images/defimg5_s.jpg,0.01
PC,8423817602540,0.30,1.00,830,Stronghold Crusader,/product_images/defimg1_s.jpg,0.10
Nintendo DS,5743211741045,3.00,5.00,834,Bratz Ponyz 2,/product_images/Juegos/DS Juegos/5743211741045_s.jpg,2.00
Nintendo DS,5743211741144,3.00,6.00,834,Bratz Kidz Party,/product_images/Juegos/DS Juegos/5743211741144_s.jpg,2.00
Nintendo DS,5743211741182,0.60,2.00,834,Rubik's Puzzle World,/product_images/Juegos/DS Juegos/5743211741182_s.jpg,0.30
PC,8423817602748,0.40,1.50,830,Painkiller (SN) 4CD,/product_images/defimg5_s.jpg,0.20
PC,8423817602885,0.20,0.75,830,Chicago 1930,/product_images/Juegos/PC Juegos/8423817602885_s.jpg,0.10
PC,8423817602915,0.30,1.00,830,inquisition,/product_images/defimg2_s.jpg,0.10
Nintendo DS,5906961196606,1.50,4.00,834,Crime Lab: Body Of Evidence,/product_images/Juegos/DS Juegos/5906961196606_s.jpg,0.90
Nintendo DS,5906961196859,0.01,0.25,834,Chronicles Of Mystery - Secret Tree Life,/product_images/Juegos/DS Juegos/5906961196859_s.jpg,0.01
Nintendo DS,5906961197603,3.00,5.00,834,I Love Beauty Hollywood Makeover,/product_images/Juegos/DS Juegos/5906961197603_s.jpg,2.00
PC,8423817602960,0.01,0.10,830,Jugando Con Figuras y Colores,/product_images/defimg2_s.jpg,0.01
PC,8423817603011,0.20,0.75,830,La Isla Misteriosa,/product_images/defimg3_s.jpg,0.10
PC,8423817603097,0.01,0.25,830,Rollercoaster Mania,/product_images/defimg1_s.jpg,0.01
Nintendo DS,5906961197634,4.00,7.00,834,Logic Machines,/product_images/Juegos/DS Juegos/5906961197634_s.jpg,3.00
Nintendo DS,5906961197665,0.90,2.50,834,Sushi Academy,/product_images/Juegos/DS Juegos/5906961197665_s.jpg,0.60
PC,8423817603196,0.01,0.10,830,"US Marines, First to Fight",/product_images/defimg4_s.jpg,0.01
PC,8423817603905,0.10,0.50,830,Casper Castle Mystery Pack / The Spooky Alley,/product_images/defimg1_s.jpg,0.01
PC,8423817604193,0.90,2.50,830,Hidden and Dangerous 2: Courage Under Fire,/product_images/defimg1_s.jpg,0.50
Nintendo DS,5907813592737,3.00,6.00,834,Jewels Of The Tropical Lost Island,/product_images/Juegos/DS Juegos/5907813592737_s.jpg,2.00
Nintendo DS,5907813592775,4.00,7.00,834,Vampires Moon: The Mystery of the Hidden,/product_images/Juegos/DS Juegos/5907813592775_s.jpg,3.00
Nintendo DS,5907813592898,4.00,7.00,834,Murder In Venice,/product_images/Juegos/DS Juegos/5907813592898_s.jpg,3.00
PC,8423817604209,0.60,2.00,830,Sid Meiers Railroads,/product_images/defimg3_s.jpg,0.30
PC,8423817604384,0.01,0.10,830,Viaje al Centro de la Luna,/product_images/defimg2_s.jpg,0.01
PC,8423817605053,0.20,0.75,830,Pantera Rosa: Rescate Animal,/product_images/defimg1_s.jpg,0.10
Nintendo DS,64549673929,1.30,3.50,834,Magic Made Fun,/product_images/Juegos/DS Juegos/64549673929_s.jpg,0.80
Nintendo DS,650008099010,5.00,9.00,834,World Championship Poker Deluxe Series,/product_images/Juegos/DS Juegos/650008099010_s.jpg,4.00
Nintendo DS,662248906126,18.00,30.00,834,Dragon Quest Heroes Rocket Slime,/product_images/Juegos/DS Juegos/662248906126_s.jpg,13.00
PC,8423817605077,0.01,0.10,830,Pantera Rosa: Salvando El Planeta Tierra,/product_images/defimg1_s.jpg,0.01
PC,8423817605084,0.01,0.10,830,Pink Panther: Mision Espacial,/product_images/defimg1_s.jpg,0.01
Nintendo DS,695771800111,7.00,12.00,834,Sudoku Mania,/product_images/Juegos/DS Juegos/695771800111_s.jpg,5.00
PC,8423817605107,0.01,0.25,830,Lassie Juega Aprende,/product_images/defimg5_s.jpg,0.01
PC,8423817606456,0.20,0.75,830,Trackmania Sunrise Extreme,/product_images/defimg3_s.jpg,0.10
Nintendo DS,712725003715,3.00,5.00,834,Cheetah Girls - Pop Star Sensations,/product_images/Juegos/DS Juegos/712725003715_s.jpg,2.00
Nintendo DS,712725004521,0.90,2.50,834,Wizards of Waverly Place,/product_images/Juegos/DS Juegos/712725004521_s.jpg,0.60
PC,8424094002122,0.01,0.10,830,La fuego de Otto,/product_images/defimg3_s.jpg,0.01
PC,8424094008070,0.70,2.50,830,Settlers El Lineaje De Los Reyes,/product_images/defimg1_s.jpg,0.30
Nintendo DS,719593100041,3.00,5.00,834,Rune Factory,/product_images/Juegos/DS Juegos/719593100041_s.jpg,2.00
Nintendo DS,719593100355,18.00,30.00,834,Lufia: Curse Of The Sinistrals,/product_images/Juegos/DS Juegos/719593100355_s.jpg,13.00
PC,8424094405145,0.01,0.10,830,Barca '99,/product_images/defimg4_s.jpg,0.01
PC,8424248991463,0.10,0.50,830,PC Superliga,/product_images/defimg5_s.jpg,0.01
Nintendo DS,722674700030,4.00,7.00,834,Shogun Empires (V. Americano),/product_images/Juegos/DS Juegos/722674700030_s.jpg,3.00
Nintendo DS,722674700054,10.00,16.00,834,Mage Knight: Destiny's Soldier,/product_images/Juegos/DS Juegos/722674700054_s.jpg,7.00
PC,8424295029843,0.70,2.00,830,"Bella Durmiente, La",/product_images/defimg3_s.jpg,0.40
Nintendo DS,722674700153,0.60,2.00,834,Digimon: Digimon World DS,/product_images/Juegos/DS Juegos/722674700153_s.jpg,0.30
Nintendo DS,722674700221,13.00,22.00,834,Digimon World Dawn,/product_images/Juegos/DS Juegos/722674700221_s.jpg,9.00
PC,8425539100120,1.40,4.00,830,Aprende Ingles Con Pipo,/product_images/Juegos/PC Juegos/8425539100120_s.jpg,0.80
Nintendo DS,722674700252,9.00,15.00,834,Digimon World Championship,/product_images/Juegos/DS Juegos/722674700252_s.jpg,6.00
Nintendo DS,730865400164,15.00,25.00,834,Rondo Of Swordsds sod,/product_images/Juegos/DS Juegos/730865400164_s.jpg,11.00
PC,8425539100236,0.70,2.50,830,Descubre el universo con PIPO,/product_images/Juegos/PC Juegos/8425539100236_s.jpg,0.30
PC,8425539100281,0.90,2.50,830,Vamos a Leer Con Pipo,/product_images/defimg4_s.jpg,0.50
PC,8425539100298,0.90,2.50,830,MIs Pimeros Pasos Con Pipo,/product_images/defimg2_s.jpg,0.50
PC,8425539100427,0.90,2.50,830,Pipo En la China Imperial,/product_images/defimg4_s.jpg,0.50
PC,8425539100434,0.90,2.50,830,Pipo En El Imperio Maya,/product_images/defimg1_s.jpg,0.50
PC,8425539100748,0.90,2.50,830,Ortografia Con Ppo,/product_images/defimg3_s.jpg,0.50
PC,8425626200092,0.01,0.25,830,Safecracker,/product_images/defimg1_s.jpg,0.01
PC,8426239090216,0.10,0.50,830,Atmosfear - La Dimension De Lo Desconoci,/product_images/defimg4_s.jpg,0.01
PC,8426239090551,1.80,5.00,830,Blade Runner,/product_images/defimg3_s.jpg,1.00
PC,8426239090551,0.60,2.00,830,Blade Runner,/product_images/defimg2_s.jpg,0.30
PC,8426239090742,0.30,1.00,830,Great Adventures Castle,/product_images/defimg3_s.jpg,0.20
PC,8426239092463,0.40,1.50,830,Futbol 2001,/product_images/defimg1_s.jpg,0.20
PC,8426239092470,0.01,0.10,830,Euro Tour Cycling,/product_images/defimg3_s.jpg,0.01
PC,8426239092715,0.01,0.10,830,"Moon Project, The",/product_images/defimg2_s.jpg,0.01
PlayStation 3,4020628915896,1.50,4.00,821,Dance Todo el mundo a bailar,/product_images/Juegos/PS3 Juegos/4020628915896_s.jpg,0.90
PC,8426412001039,0.01,0.10,830,Air Warrior 3,/product_images/Juegos/PC Juegos/8426412001039_s.jpg,0.01
PlayStation 3,4020636121579,3.00,5.00,821,Bloodbath,/product_images/Juegos/PS3 Juegos/4020636121579_s.jpg,2.00
PC,8426412001893,0.50,1.50,830,Zeno Clash (P),/product_images/defimg5_s.jpg,0.30
PlayStation 3,4250230270032,7.00,12.00,821,X-Blades,/product_images/Juegos/PS3 Juegos/4250230270032_s.jpg,5.00
