precio_venta,categoria_id,img_caratula,titulo,precio_compra,categoria_str,sku,precio_intercambio
10.00,821,/product_images/Juegos/PS3 Juegos/3307211688391_s.jpg,Heroes Over Europe,4.00,PlayStation 3,3307211688391,6.00
4.00,834,/product_images/Juegos/DS Juegos/3307211619449_s.jpg,Anatomia De Grey: El Videojuego,0.90,Nintendo DS,3307211619449,1.50
3.50,834,/product_images/Juegos/DS Juegos/3307211625341_s.jpg,Tim Power - Campeon,0.80,Nintendo DS,3307211625341,1.30
5.00,834,/product_images/Juegos/DS Juegos/3307211641266_s.jpg,My Happy Kitchen,2.00,Nintendo DS,3307211641266,3.00
12.00,834,/product_images/Juegos/DS Juegos/3307211641471_s.jpg,Broken Sword: Shadow Of Templars,5.00,Nintendo DS,3307211641471,7.00
8.00,834,/product_images/Juegos/DS Juegos/3307211642379_s.jpg,"Genio de las Palabras, El",3.00,Nintendo DS,3307211642379,5.00
5.00,834,/product_images/Juegos/DS Juegos/3307211644212_s.jpg,Animalz: Mis Amigos los Pandaz,2.00,Nintendo DS,3307211644212,3.00
3.50,834,/product_images/Juegos/DS Juegos/3307211649460_s.jpg,Anno: Create A New World,1.50,Nintendo DS,3307211649460,2.00
10.00,834,/product_images/Juegos/DS Juegos/3307211655805_s.jpg,Classic Word Games,4.00,Nintendo DS,3307211655805,6.00
12.00,834,/product_images/Juegos/DS Juegos/3307211656413_s.jpg,Might y Magic Clash of Heroes,5.00,Nintendo DS,3307211656413,7.00
4.00,834,/product_images/Juegos/DS Juegos/3307211658158_s.jpg,Imagine: My Boutique,0.90,Nintendo DS,3307211658158,1.50
3.00,834,/product_images/Juegos/DS Juegos/3307211658202_s.jpg,Imagina Ser: Tu Tienda De Regalos,0.70,Nintendo DS,3307211658202,1.10
7.00,834,/product_images/Juegos/DS Juegos/3307211668362_s.jpg,Imagine Wildlife Keeper For Nintendo,3.00,Nintendo DS,3307211668362,4.00
1.50,834,/product_images/Juegos/DS Juegos/3307211668508_s.jpg,Imagina Ser Artista,0.20,Nintendo DS,3307211668508,0.40
3.00,834,/product_images/Juegos/DS Juegos/3307211668560_s.jpg,Imagine Detective Adventures,0.70,Nintendo DS,3307211668560,1.10
2.50,834,/product_images/Juegos/DS Juegos/3307211668799_s.jpg,Imagina ser Periodista,0.60,Nintendo DS,3307211668799,0.90
15.00,834,/product_images/Juegos/DS Juegos/3307211668898_s.jpg,Imagina Ser Veterinaria Hospital De Cach,6.00,Nintendo DS,3307211668898,9.00
3.50,834,/product_images/Juegos/DS Juegos/3307211669437_s.jpg,Girls Life Crea Tu Look,0.80,Nintendo DS,3307211669437,1.30
4.00,834,/product_images/Juegos/DS Juegos/3307211672314_s.jpg,CSI: Determinacion Mortal,0.90,Nintendo DS,3307211672314,1.50
5.00,834,/product_images/Juegos/DS Juegos/3307211672673_s.jpg,Arthur and the revenge of Maltazard,2.00,Nintendo DS,3307211672673,3.00
12.00,834,/product_images/Juegos/DS Juegos/3307211673809_s.jpg,Master - All Classics,5.00,Nintendo DS,3307211673809,7.00
8.00,834,/product_images/Juegos/DS Juegos/3307211674615_s.jpg,Animalz: Dogz Superstars,3.00,Nintendo DS,3307211674615,5.00
3.50,834,/product_images/Juegos/DS Juegos/3307211674844_s.jpg,Animalz: Hamsterz Superstar,0.80,Nintendo DS,3307211674844,1.30
3.50,834,/product_images/Juegos/DS Juegos/3307211675056_s.jpg,Rabbids Go Home,0.80,Nintendo DS,3307211675056,1.30
5.00,834,/product_images/Juegos/DS Juegos/3307211677470_s.jpg,Metropolis Crimes,1.20,Nintendo DS,3307211677470,1.90
3.00,834,/product_images/Juegos/DS Juegos/3307211680371_s.jpg,Girls Life Disena Tus Joyas,0.70,Nintendo DS,3307211680371,1.10
5.00,834,/product_images/Juegos/DS Juegos/3307211680517_s.jpg,Girls Life Estrella de la Moda,1.20,Nintendo DS,3307211680517,1.90
4.00,834,/product_images/Juegos/DS Juegos/3307211681361_s.jpg,Amazing Adventures,0.90,Nintendo DS,3307211681361,1.50
12.00,834,/product_images/Juegos/DS Juegos/3307211681699_s.jpg,Petz : Fashion,5.00,Nintendo DS,3307211681699,7.00
10.00,834,/product_images/Juegos/DS Juegos/3307211683761_s.jpg,TMNT - Arcade Attack,4.00,Nintendo DS,3307211683761,6.00
8.00,834,/product_images/Juegos/DS Juegos/3307211685505_s.jpg,Animalz Pony Club,3.00,Nintendo DS,3307211685505,5.00
8.00,834,/product_images/Juegos/DS Juegos/3307211688520_s.jpg,Puzzler World,3.00,Nintendo DS,3307211688520,5.00
3.50,830,/product_images/Juegos/PC Juegos/3307212816212_s.jpg,Anno 1404,0.50,PC,3307212816212,1.00
3.00,834,/product_images/Juegos/DS Juegos/3307211690295_s.jpg,Avatar: El Videojuego (Ed. Especial),0.70,Nintendo DS,3307211690295,1.10
5.00,834,/product_images/Juegos/DS Juegos/3307212317146_s.jpg,Combate De Gigantes: Insectos Mutantes,1.20,Nintendo DS,3307212317146,1.90
3.00,834,/product_images/Juegos/DS Juegos/3307212813266_s.jpg,OK! Puzzle Stars (UK),0.70,Nintendo DS,3307212813266,1.10
0.50,830,/product_images/Juegos/PC Juegos/5055277015030_s.jpg,Football Manager 2012 (P),0.01,PC,5055277015030,0.10
5.00,830,/product_images/Juegos/PC Juegos/023272002251_s.jpg,Grim Fandango,1.00,PC,023272002251,1.80
6.00,830,/product_images/Juegos/PC Juegos/5030917067402_s.jpg,Prototype,1.20,PC,5030917067402,2.00
6.00,834,/product_images/Juegos/DS Juegos/3307215702796_s.jpg,Los Pitufos 2,2.00,Nintendo DS,3307215702796,3.00
8.00,834,/product_images/Juegos/DS Juegos/3307215772799_s.jpg,"Pitufos, Los (1+2)",3.00,Nintendo DS,3307215772799,5.00
8.00,834,/product_images/Juegos/DS Juegos/3307217935314_s.jpg,CSI: Unsolved,3.00,Nintendo DS,3307217935314,5.00
0.50,830,/product_images/Juegos/PC Juegos/3760007414732_s.jpg,Fire Department 3,0.01,PC,3760007414732,0.10
18.00,830,/product_images/Juegos/PC Juegos/882224258081_s.jpg,Flight Simulator X Profesional Edition,3.00,PC,882224258081,6.00
0.10,830,/product_images/Juegos/PC Juegos/4012927071540_s.jpg,Pro Evolution Soccer 5 (SN),0.01,PC,4012927071540,0.01
2.50,834,/product_images/Juegos/DS Juegos/3307219902345_s.jpg,Michael Jackson: The Experience,0.60,Nintendo DS,3307219902345,0.90
5.00,834,/product_images/Juegos/DS Juegos/3348542214002_s.jpg,Geometry Wars Galaxies,1.20,Nintendo DS,3348542214002,1.90
0.10,830,/product_images/Juegos/PC Juegos/8414185051337_s.jpg,Fifa 2004,0.01,PC,8414185051337,0.01
3.50,834,/product_images/Juegos/DS Juegos/3348542220812_s.jpg,La Momia: La Tumba del Emperador Dragon,0.80,Nintendo DS,3348542220812,1.30
1.00,834,/product_images/Juegos/DS Juegos/3391891954006_s.jpg,Hello Kitty Birthday Adventures,0.10,Nintendo DS,3391891954006,0.30
4.00,834,/product_images/Juegos/DS Juegos/3391891957052_s.jpg,Ben 10 Galactic Racing,0.90,Nintendo DS,3391891957052,1.50
0.10,830,/product_images/Juegos/PC Juegos/8431474060931_s.jpg,PC Sudoku,0.01,PC,8431474060931,0.01
0.50,830,/product_images/Juegos/PC Juegos/3760007414831_s.jpg,Silverfall,0.01,PC,3760007414831,0.10
6.00,834,/product_images/Juegos/DS Juegos/3391891958066_s.jpg,Victorious: Hollywood Arts Debut,2.00,Nintendo DS,3391891958066,3.00
2.00,834,/product_images/Juegos/DS Juegos/3391891960694_s.jpg,Victorious,0.30,Nintendo DS,3391891960694,0.60
2.50,834,/product_images/Juegos/DS Juegos/3391891964234_s.jpg,"Thundercats, The",0.60,Nintendo DS,3391891964234,0.90
5.00,862,/product_images/Juegos/PSP Juegos/8430613001422_s.jpg,Warriors of the Lost Empire,1.00,PSP,8430613001422,1.80
5.00,830,/product_images/Juegos/PC Juegos/3348542198982_s.jpg,Scarface,0.70,PC,3348542198982,1.50
2.50,830,/product_images/Juegos/PC Juegos/882224277808_s.jpg,Zoo Tycoon 2 Marine Mania,0.30,PC,882224277808,0.70
7.00,830,/product_images/Juegos/PC Juegos/3546430130100_s.jpg,Witcher,1.40,PC,3546430130100,2.00
8.00,834,/product_images/Juegos/DS Juegos/3391891967174_s.jpg,Winx Club: Party Magica,3.00,Nintendo DS,3391891967174,5.00
7.00,834,/product_images/Juegos/DS Juegos/3391891969567_s.jpg,Los Croods: Fiesta Prehistórica,3.00,Nintendo DS,3391891969567,4.00
2.00,862,/product_images/Juegos/PSP Juegos/4012927062609_s.jpg,Yu-Gi-Oh! GX Tag Force 2,0.30,PSP,4012927062609,0.60
2.00,862,/product_images/Juegos/PSP Juegos/711719159964_s.jpg,"Eye of Judgment Legends, The",0.30,PSP,711719159964,0.60
2.00,862,/product_images/Juegos/PSP Juegos/5060073302710_s.jpg,Gitaroo Man Lives!,0.30,PSP,5060073302710,0.60
1.50,830,/product_images/Juegos/PC Juegos/5060138434127_s.jpg,The Club,0.20,PC,5060138434127,0.40
0.50,830,/product_images/Juegos/PC Juegos/8431474001132_s.jpg,Lilo y Stitch en Problemas en el Paraiso,0.01,PC,8431474001132,0.10
0.50,830,/product_images/Juegos/PC Juegos/5017783022056_s.jpg,Ford StreetRacing,0.01,PC,5017783022056,0.10
3.00,862,/product_images/Juegos/PSP Juegos/5055060910719_s.jpg,Power Stone Collection,0.40,PSP,5055060910719,0.90
5.00,862,/product_images/Juegos/PSP Juegos/5030917039461_s.jpg,Marvel Ultimate Alliance,1.00,PSP,5030917039461,1.80
2.50,862,/product_images/Juegos/PSP Juegos/4012927060728_s.jpg,Pocket Racers,0.30,PSP,4012927060728,0.70
0.75,830,/product_images/Juegos/PC Juegos/3307210163257_s.jpg,Destroyer & Command,0.10,PC,3307210163257,0.20
0.50,830,/product_images/Juegos/PC Juegos/3700664506487_s.jpg,Grandes Invasions 350-1066,0.01,PC,3700664506487,0.10
0.25,830,/product_images/Juegos/PC Juegos/3512289010320_s.jpg,Freedom Force The 3rd Reich (SN) 2CD,0.01,PC,3512289010320,0.01
2.50,862,/product_images/Juegos/PSP Juegos/8033102494585_s.jpg,SBK 09: Superbike World Championship  09,0.30,PSP,8033102494585,0.70
0.50,862,/product_images/Juegos/PSP Juegos/711719689973_s.jpg,Passport to Paris,0.01,PSP,711719689973,0.10
2.00,862,/product_images/Juegos/PSP Juegos/4005209127486_s.jpg,MX vs ATV: Reflex,0.30,PSP,4005209127486,0.60
2.50,830,/product_images/Juegos/PC Juegos/3307210191373_s.jpg,Far Cry,0.30,PC,3307210191373,0.70
5.00,830,/product_images/Juegos/PC Juegos/5032921005852_s.jpg,Commandos - Beyond the Call of Duty,0.70,PC,5032921005852,1.50
2.00,830,/product_images/Juegos/PC Juegos/3307210242518_s.jpg,Dungeon Siege Legends Of Aranna,0.30,PC,3307210242518,0.60
8.00,862,/product_images/Juegos/PSP Juegos/023272008451_s.jpg,Lego Indiana Jones 2,1.60,PSP,023272008451,2.00
1.00,862,/product_images/Juegos/PSP Juegos/8717418107154_s.jpg,Lumines II,0.10,PSP,8717418107154,0.30
2.00,862,/product_images/Juegos/PSP Juegos/711719413455_s.jpg,Syphon Filter - Logan's Shadow,0.30,PSP,711719413455,0.60
28.00,830,/product_images/Juegos/PC Juegos/3391891987448_s.jpg,Dark Souls III (P),5.00,PC,3391891987448,10.00
0.50,830,/product_images/Juegos/PC Juegos/8427197210005HA_s.jpg,Huevos Al Ataque,0.01,PC,8427197210005,0.10
4.00,862,/product_images/Juegos/PSP Juegos/87112536110975_s.jpg,White Knight Chronicles,0.80,PSP,87112536110975,1.40
12.00,862,/product_images/Juegos/PSP Juegos/5060121822092_s.jpg,Final Fantasy Tactics The War of The Lio,2.00,PSP,5060121822092,4.00
3.50,862,/product_images/Juegos/PSP Juegos/5037930120046_s.jpg,Midway Arcade Treasures Extended Play,0.70,PSP,5037930120046,1.20
0.50,830,/product_images/Juegos/PC Juegos/5035063004318_s.jpg,Just Flight Spitfire,0.01,PC,5035063004318,0.10
3.50,830,/product_images/Juegos/PC Juegos/3700211500654_s.jpg,Civil War,0.50,PC,3700211500654,1.00
15.00,830,/product_images/Juegos/PC Juegos/4012927076149_s.jpg,Metal Gear Solid V: The Phantom Pain (P),3.00,PC,4012927076149,5.00
0.50,862,/product_images/Juegos/PSP Juegos/3307211686007_s.jpg,Cover Girl,0.01,PSP,3307211686007,0.10
3.00,862,/product_images/Juegos/PSP Juegos/3348542206748_s.jpg,Scarface,0.40,PSP,3348542206748,0.90
0.50,862,/product_images/Juegos/PSP Juegos/711719661160_s.jpg,Talkman + Micro,0.01,PSP,711719661160,0.10
0.50,830,/product_images/Juegos/PC Juegos/8717662270208_s.jpg,Ship Simulator 2006,0.01,PC,8717662270208,0.10
1.00,830,/product_images/Juegos/PC Juegos/8426412004979_s.jpg,Making History - The Calm & The Storm,0.10,PC,8426412004979,0.30
0.50,830,/product_images/Juegos/PC Juegos/8437006959896_s.jpg,Hummer 4x4,0.01,PC,8437006959896,0.10
3.50,862,/product_images/Juegos/PSP Juegos/711719153955_s.jpg,Socom Fire Team Bravo 3,0.70,PSP,711719153955,1.20
1.50,862,/product_images/Juegos/PSP Juegos/3307211607293_s.jpg,Animalz: Una Familia de Dogz,0.20,PSP,3307211607293,0.40
0.50,862,/product_images/Juegos/PSP Juegos/5055277020799_s.jpg,Football Manager 2013,0.01,PSP,5055277020799,0.10
3.50,830,/product_images/Juegos/PC Juegos/9006113197003_s.jpg,Stalker: Call of Pripyat,0.50,PC,9006113197003,1.00
0.50,830,/product_images/Juegos/PC Juegos/8431474074136_s.jpg,Restaurant Empire 2,0.01,PC,8431474074136,0.10
1.50,862,/product_images/Juegos/PSP Juegos/711719985952_s.jpg,Everybodys Golf 2,0.20,PSP,711719985952,0.40
15.00,862,/product_images/Juegos/PSP Juegos/722674150156_s.jpg,"Legend of Heroes, The (INGLES)",3.00,PSP,722674150156,5.00
12.00,862,/product_images/Juegos/PSP Juegos/8717545402481_s.jpg,Obscure - The Aftermath,2.00,PSP,8717545402481,4.00
0.50,830,/product_images/Juegos/PC Juegos/4005209056373_s.jpg,Full Spectrum Warriors (SN) 3CDS,0.01,PC,4005209056373,0.10
18.00,830,/product_images/Juegos/PC Juegos/3307215889541_s.jpg,Rainbow Six: Siege (P),3.00,PC,3307215889541,6.00
2.50,862,/product_images/Juegos/PSP Juegos/711719684374_s.jpg,Ace Combat X: Emboscada en el Cielo,0.30,PSP,711719684374,0.70
0.50,862,/product_images/Juegos/PSP Juegos/5060057024843_s.jpg,Impossible Mission,0.01,PSP,5060057024843,0.10
7.00,830,/product_images/Juegos/PC Juegos/4020628503895_s.jpg,S.T.A.L.K.E.R: Clear Sky,1.40,PC,4020628503895,2.00
1.00,830,/product_images/Juegos/PC Juegos/9006113095538_s.jpg,Spellforce - Shadow of the Phoenix,0.10,PC,9006113095538,0.30
4.50,862,/product_images/Juegos/PSP Juegos/4012927062197_s.jpg,Winx Club: Unete al Club,0.90,PSP,4012927062197,1.60
4.50,862,/product_images/Juegos/PSP Juegos/5026555280501_s.jpg,Ghost Rider,0.90,PSP,5026555280501,1.60
2.50,830,/product_images/Juegos/PC Juegos/8436010153320_s.jpg,Drakensang Anthology Premium,0.30,PC,8436010153320,0.70
0.50,830,/product_images/Juegos/PC Juegos/8431474071913_s.jpg,Legion Arena + Cult Of Mithras Expansion,0.01,PC,8431474071913,0.10
22.00,862,/product_images/Juegos/PSP Juegos/5055060910184_s.jpg,Megaman Maverick Hunter X,4.00,PSP,5055060910184,7.00
12.00,862,/product_images/Juegos/PSP Juegos/5060102951162_s.jpg,R-Type Tactics,2.00,PSP,5060102951162,4.00
0.50,830,/product_images/Juegos/PC Juegos/3760137144356_s.jpg,Guild 2 - Gold Edition,0.01,PC,3760137144356,0.10
12.00,830,/product_images/Juegos/PC Juegos/3348542237834_s.jpg,Warcraft 3 Reign of Chaos + Frozen Thron,2.00,PC,3348542237834,4.00
2.00,862,/product_images/Juegos/PSP Juegos/722674150149_s.jpg,Warhammer: Battle for Atluma,-1,PSP,722674150149,-1
22.00,862,/product_images/Juegos/PSP Juegos/4012927062685_s.jpg,Castlevania: The Dracula X Chronicles,4.00,PSP,4012927062685,7.00
0.50,830,/product_images/Juegos/PC Juegos/3700046229881_s.jpg,Liberation Day,0.01,PC,3700046229881,0.10
1.00,830,/product_images/Juegos/PC Juegos/9006113156246_s.jpg,The Guild Universe,0.10,PC,9006113156246,0.30
15.00,862,/product_images/Juegos/PSP Juegos/4012927060797_s.jpg,Metal Gear Acid 2,3.00,PSP,4012927060797,5.00
10.00,862,/product_images/Juegos/PSP Juegos/4012927061305_s.jpg,Silent Hill Origins,2.00,PSP,4012927061305,3.00
5.00,830,/product_images/Juegos/PC Juegos/8426412005150_s.jpg,The Abbey La Abadia,0.70,PC,8426412005150,1.50
1.00,830,/product_images/Juegos/PC Juegos/3700211500777_s.jpg,Arx Fatalis,0.10,PC,3700211500777,0.30
8.00,862,/product_images/Juegos/PSP Juegos/5060050944001_s.jpg,Popolocrois,1.60,PSP,5060050944001,2.00
2.00,862,/product_images/Juegos/PSP Juegos/5060102950318_s.jpg,Pilot Academy,0.30,PSP,5060102950318,0.60
8.00,831,/product_images/Juegos/Wii Juegos/3307211690394_s.jpg,Avatar: El Videojuego (Ed. Especial),3.00,Wii,3307211690394,5.00
0.50,862,/product_images/Juegos/PSP Juegos/5030934059213_s.jpg,NBA Live 08,0.01,PSP,5030934059213,0.10
0.50,830,/product_images/Juegos/PC Juegos/8436010150268_s.jpg,FX Chess Plus,0.01,PC,8436010150268,0.10
8.00,831,/product_images/Juegos/Wii Juegos/3307211691865_s.jpg,Monster 4x4 Stunt Racer + Volante,3.00,Wii,3307211691865,5.00
3.50,862,/product_images/Juegos/PSP Juegos/5024866328400_s.jpg,Colin McRae Rally 2005 Plus,0.70,PSP,5024866328400,1.20
8.00,830,/product_images/Juegos/PC Juegos/5030930024994_s.jpg,American McGee's Alice,3.00,PC,5030930024994,5.00
6.00,831,/product_images/Juegos/Wii Juegos/3307212808453_s.jpg,Prince of Persia - Forgotten Sands,2.00,Wii,3307212808453,3.00
4.00,862,/product_images/Juegos/PSP Juegos/3296580805433_s.jpg,Naruto: Ultimate Ninja Heroes 2,0.80,PSP,3296580805433,1.40
0.50,830,/product_images/Juegos/PC Juegos/5032921018883_s.jpg,Republic,0.01,PC,5032921018883,0.10
6.00,831,/product_images/Juegos/Wii Juegos/3307212813549_s.jpg,Racket Sport Party,2.00,Wii,3307212813549,3.00
0.50,862,/product_images/Juegos/PSP Juegos/5030934047203_s.jpg,NBA Live 06,0.01,PSP,5030934047203,0.10
0.50,830,/product_images/Juegos/PC Juegos/3700046231280_s.jpg,Theocracy,0.01,PC,3700046231280,0.10
15.00,831,/product_images/Juegos/Wii Juegos/3307212815284_s.jpg,Rayman Raving Rabbids Party Collection,6.00,Wii,3307212815284,9.00
1.00,862,/product_images/Juegos/PSP Juegos/5030934050203_s.jpg,Copa Mundial de la FIFA 2006,0.10,PSP,5030934050203,0.30
3.50,830,/product_images/Juegos/PC Juegos/8414185051467_s.jpg,Command & Conquers Generals Deluxe (SN),0.50,PC,8414185051467,1.00
12.00,831,/product_images/Juegos/Wii Juegos/3307215600559_s.jpg,Abba You Can Dance,5.00,Wii,3307215600559,7.00
1.50,862,/product_images/Juegos/PSP Juegos/5030934054102_s.jpg,NBA Live 07,0.20,PSP,5030934054102,0.40
0.10,830,/product_images/Juegos/PC Juegos/8420565200707D_s.jpg,X-Tranoid,0.01,PC,8420565200707,0.01
12.00,831,/product_images/Juegos/Wii Juegos/3307215629369_s.jpg,Just Dance: Best Of,5.00,Wii,3307215629369,7.00
15.00,862,/product_images/Juegos/PSP Juegos/5036675013897_s.jpg,Legends of Heroes Trails In The Sky,3.00,PSP,5036675013897,5.00
0.75,830,/product_images/Juegos/PC Juegos/8436010152767_s.jpg,Death To Spies,0.10,PC,8436010152767,0.20
3.00,831,/product_images/Juegos/Wii Juegos/3307217917884_s.jpg,Dance on Broadway,0.70,Wii,3307217917884,1.10
0.50,862,/product_images/Juegos/PSP Juegos/5030935051230_s.jpg,Tiger Woods PGA Tour 07,0.01,PSP,5030935051230,0.10
0.50,830,/product_images/Juegos/PC Juegos/653673863962_s.jpg,Operation Flashpoint Resistance (L.E),0.01,PC,653673863962,0.10
8.00,831,/product_images/Juegos/Wii Juegos/3307217919710_s.jpg,"My Fitness Coach, Dance workout",3.00,Wii,3307217919710,5.00
20.00,862,/product_images/Juegos/PSP Juegos/730865600151_s.jpg,"Atlus Knights In The Nightmare,",4.00,PSP,730865600151,7.00
15.00,830,/product_images/Juegos/PC Juegos/3307215892497_s.jpg,Assassin's Creed: Syndicate (P),3.00,PC,3307215892497,5.00
5.00,831,/product_images/Juegos/Wii Juegos/3307217929115_s.jpg,Driver: San Francisco,2.00,Wii,3307217929115,3.00
4.50,831,/product_images/Juegos/Wii Juegos/3307219906374_s.jpg,Combat of Giants: Dinosaur Strike,1.00,Wii,3307219906374,1.70
18.00,862,/product_images/Juegos/PSP Juegos/4012927064047_s.jpg,Silent Hill: Shattered Memories,3.00,PSP,4012927064047,6.00
15.00,862,/product_images/Juegos/PSP Juegos/5021290046559_s.jpg,"Tactics Ogre, Let Us Cling Together Prem",3.00,PSP,5021290046559,5.00
10.00,830,/product_images/Juegos/PC Juegos/8426412004337_s.jpg,Nibiru: El Mensajero de lo Dioses,2.00,PC,8426412004337,3.00
0.75,830,/product_images/Juegos/PC Juegos/801043104423_s.jpg,Los Secretos De Alamut,0.10,PC,801043104423,0.20
12.00,831,/product_images/Juegos/Wii Juegos/3307219919756_s.jpg,Michael Jackson: The Experience EC,5.00,Wii,3307219919756,7.00
10.00,831,/product_images/Juegos/Wii Juegos/3307219930157_s.jpg,Mi Experto en Fitness Club,4.00,Wii,3307219930157,6.00
20.00,831,/product_images/Juegos/Wii Juegos/3307219949203_s.jpg,Smurfs Dance Party,9.00,Wii,3307219949203,12.00
3.00,862,/product_images/Juegos/PSP Juegos/711719267935_s.jpg,Geronimo Stilton 2,0.40,PSP,711719267935,0.90
4.50,862,/product_images/Juegos/PSP Juegos/5060102950622_s.jpg,Bomberman Land,0.90,PSP,5060102950622,1.60
2.00,862,/product_images/Juegos/PSP Juegos/3546430119860_s.jpg,Kao challengers,0.30,PSP,3546430119860,0.60
20.00,830,/product_images/Juegos/PC Juegos/5035226112515_s.jpg,"Sims 4, Get To Work (P)",4.00,PC,5035226112515,7.00
1.50,830,/product_images/Juegos/PC Juegos/5026555038881_s.jpg,Charlie Y La Fabrica De Chocolate (2CD),0.20,PC,5026555038881,0.40
35.00,830,/product_images/Juegos/PC Juegos/5030944112854_s.jpg,Los Sims 4: Urbanitas (P),15.00,PC,5030944112854,22.00
8.00,831,/product_images/Juegos/Wii Juegos/3307219949258_s.jpg,"Pitufos, Los: Dance Party",3.00,Wii,3307219949258,5.00
4.00,831,/product_images/Juegos/Wii Juegos/33072456456A_s.jpg,GT Pro Series + Volante,0.90,Wii,33072456456,1.50
10.00,831,/product_images/Juegos/Wii Juegos/3348542209824_s.jpg,Ice Age 2: El Deshielo,4.00,Wii,3348542209824,6.00
0.75,830,/product_images/Juegos/PC Juegos/8431474055265_s.jpg,Final Conquest,0.10,PC,8431474055265,0.20
4.00,831,/product_images/Juegos/Wii Juegos/3348542214026_s.jpg,Geometry Wars Galaxies,0.90,Wii,3348542214026,1.50
4.00,831,/product_images/Juegos/Wii Juegos/3348542217119_s.jpg,Cronicas de Spiderwick,0.90,Wii,3348542217119,1.50
12.00,827,/product_images/Juegos/Xbox 360 Juegos/5030934102124_s.jpg,Portal 2,5.00,Xbox 360,5030934102124,7.00
