categoria_id,precio_intercambio,img_caratula,precio_venta,precio_compra,titulo,categoria_str,sku
831,8.00,/product_images/Juegos/Wii Juegos/045496368371_s.jpg,14.00,6.00,Endless Ocean 2,Wii,045496368371
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307210216175_s.jpg,5.00,2.00,Blazing Angels,Xbox 360,3307210216175
827,0.70,/product_images/Juegos/Xbox 360 Juegos/3307210217943_s.jpg,2.00,0.40,Over G Fighters,Xbox 360,3307210217943
831,9.00,/product_images/Juegos/Wii Juegos/045496368760_s.jpg,15.00,6.00,Sin and Punishment: Successor of the Ski,Wii,045496368760
831,5.00,/product_images/Juegos/Wii Juegos/045496369224_s.jpg,8.00,3.00,Tetris Party Deluxe,Wii,045496369224
827,4.00,/product_images/Juegos/Xbox 360 Juegos/3307210232427_s.jpg,7.00,3.00,Import Tuner Challenge,Xbox 360,3307210232427
831,13.00,/product_images/Juegos/Wii Juegos/045496369255_s.jpg,22.00,9.00,Wii Party & Mando,Wii,045496369255
827,0.50,/product_images/Juegos/Xbox 360 Juegos/3307210260284_s.jpg,1.50,0.30,WarTech: Senko no Ronde,Xbox 360,3307210260284
831,11.00,/product_images/defimg1_s.jpg,18.00,8.00,Super Mario All-Stars 25th Ann. Discounted,Wii,045496369538
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307210262844_s.jpg,5.00,2.00,CSI: Pruebas Ocultas,Xbox 360,3307210262844
827,0.90,/product_images/Juegos/Xbox 360 Juegos/3307210267764_s.jpg,2.50,0.60,Beowulf The Game,Xbox 360,3307210267764
831,47.00,/product_images/defimg3_s.jpg,70.00,39.00,Xenoblade Chronicles + Mando Clasico,Wii,045496400330
831,5.00,/product_images/Juegos/Wii Juegos/045496401726_s.jpg,9.00,4.00,Brave,Wii,045496401726
831,11.00,/product_images/defimg2_s.jpg,18.00,8.00,Princesas Disney - My Fairytale Adventur,Wii,045496401733
831,11.00,/product_images/defimg4_s.jpg,18.00,8.00,Mario Super Sluggers,Wii,045496901165
831,9.00,/product_images/Juegos/Wii Juegos/045496902438_s.jpg,15.00,6.00,Animal Crossing - City Folk *Adjsut To  045496366575*,Wii,045496902438
831,13.00,/product_images/defimg1_s.jpg,22.00,9.00,Wii Fit Plus & Black Balance Board,Wii,04549690
831,5.00,/product_images/defimg5_s.jpg,8.00,3.00,Animal Planet - Vet Life,Wii,047875759572
831,5.00,/product_images/defimg5_s.jpg,8.00,3.00,Pirate Blast (Game Only),Wii,0802068103774
831,3.00,/product_images/defimg4_s.jpg,5.00,2.00,Deca Sports,Wii,083717400615
831,3.00,/product_images/defimg2_s.jpg,5.00,2.00,Deca Sports 2,Wii,083717400844
831,1.50,/product_images/Juegos/Wii Juegos/093155126190_s.jpg,4.00,0.90,AMF World Bowling Lanes,Wii,093155126190
831,5.00,/product_images/defimg5_s.jpg,8.00,3.00,Heavy Fire Afghanistan + Gun,Wii,097574522120
831,5.00,/product_images/Juegos/Wii Juegos/3296580807703_s.jpg,8.00,3.00,"Munchables, The",Wii,3296580807703
831,7.00,/product_images/Juegos/Wii Juegos/3296580811212_s.jpg,12.00,5.00,Sky Crawlers Innocent Aces,Wii,3296580811212
831,5.00,/product_images/defimg2_s.jpg,8.00,3.00,Open Season,Wii,3307210229953
831,6.00,/product_images/Juegos/Wii Juegos/3307210236524_s.jpg,10.00,4.00,Blazing Angels,Wii,3307210236524
831,3.00,/product_images/defimg3_s.jpg,6.00,2.00,Blazing Angels Squadrons Of WWII,Wii,3307210236586
831,2.00,/product_images/Juegos/Wii Juegos/3307210251176_s.jpg,6.00,1.40,Brothers In Arms: Road To Hill 30,Wii,3307210251176
831,6.00,/product_images/Juegos/Wii Juegos/3307210257277_s.jpg,10.00,4.00,Dog Island,Wii,3307210257277
831,6.00,/product_images/defimg4_s.jpg,10.00,4.00,Surf's Up,Wii,3307210259653
831,3.00,/product_images/Juegos/Wii Juegos/3307210259677_s.jpg,5.00,2.00,Locos Por El Surf,Wii,3307210259677
831,3.00,/product_images/defimg5_s.jpg,5.00,2.00,Dogz,Wii,3307210260697
831,1.50,/product_images/defimg3_s.jpg,4.00,0.90,Who Wants To Be A Millionaire?,Wii,3307210323354
831,1.70,/product_images/Juegos/Wii Juegos/3307210330505_s.jpg,4.50,1.00,Nitro Bike,Wii,3307210330505
831,0.30,/product_images/Juegos/Wii Juegos/3307210334978_s.jpg,1.00,0.20,Telly Addicts,Wii,3307210334978
834,4.00,/product_images/defimg2_s.jpg,7.00,3.00,Imagine Wildlife Keeper For Nintendo,Nintendo DS,3307211668362
831,5.00,/product_images/Juegos/Wii Juegos/3307210415257_s.jpg,8.00,3.00,Brothers In Arms: Double Time,Wii,3307210415257
831,0.50,/product_images/defimg1_s.jpg,1.50,0.30,Imagine Fashion Idol,Wii,3307210447340
831,8.00,/product_images/Juegos/Wii Juegos/3307211309531_s.jpg,14.00,6.00,Sports Party,Wii,3307211309531
834,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Imagina Ser Artista,Nintendo DS,3307211668508
834,1.10,/product_images/defimg3_s.jpg,3.00,0.70,Imagine Detective Adventures,Nintendo DS,3307211668560
834,1.10,/product_images/defimg5_s.jpg,3.00,0.70,Imagine Teacher,Nintendo DS,3307211668669
831,1.50,/product_images/defimg5_s.jpg,4.00,0.90,Puzzler Collection,Wii,3307211310711
831,5.00,/product_images/Juegos/Wii Juegos/3307211504059_s.jpg,8.00,3.00,Movie Studios Party,Wii,3307211504059
831,1.50,/product_images/defimg2_s.jpg,4.00,0.90,Ciné Studios Party,Wii,3307211504097
834,9.00,/product_images/defimg3_s.jpg,15.00,6.00,Imagina Ser Veterinaria Hospital De Cach,Nintendo DS,3307211668898
834,1.70,/product_images/defimg5_s.jpg,4.50,1.00,Girls Life Crea Tu Look,Nintendo DS,3307211669437
834,4.00,/product_images/defimg4_s.jpg,7.00,3.00,Lluvia de Ablondigas,Nintendo DS,3307211671782
831,0.90,/product_images/defimg2_s.jpg,2.50,0.60,Fun Fair Party,Wii,3307211504196
831,0.10,/product_images/Juegos/Wii Juegos/3307211504288_s.jpg,0.50,0.01,Babysitter Party,Wii,3307211504288
831,1.70,/product_images/Juegos/Wii Juegos/3307211606876_s.jpg,4.50,1.00,Petz Sports - Dog Playground,Wii,3307211606876
834,1.50,/product_images/Juegos/DS Juegos/3307211672314_s.jpg,4.00,0.90,CSI: Determinacion Mortal,Nintendo DS,3307211672314
834,3.00,/product_images/Juegos/DS Juegos/3307211674615_s.jpg,6.00,2.00,Animalz: Dogz Superstars,Nintendo DS,3307211674615
834,1.70,/product_images/Juegos/DS Juegos/3307211674844_s.jpg,4.50,1.00,Animalz: Hamsterz Superstar,Nintendo DS,3307211674844
831,1.30,/product_images/Juegos/Wii Juegos/3307211607767_s.jpg,3.50,0.80,Animalz: Monkey Area,Wii,3307211607767
831,2.00,/product_images/defimg3_s.jpg,4.00,1.80,Petz: Monkey Madness,Wii,3307211607781
831,0.90,/product_images/Juegos/Wii Juegos/3307211619340_s.jpg,2.50,0.60,Anatomia De Grey,Wii,3307211619340
834,1.70,/product_images/defimg5_s.jpg,4.50,1.00,Rabbids Go Home,Nintendo DS,3307211675056
834,1.10,/product_images/Juegos/DS Juegos/3307211680371_s.jpg,3.00,0.70,Girls Life Disena Tus Joyas,Nintendo DS,3307211680371
834,1.50,/product_images/defimg4_s.jpg,4.00,0.90,Girls Life Estrella de la Moda,Nintendo DS,3307211680517
831,2.00,/product_images/defimg5_s.jpg,4.50,2.00,World Sports Party,Wii,3307211629813
831,3.00,/product_images/defimg3_s.jpg,6.00,2.00,Mi Experto En Titness Cardio Training,Wii,3307211629950
831,1.10,/product_images/defimg3_s.jpg,3.00,0.70,My Fitness Coach,Wii,3307211636712
834,1.50,/product_images/Juegos/DS Juegos/3307211681361_s.jpg,4.00,0.90,Amazing Adventures,Nintendo DS,3307211681361
834,7.00,/product_images/defimg1_s.jpg,12.00,5.00,Petz : Fashion,Nintendo DS,3307211681699
834,5.00,/product_images/defimg1_s.jpg,8.00,3.00,TMNT - Arcade Attack,Nintendo DS,3307211683761
831,8.00,/product_images/Juegos/Wii Juegos/3307211658974_s.jpg,14.00,6.00,Fun Park Party,Wii,3307211658974
831,4.00,/product_images/Juegos/Wii Juegos/3307211662834_s.jpg,7.00,3.00,Girls Life: Pijama Party,Wii,3307211662834
831,1.30,/product_images/Juegos/Wii Juegos/3307211663329_s.jpg,3.50,0.80,Academy of Champions Football,Wii,3307211663329
831,1.50,/product_images/Juegos/Wii Juegos/3307211663336_s.jpg,4.00,0.90,Escuela De Campeones: Futbol,Wii,3307211663336
834,3.00,/product_images/defimg3_s.jpg,6.00,2.00,Animalz Pony Club,Nintendo DS,3307211685505
834,5.00,/product_images/defimg5_s.jpg,8.00,3.00,Puzzler World,Nintendo DS,3307211688520
831,5.00,/product_images/Juegos/Wii Juegos/3307211671256_s.jpg,9.00,4.00,Lluvia De Albondigas,Wii,3307211671256
834,1.50,/product_images/Juegos/DS Juegos/3307211694064_s.jpg,4.00,0.90,C.O.P : The Recruit,Nintendo DS,3307211694064
831,2.00,/product_images/Juegos/Wii Juegos/3307211672086_s.jpg,3.50,1.50,CSI Determinacion Mortal,Wii,3307211672086
834,3.00,/product_images/defimg4_s.jpg,6.00,2.00,Los Pitufos 2,Nintendo DS,3307215702796
830,0.70,/product_images/defimg1_s.jpg,2.50,0.30,Worms 4 Mayhem,PC,8431474073672
831,1.50,/product_images/Juegos/Wii Juegos/3307211672987_s.jpg,4.00,0.90,Arthur y la Venganza de Maltazar,Wii,3307211672987
831,5.00,/product_images/Juegos/Wii Juegos/3307211675193_s.jpg,9.00,4.00,Rabbids Go Home,Wii,3307211675193
831,3.00,/product_images/defimg5_s.jpg,5.00,2.00,Teenage Mutant Ninja Turtles Smash Up,Wii,3307211683884
834,4.00,/product_images/defimg4_s.jpg,7.00,3.00,"Pitufos, Los (1+2)",Nintendo DS,3307215772799
834,6.00,/product_images/defimg2_s.jpg,10.00,4.00,CSI: Unsolved,Nintendo DS,3307217935314
834,1.10,/product_images/Juegos/DS Juegos/3307219902345_s.jpg,3.00,0.70,Michael Jackson: The Experience,Nintendo DS,3307219902345
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,Brain Games 2,PC,8431474073849
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Castrol Honda Superbike 2000,PC,8436010150220
830,0.01,/product_images/defimg2_s.jpg,0.10,0.01,Fritz 5,PC,8436010150220
831,4.00,/product_images/Juegos/Wii Juegos/3307211689671_s.jpg,7.00,3.00,Cooking Party,Wii,3307211689671
831,3.00,/product_images/Juegos/Wii Juegos/3307211689978_s.jpg,6.00,2.00,Knockout Party,Wii,3307211689978
831,5.00,/product_images/Juegos/Wii Juegos/3307211690394_s.jpg,8.00,3.00,Avatar: El Videojuego (Ed. Especial),Wii,3307211690394
834,7.00,/product_images/defimg4_s.jpg,12.00,5.00,"Smurfs, The",Nintendo DS,3307219949098
834,1.50,/product_images/defimg5_s.jpg,4.00,0.90,Geometry Wars Galaxies,Nintendo DS,3348542214002
834,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Hello Kitty Birthday Adventures,Nintendo DS,3391891954006
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,FX Chess Plus,PC,8436010150268
830,1.90,/product_images/defimg5_s.jpg,5.00,1.20,Imperium Edicion Coleccionista,PC,8436010150886
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,Delta Force BlckHawk Down,PC,843601015102900007
831,5.00,/product_images/Juegos/Wii Juegos/3307211691865_s.jpg,8.00,3.00,Monster 4x4 Stunt Racer + Volante,Wii,3307211691865
834,3.00,/product_images/defimg4_s.jpg,6.00,2.00,Victorious: Hollywood Arts Debut,Nintendo DS,3391891958066
834,0.70,/product_images/defimg2_s.jpg,2.00,0.40,Victorious,Nintendo DS,3391891960694
834,6.00,/product_images/defimg4_s.jpg,10.00,4.00,Madagascar 3,Nintendo DS,3391891963596
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Jack Keane,PC,8436010151807
830,0.60,/product_images/Juegos/PC Juegos/8436010151890_s.jpg,2.00,0.30,Runaway 2 (Premium Edition),PC,8436010151890
830,0.01,/product_images/Juegos/PC Juegos/8436010151951_s.jpg,0.10,0.01,Worldshift (SN),PC,8436010151951
834,4.00,/product_images/Juegos/DS Juegos/3391891964319_s.jpg,7.00,3.00,I-Carly Groovy Foodie!,Nintendo DS,3391891964319
834,5.00,/product_images/Juegos/DS Juegos/3391891966337_s.jpg,9.00,4.00,Ben 10 Omniverse,Nintendo DS,3391891966337
834,1.70,/product_images/defimg5_s.jpg,4.50,1.00,Rise Of The Guardians,Nintendo DS,3391891966702
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Mind Training,PC,8436010152101
830,0.30,/product_images/Juegos/PC Juegos/8436010152224_s.jpg,1.00,0.10,Drakensang,PC,8436010152224
830,0.01,/product_images/Juegos/PC Juegos/8436010152446_s.jpg,0.25,0.01,King's Bounty Armored Princess,PC,8436010152446
834,0.10,/product_images/Juegos/DS Juegos/3391891967044_s.jpg,0.50,0.01,Victorious Taking The Lead,Nintendo DS,3391891967044
834,4.00,/product_images/defimg1_s.jpg,7.00,3.00,Los Croods: Fiesta Prehistórica,Nintendo DS,3391891969567
834,6.00,/product_images/defimg4_s.jpg,10.00,4.00,Madagascar 3 & The Croods,Nintendo DS,3391891972918
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Drakensang II (Expansion),PC,8436010152880
834,1.50,/product_images/defimg1_s.jpg,4.00,0.90,Cocoto Kart Racer,Nintendo DS,3499550243666
834,0.30,/product_images/Juegos/DS Juegos/3499550253863A_s.jpg,1.00,0.10,Best of Tests for You Brain DS,Nintendo DS,3499550253863
834,3.00,/product_images/Juegos/DS Juegos/3499550257625_s.jpg,6.00,2.00,Barn Yard Blast,Nintendo DS,3499550257625
830,1.20,/product_images/defimg3_s.jpg,4.00,0.60,"Imprerium Civitas, Anthology",PC,8436010153160
830,0.01,/product_images/defimg1_s.jpg,0.10,0.01,After The War,PC,8436010153207
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Sparta Anthology Oro Premium,PC,8436010153269
834,1.70,/product_images/Juegos/DS Juegos/3499550259513_s.jpg,4.50,1.00,Best of Card Games DS,Nintendo DS,3499550259513
834,4.00,/product_images/defimg5_s.jpg,7.00,3.00,Mazes of Fate,Nintendo DS,3499550259841
834,6.00,/product_images/defimg3_s.jpg,10.00,4.00,Maestro Jumpin Music,Nintendo DS,3499550272932
830,0.40,/product_images/Juegos/PC Juegos/8436010153306_s.jpg,1.50,0.20,Tropico 4 (P),PC,8436010153306
830,0.70,/product_images/Juegos/PC Juegos/8436010153320_s.jpg,2.50,0.30,Drakensang Anthology Premium,PC,8436010153320
834,1.10,/product_images/defimg5_s.jpg,3.00,0.70,Runaway: Dream of the Turtle,Nintendo DS,3512289015219
830,0.60,/product_images/Juegos/PC Juegos/8436010153948_s.jpg,2.00,0.30,"Ciudad Perdida De Zerzura, La",PC,8436010153948
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Men Of War: Condemned Heroes Premium,PC,8436010154310
834,5.00,/product_images/defimg5_s.jpg,8.00,3.00,Trackmania DS,Nintendo DS,3512289015486
834,1.50,/product_images/defimg1_s.jpg,4.00,0.90,Dungeon Raiders,Nintendo DS,3512289016025
830,0.50,/product_images/Juegos/PC Juegos/8436010154372_s.jpg,1.50,0.30,Alea Lacta Est: Imperio Romano En Guerra,PC,8436010154372
830,1.00,/product_images/defimg1_s.jpg,3.50,0.50,Dungeons Oro Deluxe,PC,8436010154396
821,7.00,/product_images/Juegos/PS3 Juegos/711719159957_s.jpg,12.00,5.00,Uncharted 2: Among Thieves (Ed. Esp),PlayStation 3,711719159957
834,4.00,/product_images/Juegos/DS Juegos/3512289016070_s.jpg,7.00,3.00,"Sherlock Holmes, Mystery of the Mummy",Nintendo DS,3512289016070
834,1.50,/product_images/Juegos/DS Juegos/3512289016520_s.jpg,4.00,0.90,Blood Bowl,Nintendo DS,3512289016520
834,3.00,/product_images/defimg5_s.jpg,6.00,2.00,"Runaway, A Twist Of Fate",Nintendo DS,3512289016919
830,0.30,/product_images/Juegos/PC Juegos/8436010154471_s.jpg,1.00,0.10,Omerta - City Of Gangsters,PC,8436010154471
830,0.01,/product_images/Juegos/PC Juegos/8436010154839_s.jpg,0.25,0.01,FX Fútbol 2013/2014,PC,8436010154839
830,1.80,/product_images/defimg2_s.jpg,6.00,0.90,Total Anthology Premium Real Warfare,PC,8436010154853
821,0.90,/product_images/Juegos/PS3 Juegos/711719162773_s.jpg,2.50,0.60,"Fight, The (Move)",PlayStation 3,711719162773
821,3.00,/product_images/Juegos/PS3 Juegos/711719174790_s.jpg,5.00,2.00,Carnival Island (Move),PlayStation 3,711719174790
821,7.00,/product_images/Juegos/PS3 Juegos/711719176251_s.jpg,12.00,5.00,Wipeout HD,PlayStation 3,711719176251
834,6.00,/product_images/defimg4_s.jpg,10.00,4.00,TrackMania Turbo,Nintendo DS,3512289017138
834,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Sherlock Holmes & the Mystery of Osborne,Nintendo DS,3512289017237
834,1.10,/product_images/Juegos/DS Juegos/3546430117477_s.jpg,3.00,0.70,Retro Atari Classics,Nintendo DS,3546430117477
830,0.20,/product_images/Juegos/PC Juegos/8436010154914_s.jpg,0.75,0.10,Pro Farm Simulator,PC,8436010154914
830,1.20,/product_images/defimg1_s.jpg,3.50,0.70,Men Of War Origins,PC,8436010155546
830,0.70,/product_images/Juegos/PC Juegos/8436010155584_s.jpg,2.50,0.30,Kings Of Adventure,PC,8436010155584
827,1.30,/product_images/Juegos/Xbox 360 Juegos/3307211311909_s.jpg,3.50,0.80,Hawx,Xbox 360,3307211311909
821,0.90,/product_images/Juegos/PS3 Juegos/711719211242_s.jpg,2.50,0.60,Start The Party - Essential,PlayStation 3,711719211242
821,1.50,/product_images/Juegos/PS3 Juegos/711719640592B_s.jpg,4.00,0.90,Time Crisis 4 (Solo Juego),PlayStation 3,711719640592
834,0.70,/product_images/Juegos/DS Juegos/3546430121894_s.jpg,2.00,0.40,Tootuff Mission Nadia,Nintendo DS,3546430121894
834,1.50,/product_images/defimg4_s.jpg,4.00,0.90,Hasbro Compilation,Nintendo DS,3546430122853
834,1.30,/product_images/Juegos/DS Juegos/3546430123447_s.jpg,3.50,0.80,Arthur y los Minimoys,Nintendo DS,3546430123447
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,War & Magic Anthology,PC,8436010155607
830,0.01,/product_images/defimg5_s.jpg,0.05,0.01,Screamer Rally,PC,8436014941527
830,3.00,/product_images/defimg1_s.jpg,10.00,2.00,Goodbye Deponia,PC,8436016710817
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307211695610_s.jpg,6.00,2.00,R.U.S.E.,Xbox 360,3307211695610
827,5.00,/product_images/Juegos/Xbox 360 Juegos/3307215591482_s.jpg,8.00,3.00,Just Dance Kids,Xbox 360,3307215591482
827,1.50,/product_images/Juegos/Xbox 360 Juegos/3307215591864_s.jpg,4.00,0.90,NCIS - Navy Investigation Criminal,Xbox 360,3307215591864
821,15.00,/product_images/Juegos/PS3 Juegos/730865001385_s.jpg,25.00,11.00,Catherine,PlayStation 3,730865001385
821,13.00,/product_images/Juegos/PS3 Juegos/8023171036199_s.jpg,22.00,9.00,Sniper Elite 3 - Ultimate Edition,PlayStation 3,8023171036199
821,6.00,/product_images/Juegos/PS3 Juegos/8059617100230_s.jpg,10.00,4.00,FIM Motocross World Championship,PlayStation 3,8059617100230
834,1.70,/product_images/defimg1_s.jpg,4.50,1.00,Dig Dug Digging Strike,Nintendo DS,3546430126783
834,3.00,/product_images/Juegos/DS Juegos/3546430127094_s.jpg,5.00,2.00,Asterix Y Obelix XXL 2 Mission WiFix,Nintendo DS,3546430127094
834,0.40,/product_images/Juegos/DS Juegos/3546430128152_s.jpg,1.50,0.20,Point Blank DS,Nintendo DS,3546430128152
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Gartu La Isla De Los Taki 3,PC,8436019390030
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,Gran Atlas Del Pequeño Aventurero,PC,8436037170034
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Caminando Entre Dinosaurios,PC,8436037170560
827,7.00,/product_images/Juegos/Xbox 360 Juegos/3307215624470_s.jpg,12.00,5.00,Assassin's Creed 1 & 2,Xbox 360,3307215624470
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307215624661_s.jpg,6.00,2.00,Rainbow Six Vegas 2/Ghost Recon Adv W,Xbox 360,3307215624661
827,5.00,/product_images/Juegos/Xbox 360 Juegos/3307215625033_s.jpg,8.00,3.00,Beyond Good And Evil+ Outland+ From Dust,Xbox 360,3307215625033
821,8.00,/product_images/Juegos/PS3 Juegos/813633014388_s.jpg,14.00,6.00,Tears To Tiara 2,PlayStation 3,813633014388
821,6.00,/product_images/Juegos/PS3 Juegos/9006113002369_s.jpg,10.00,4.00,Painkiller Hell And Damnation,PlayStation 3,9006113002369
821,0.50,/product_images/Juegos/PS3 Juegos/014633154283_s.jpg,1.50,0.30,Madden NFL 08,PlayStation 3,014633154283
834,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Trioncube,Nintendo DS,3546430130360
834,0.40,/product_images/Juegos/DS Juegos/3546430131251_s.jpg,1.50,0.20,A Cocinar! Con Jamie Oliver,Nintendo DS,3546430131251
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Fimbles Fimbli Diversion,PC,8436037170584
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Little Robots Haciendo Amigos,PC,8436037170591
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Activa Tu Mente,PC,8436037170782
827,1.50,/product_images/Juegos/Xbox 360 Juegos/3307215638576_s.jpg,4.00,0.90,Rocksmith (Jeugo Only),Xbox 360,3307215638576
827,9.00,/product_images/defimg5_s.jpg,15.00,6.00,Assassin's Creed Revelations + Assassin',Xbox 360,3307215689301
821,7.00,/product_images/Juegos/PS3 Juegos/3296580806539_s.jpg,12.00,5.00,Naruto Ultimate Ninja Storm (Ed. Col.),PlayStation 3,3296580806539
821,5.00,/product_images/Juegos/PS3 Juegos/3296580810673_s.jpg,9.00,4.00,Splatterhouse,PlayStation 3,3296580810673
821,5.00,/product_images/Juegos/PS3 Juegos/3307210341600_s.jpg,8.00,3.00,Oblivion (Game of the Year) (Juego+Exp.),PlayStation 3,3307210341600
830,0.20,/product_images/defimg5_s.jpg,0.75,0.10,Motor Racer Collection,PC,8436037172304
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Dracula Resurrection,PC,8436037172809
830,1.00,/product_images/defimg3_s.jpg,3.00,0.60,Dracula 2 - Pack Series,PC,8436037172816
827,15.00,/product_images/Juegos/Xbox 360 Juegos/3307215706121_s.jpg,25.00,11.00,Assassin's Creed IV: Black Flag Skull Ed,Xbox 360,3307215706121
827,7.00,/product_images/Juegos/Xbox 360 Juegos/3307215734322_s.jpg,12.00,5.00,Just Dance 2014,Xbox 360,3307215734322
827,22.00,/product_images/Juegos/Xbox 360 Juegos/3307215895023_s.jpg,35.00,15.00,Compil Rayman: Legends + Origins,Xbox 360,3307215895023
821,1.90,/product_images/Juegos/PS3 Juegos/3307211504455_s.jpg,5.00,1.20,Armored Core 4: Answer,PlayStation 3,3307211504455
821,6.00,/product_images/Juegos/PS3 Juegos/3307211671560_s.jpg,10.00,4.00,Lluvia de Albondigas,PlayStation 3,3307211671560
821,0.50,/product_images/Juegos/PS3 Juegos/3307213201154_s.jpg,1.50,0.30,Pure Football,PlayStation 3,3307213201154
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Arcade Games Collection,PC,8437006959797
