categoria_id,precio_venta,precio_compra,img_caratula,titulo,categoria_str,precio_intercambio,sku
1001,20.00,9.00,/product_images/Juegos/PS4 Juegos/0711719849834_s.jpg,No Man's Sky,PlayStation 4,12.00,0711719849834
1001,48.00,21.00,/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,NBA 2K17,PlayStation 4,30.00,5026555422079
1001,32.00,14.00,/product_images/Juegos/PS4 Juegos/3307215977453_s.jpg,Assassin's Creed: The Ezio Collection,PlayStation 4,20.00,3307215977453
1001,35.00,15.00,/product_images/Juegos/PS4 Juegos/5051893170139_s.jpg,Dying Light,PlayStation 4,22.00,5051893170139
1001,12.00,2.00,/product_images/Juegos/PS4 Juegos/4012927101179_s.jpg,Pro Evolution Soccer 2016,PlayStation 4,4.00,4012927101179
1001,32.00,14.00,/product_images/Juegos/PS4 Juegos/711719848233_s.jpg,Ratchet & Clank (2016),PlayStation 4,20.00,711719848233
977,18.00,8.00,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,Legend of Zelda: A Link Between Worlds,Nintendo 3DS,11.00,045496524531
977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,Resident Evil: Revelations,Nintendo 3DS,9.00,045496521585
977,40.00,22.00,/product_images/Juegos/3DS Juegos/045496474287_s.jpg,Super Mario Maker,Nintendo 3DS,27.00,045496474287
977,30.00,14.00,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,Monster Hunter Generations,Nintendo 3DS,19.00,0045496473242
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,Mario Party: Island Tour,Nintendo 3DS,13.00,045496524661
977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,Pokemon Mundo Megamisterioso,Nintendo 3DS,18.00,045496529703
977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,Animal Crossing: Happy Home Designer,Nintendo 3DS,16.00,045496528164
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,Kid Icarus: Uprising,Nintendo 3DS,7.00,045496521882
977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,Nintendo 3DS,16.00,045496473617
977,30.00,14.00,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,Tomodachi Life,Nintendo 3DS,19.00,045496525507
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,Inazuma Eleven Go Chrono Stone: Trueno,Nintendo 3DS,13.00,045496527587
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,Castlevania Lords Of Shadow,Nintendo 3DS,7.00,045496523145
977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,Bravely Second: End Layer,Nintendo 3DS,16.00,045496471972
977,20.00,9.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,Kingdom Hearts 3D: Dream Drop Distance,Nintendo 3DS,13.00,5021290053519
977,18.00,8.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,Profesor Layton: Máscara de los prodigio,Nintendo 3DS,11.00,045496522629
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,Inazuma Eleven Go Chrono Stones: Llamarada,Nintendo 3DS,13.00,045496527518
977,30.00,14.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,Luigi's Mansion 2,Nintendo 3DS,19.00,045496523343
977,35.00,19.00,/product_images/defimg1_s.jpg,Poochy and Yoshi's Wooly World,Nintendo 3DS,23.00,045496474553
977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,Mario Tennis Open,Nintendo 3DS,9.00,045496521981
977,18.00,8.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,Legend of Zelda: Tri Force Heroes,Nintendo 3DS,11.00,045496528485
977,32.00,15.00,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,Kirby: Planet Robobot,Nintendo 3DS,20.00,045496473051
977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,Xenoblade Chronicles 3D,Nintendo 3DS,16.00,045496527730
977,25.00,12.00,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,Kirby Triple Deluxe,Nintendo 3DS,16.00,0045496525453
977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,Hyrule Warriors Legends,Nintendo 3DS,16.00,045496472108
977,10.00,4.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,Super Street Fighter 3D,Nintendo 3DS,6.00,045496520502
977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,Bravely Default,Nintendo 3DS,18.00,045496524821
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,Monster Hunter 3 Ultimate,Nintendo 3DS,7.00,045496523251
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,Lego City Undercover: Chase Begins,Nintendo 3DS,7.00,045496523732
977,8.00,1.90,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,Little Battlers eXperience,Nintendo 3DS,3.00,045496528263
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,Inazuma Eleven 3: La Amenaza Del Ogro !,Nintendo 3DS,13.00,045496525118
977,38.00,18.00,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,Fire Emblem Awakening,Nintendo 3DS,24.00,045496523435
977,32.00,17.00,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,Fire Emblem Fates - Conquest,Nintendo 3DS,21.00,045496472436
977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,Inazuma Eleven 3: Rayo Celeste,Nintendo 3DS,9.00,045496524135
977,18.00,8.00,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,Final Fantasy Explorers,Nintendo 3DS,11.00,5021290071308
977,18.00,8.00,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,FIFA 15,Nintendo 3DS,11.00,5030947113216
977,6.00,1.40,/product_images/Juegos/3DS Juegos/4012927084083_s.jpg,Pro Evolution Soccer 2011,Nintendo 3DS,2.00,4012927084083
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,Inazuma Eleven Go: Light,Nintendo 3DS,7.00,045496525620
977,15.00,7.00,/product_images/Juegos/3DS Juegos/5051893143478_s.jpg,LEGO Marvel Superheroes,Nintendo 3DS,9.00,5051893143478
977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,Inazuma Eleven Go: Shadow,Nintendo 3DS,7.00,045496525699
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,Fantasy Life,Nintendo 3DS,13.00,045496525996
977,18.00,8.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,Yoshi's New Island,Nintendo 3DS,11.00,0045496525187
977,32.00,15.00,/product_images/Juegos/3DS Juegos/045496524692_s.jpg,Professor Layton Y El Legado De Los Asha,Nintendo 3DS,20.00,045496524692
977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,Pokemon Mundo Misterioso Portales Al Inf,Nintendo 3DS,13.00,045496523510
977,22.00,10.00,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,Paper Mario: Sticker Star,Nintendo 3DS,14.00,045496522872
977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,Inazuma Eleven 3 : Fuego Explosivo,Nintendo 3DS,9.00,045496524067
834,3.50,0.80,/product_images/Juegos/DS Juegos/045496462246_s.jpg,NintenDogs Labrador & Friends,Nintendo DS,1.30,045496462246
834,22.00,9.00,/product_images/Juegos/DS Juegos/045496462857_s.jpg,Pokemon Edicion Negra 2,Nintendo DS,13.00,045496462857
834,3.00,0.40,/product_images/Juegos/DS Juegos/045496463052_s.jpg,Big Brain Academy,Nintendo DS,0.90,045496463052
834,8.00,3.00,/product_images/Juegos/DS Juegos/045496471644_s.jpg,Inazuma Eleven 2: Tormenta De Fuego,Nintendo DS,5.00,045496471644
834,22.00,9.00,/product_images/Juegos/DS Juegos/045496470067_s.jpg,"Dragon Quest IX, Sentinels Of The Starry",Nintendo DS,13.00,045496470067
834,8.00,3.00,/product_images/Juegos/DS Juegos/045496464103_s.jpg,Pokemon Ranger,Nintendo DS,5.00,045496464103
834,12.00,5.00,/product_images/Juegos/DS Juegos/045496465896_s.jpg,Mario Party DS,Nintendo DS,7.00,045496465896
834,15.00,6.00,/product_images/Juegos/DS Juegos/045496468910_s.jpg,Profesor Layton y la Caja de Pandora,Nintendo DS,9.00,045496468910
834,22.00,9.00,/product_images/Juegos/DS Juegos/045496465537_s.jpg,Pokemon Edicion Blanca 2,Nintendo DS,13.00,045496465537
834,12.00,5.00,/product_images/Juegos/DS Juegos/045496464257_s.jpg,Hotel Dusk: Room 215,Nintendo DS,7.00,045496464257
834,22.00,9.00,/product_images/Juegos/DS Juegos/045496468644_s.jpg,Pokemon Platino,Nintendo DS,13.00,045496468644
834,3.00,0.70,/product_images/Juegos/DS Juegos/045496470210_s.jpg,Art Academy,Nintendo DS,1.10,045496470210
834,8.00,3.00,/product_images/Juegos/DS Juegos/045496462796_s.jpg,Metroid Prime Hunters,Nintendo DS,5.00,045496462796
834,18.00,8.00,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,Mario & Sonic en los JJ.OO. de Invierno,Nintendo DS,11.00,5055277000982
834,10.00,4.00,/product_images/Juegos/DS Juegos/045496467036_s.jpg,Pokemon: Mundo Misterioso Expl. del Tiem,Nintendo DS,6.00,045496467036
834,8.00,3.00,/product_images/Juegos/DS Juegos/045496463687_s.jpg,Mario Slam Basketball,Nintendo DS,5.00,045496463687
834,10.00,4.00,/product_images/Juegos/DS Juegos/045496467722_s.jpg,Pokemon Ranger: Sombras de Almia,Nintendo DS,6.00,045496467722
834,18.00,8.00,/product_images/Juegos/DS Juegos/045496470555_s.jpg,"Profesor Layton y El Futuro Perdido, El",Nintendo DS,11.00,045496470555
834,5.00,2.00,/product_images/Juegos/DS Juegos/3307210269010_s.jpg,Dolphinz Aventuras en el  Zoo Marino,Nintendo DS,3.00,3307210269010
834,5.00,2.00,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,Los Sims 2,Nintendo DS,3.00,5030934046190
834,18.00,8.00,/product_images/Juegos/DS Juegos/045496467944_s.jpg,Profesor Layton y la Villa Misteriosa,Nintendo DS,11.00,045496467944
834,18.00,8.00,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,Final Fantasy IV,Nintendo DS,11.00,5060121822870
834,2.00,0.30,/product_images/Juegos/DS Juegos/4005209105705_s.jpg,Wall-E,Nintendo DS,0.60,4005209105705
834,6.00,2.00,/product_images/Juegos/DS Juegos/045496462239_s.jpg,NintenDogs Dachshund & Friends,Nintendo DS,3.00,045496462239
834,5.00,1.20,/product_images/Juegos/DS Juegos/045496462963_s.jpg,Nintendogs Dalmatian & Friends,Nintendo DS,1.90,045496462963
834,30.00,13.00,/product_images/Juegos/DS Juegos/045496469467_s.jpg,Legend Of Zelda Spirit Tracks,Nintendo DS,18.00,045496469467
834,12.00,5.00,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,Final Fantasy III,Nintendo DS,7.00,5060121820722
830,1.50,0.20,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,Imperium,PC,0.40,8436010150275
834,8.00,3.00,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,Disney Cars,Nintendo DS,5.00,4005209077316
830,0.10,0.01,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,CSI: Crime Scene Investigation,PC,0.01,3307210136817
830,0.50,0.01,/product_images/Juegos/PC Juegos/5024866323856_s.jpg,Colin McRae Rally 04,PC,0.10,5024866323856
830,2.00,0.30,/product_images/defimg3_s.jpg,Los Sims 2 Abren Negocios (SN)(CD),PC,0.60,8414185032411
834,2.50,0.60,/product_images/Juegos/DS Juegos/3307210337726_s.jpg,Tigerz: Aventuras en el Circo,Nintendo DS,0.90,3307210337726
834,4.00,0.90,/product_images/Juegos/DS Juegos/4005209092975_s.jpg,Drawn to Life,Nintendo DS,1.50,4005209092975
830,0.75,0.10,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,Prince of Persia (2008),PC,0.20,3307211609143
830,0.75,0.10,/product_images/defimg4_s.jpg,Need For Speed: Porsche 2000,PC,0.20,8431474003723
834,25.00,11.00,/product_images/Juegos/DS Juegos/5060121825673_s.jpg,Kingdom Hearts 358/2 Days,Nintendo DS,15.00,5060121825673
834,5.00,2.00,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,Ice Age 2: El Deshielo,Nintendo DS,3.00,3348542202184
830,0.75,0.10,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,"Fuga De Deponia, La",PC,0.20,8436010154037
830,0.75,0.10,/product_images/Juegos/PC Juegos/5055060972328_s.jpg,Duck Tales Remastered,PC,0.20,5055060972328
834,5.00,2.00,/product_images/Juegos/DS Juegos/5030934059404_s.jpg,Los Simpson - El Videojuego,Nintendo DS,3.00,5030934059404
830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,Los Sims Primera Cita (SN) 1cd,PC,0.01,8414185050408
830,12.00,2.00,/product_images/Juegos/PC Juegos/8414185051528_s.jpg,Los Sims 2 (SN),PC,4.00,8414185051528
834,1.50,0.20,/product_images/Juegos/DS Juegos/045496467258_s.jpg,Cocina Conmigo,Nintendo DS,0.40,045496467258
834,15.00,6.00,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,Mario & Sonic en los Juegos Olimpicos,Nintendo DS,9.00,5060138433519
830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,Splinter Cell Chaos Theory,PC,0.10,3307210220134
830,0.10,0.01,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,Pro Race Driver,PC,0.01,8436010150909
834,18.00,8.00,/product_images/Juegos/DS Juegos/045496471552_s.jpg,Profesor Layton - Llamada Del Espectro,Nintendo DS,11.00,045496471552
830,0.25,0.01,/product_images/Juegos/PC Juegos/8436010150541AVH_s.jpg,Apache vs Havoc,PC,0.01,8436010150541
834,5.00,2.00,/product_images/Juegos/DS Juegos/5030934057332_s.jpg,Harry Potter y la Orden del Fenix,Nintendo DS,3.00,5030934057332
834,3.00,0.70,/product_images/Juegos/DS Juegos/3307210204332_s.jpg,King Kong,Nintendo DS,1.10,3307210204332
830,0.25,0.01,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,Colin McRae Rally 2,PC,0.01,843601015054100001
830,0.25,0.01,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,Prince Of Persia El Alma Del Guerrero,PC,0.01,3307210212368
834,6.00,2.00,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,FIFA 11,Nintendo DS,3.00,5030934092296
834,8.00,3.00,/product_images/Juegos/DS Juegos/045496471729_s.jpg,Inazuma Eleven 2 : Ventisca Eterna,Nintendo DS,5.00,045496471729
830,0.50,0.01,/product_images/defimg1_s.jpg,Painkiller Edicion Oro 1CD,PC,0.10,8436010151456
834,6.00,2.00,/product_images/Juegos/DS Juegos/3348542206335_s.jpg,Spyro: La Leyenda un Nuevo Comienzo,Nintendo DS,3.00,3348542206335
834,10.00,4.00,/product_images/Juegos/DS Juegos/5051893130096_s.jpg,Lego Senor De Los Anillos,Nintendo DS,6.00,5051893130096
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,Last Of Us,PlayStation 3,13.00,0711719274551
830,1.50,0.20,/product_images/Juegos/PC Juegos/3307211657861_s.jpg,Call of Juarez: Bound in Blood,PC,0.40,3307211657861
830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,Los Sims de Vacaciones (SN) 1CD,PC,0.01,8414185050507
830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,Los Sims Animales A Raudales (SN) (2 CDS),PC,0.01,8414185050873
821,5.00,1.20,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,Battlefield 3,PlayStation 3,1.90,5030934102902
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,Battlefield 4,PlayStation 3,5.00,5030930111137
830,5.00,1.20,/product_images/Juegos/PC Juegos/740781770142_s.jpg,Divinity: Original Sin (P),PC,1.90,740781770142
830,0.75,0.10,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,Panzers II (SN) 1DVD,PC,0.20,8436010150930
830,0.25,0.01,/product_images/defimg2_s.jpg,Los Sims Magia Potagia (SN) (2 CDS) Expans,PC,0.01,8414185051399
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,Assassin's Creed III (3),PlayStation 3,6.00,3307215644867
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,Uncharted: El Tesoro de Drake,PlayStation 3,6.00,711719467359
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,God of War III (3),PlayStation 3,6.00,711719158264
830,5.00,1.20,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,Warcraft 3: Reign of Chaos (SN) 1CD,PC,1.90,3348542135710
830,0.25,0.01,/product_images/Juegos/PC Juegos/3307210254498_s.jpg,Dark Messiah Might and Magic,PC,0.01,3307210254498
830,3.00,0.40,/product_images/defimg4_s.jpg,Harry Potter y la Piedra Filosofal (SN),PC,0.90,8414185050255
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,Far Cry 4,PlayStation 3,9.00,3307215793299
821,0.25,0.01,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,FIFA 12,PlayStation 3,0.01,5030934104043
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,Uncharted 2: Among Thieves,PlayStation 3,6.00,711719128359
830,0.50,0.10,/product_images/Juegos/PC Juegos/8414606866984_s.jpg,Skyhill,PC,0.10,8414606866984
830,0.75,0.10,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,The Settlers Construye Tu Imperio,PC,0.20,3307210264787
830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,Los Sims Superstar (SN) (2CD) Expansion,PC,0.10,8414185051146
990,8.00,3.00,/product_images/Juegos/PS Vita Juegos/8059617101312_s.jpg,Moto GP 13,PlayStation Vita,5.00,8059617101312
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,Assassin's Creed 4: Black Flag,PlayStation 3,7.00,3307215704974
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,Call Of Duty: Black Ops III,PlayStation 3,13.00,5030917162459
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,Elder Scrolls V: Skyrim,PlayStation 3,5.00,093155141292
830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,Los Sims 2 Universitarios Expansion (SN) 3C,PC,0.40,8414185051856
830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,Prince Of Persia Las Arenas Del Tiempo,PC,0.10,3307210133694
830,4.00,0.90,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,Age of Mythology Gold Edition,PC,1.50,3307210243874
990,18.00,8.00,/product_images/Juegos/PS Vita Juegos/711719241638_s.jpg,Gravity Rush,PlayStation Vita,11.00,711719241638
990,18.00,8.00,/product_images/Juegos/PS Vita Juegos/5055277016259_s.jpg,Virtua Tennis 4: Edicion World Tour,PlayStation Vita,11.00,5055277016259
990,12.00,5.00,/product_images/Juegos/PS Vita Juegos/711719238867_s.jpg,Epic Mickey 2: El Retorno De Dos Heroes,PlayStation Vita,7.00,711719238867
821,8.00,1.90,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,Assassin's Creed II,PlayStation 3,3.00,3307211666535
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,Watch Dogs,PlayStation 3,11.00,3307215721957
821,8.00,1.90,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,Assassins Creed: Hermandad,PlayStation 3,3.00,3307217927104
830,12.00,2.00,/product_images/Juegos/PC Juegos/3760156481111_s.jpg,Yesterday Origins (P),PC,4.00,3760156481111
830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185050422_s.jpg,Battlefield 1942,PC,0.60,8414185050422
830,3.00,0.40,/product_images/Juegos/PC Juegos/8414185033265_s.jpg,Los Sims 2 y las Cuatro Estaciones Exp.,PC,0.90,8414185033265
990,12.00,5.00,/product_images/Juegos/PS Vita Juegos/711719200147_s.jpg,Resistance: Burning Skies,PlayStation Vita,7.00,711719200147
990,12.00,5.00,/product_images/Juegos/PS Vita Juegos/4020628864323_s.jpg,Tadeo Jones And The Lost Manuscript,PlayStation Vita,7.00,4020628864323
990,20.00,9.00,/product_images/Juegos/PS Vita Juegos/5021290057791_s.jpg,Final Fantasy X HD Only,PlayStation Vita,13.00,5021290057791
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,Gran Turismo 6,PlayStation 3,11.00,711719250173
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,Far Cry 3,PlayStation 3,6.00,3307215633243
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,Assassin's Creed: Revelations,PlayStation 3,6.00,3307215590058
830,1.00,0.10,/product_images/defimg3_s.jpg,Ghost Recon + Discos de Misiones,PC,0.30,3307210156372
830,12.00,2.00,/product_images/Juegos/PC Juegos/3307210245281_s.jpg,Age of Empires Collectors Edition,PC,4.00,3307210245281
990,12.00,5.00,/product_images/Juegos/PS Vita Juegos/3307215726051_s.jpg,Rayman Legends,PlayStation Vita,7.00,3307215726051
990,12.00,5.00,/product_images/Juegos/PS Vita Juegos/5030917132049_s.jpg,Amazing Spider-Man,PlayStation Vita,7.00,5030917132049
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,Destiny,PlayStation 3,6.00,5030917124181
821,6.00,2.00,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,Little Big Planet,PlayStation 3,3.00,711719999256
830,18.00,4.00,/product_images/defimg4_s.jpg,Batalla por la Tierra Media II,PC,6.00,8414185032275
830,0.50,0.01,/product_images/defimg2_s.jpg,Pro Evolution Soccer 6,PC,0.10,4012927071663
990,18.00,8.00,/product_images/Juegos/PS Vita Juegos/711719856610_s.jpg,Little Big Planet Marvel Superhero Edition,PlayStation Vita,11.00,711719856610
990,8.00,3.00,/product_images/Juegos/PS Vita Juegos/711719236542_s.jpg,Little Big Planet,PlayStation Vita,5.00,711719236542
821,6.00,2.00,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,Fallout 3,PlayStation 3,3.00,093155125421
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,Red Dead Redemption,PlayStation 3,6.00,5026555402057
830,0.25,0.01,/product_images/Juegos/PC Juegos/8420266991255_s.jpg,"Longest Journey, The (4 Discs)",PC,0.01,8420266991255
830,5.00,1.00,/product_images/Juegos/PC Juegos/5030917031922_s.jpg,Call of Duty 2,PC,1.80,5030917031922
990,10.00,4.00,/product_images/Juegos/PS Vita Juegos/711719241744_s.jpg,All-Stars Battle Royale,PlayStation Vita,6.00,711719241744
