categoria_str,sku,titulo,img_caratula,precio_intercambio,categoria_id,precio_compra,precio_venta
Wii,5030917076411,Mountain Sports,/product_images/Juegos/Wii Juegos/5030917076411_s.jpg,1.70,831,1.00,4.50
Wii,5030917076640,Pimp My Ride,/product_images/Juegos/Wii Juegos/5030917076640_s.jpg,1.30,831,0.80,3.50
Wii,5030917078248,Barbie: Las 3 Mosqueteras,/product_images/Juegos/Wii Juegos/5030917078248_s.jpg,1.90,831,1.20,5.00
Xbox 360,307211695610,Ruse *USE 3307211695610 *,/product_images/Juegos/Xbox 360 Juegos/307211695610_s.jpg,-1,827,-1,6.00
Xbox 360,3296580804672,Beautiful Katamari Damacy,/product_images/Juegos/Xbox 360 Juegos/3296580804672_s.jpg,7.00,827,5.00,12.00
Xbox 360,3296580810420,Dead To Rights: Retribution,/product_images/Juegos/Xbox 360 Juegos/3296580810420_s.jpg,1.10,827,0.70,3.00
Xbox 360,3296580810833,Tekken 6 (Ed. Lim. + Sudadera),/product_images/Juegos/Xbox 360 Juegos/3296580810833_s.jpg,9.00,827,6.00,15.00
Xbox 360,3296580811007,Dragonball Raging Blast LE,/product_images/Juegos/Xbox 360 Juegos/3296580811007_s.jpg,6.00,827,4.00,10.00
Xbox 360,3307210217943,Over G Fighters,/product_images/Juegos/Xbox 360 Juegos/3307210217943_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307210228307,Enchanted Arms,/product_images/Juegos/Xbox 360 Juegos/3307210228307_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307210230287,Rayman Raving Rabbids,/product_images/Juegos/Xbox 360 Juegos/3307210230287_s.jpg,9.00,827,6.00,15.00
Xbox 360,3307210232427,Import Tuner Challenge,/product_images/Juegos/Xbox 360 Juegos/3307210232427_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307210236968,Colegas en el Bosque,/product_images/Juegos/Xbox 360 Juegos/3307210236968_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307210241726,Star Trek Legacy,/product_images/Juegos/Xbox 360 Juegos/3307210241726_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307210253248,Blazing Angels 2: Secret Weapons,/product_images/Juegos/Xbox 360 Juegos/3307210253248_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307210258588,Call Of Juarez,/product_images/Juegos/Xbox 360 Juegos/3307210258588_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307210259516,Locos por el Surf,/product_images/Juegos/Xbox 360 Juegos/3307210259516_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307210268259,Brothers in Arms: Hell's Highway,/product_images/Juegos/Xbox 360 Juegos/3307210268259_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307210409409,Perdidos: El Videojuego,/product_images/Juegos/Xbox 360 Juegos/3307210409409_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307211311909,Hawx,/product_images/Juegos/Xbox 360 Juegos/3307211311909_s.jpg,1.50,827,0.90,4.00
Xbox 360,3307211606265,Brothers in Arms: Hell's Highway (Metal),/product_images/Juegos/Xbox 360 Juegos/3307211606265_s.jpg,0.90,827,0.60,2.50
Xbox 360,3307211609402,Prince of Persia (2008) Ed. Especial,/product_images/Juegos/Xbox 360 Juegos/3307211609402B_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307211610934,Far Cry 2 (Col. Edition) UK,/product_images/Juegos/Xbox 360 Juegos/3307211610934_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307211666393,"Assassin's Creed II, Black Edicion",/product_images/Juegos/Xbox 360 Juegos/3307211666393_s.jpg,15.00,827,11.00,25.00
Xbox 360,3307211667181,"Assassins Creed II, White Edicion",/product_images/Juegos/Xbox 360 Juegos/3307211667181B_s.jpg,15.00,827,11.00,25.00
Xbox 360,3307211668133,Splinter Cell Conviction EC,/product_images/Juegos/Xbox 360 Juegos/3307211668133_s.jpg,6.00,827,4.00,10.00
Xbox 360,3307211670976,Lluvia de Albondigas,/product_images/Juegos/Xbox 360 Juegos/3307211670976_s.jpg,7.00,827,5.00,12.00
Xbox 360,3307211671911,CSI: Determinacion Mortal,/product_images/Juegos/Xbox 360 Juegos/3307211671911_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307211690691,Avatar: El Videojuego (Ed. Especial),/product_images/Juegos/Xbox 360 Juegos/3307211690691_s.jpg,6.00,827,4.00,10.00
Xbox 360,3307211695610,R.U.S.E.,/product_images/Juegos/Xbox 360 Juegos/3307211695610_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307213201048,Pure Football,/product_images/Juegos/Xbox 360 Juegos/3307213201048_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307215589281,Assassin's Creed Revelations CE,/product_images/Juegos/Xbox 360 Juegos/3307215589281_s.jpg,9.00,827,6.00,15.00
Xbox 360,3307215589298,Assassins Creed: Revelations Ottoman ED,/product_images/Juegos/Xbox 360 Juegos/3307215589298_s.jpg,11.00,827,8.00,18.00
Xbox 360,3307215589533,Assassin's Creed Revelations Animus Ed,/product_images/Juegos/Xbox 360 Juegos/3307215589533_s.jpg,12.00,827,9.00,20.00
Xbox 360,3307215596548,Rabbids - Alive And Kicking (Kinect),/product_images/Juegos/Xbox 360 Juegos/3307215596548_s.jpg,6.00,827,4.00,10.00
Xbox 360,3307215600405,"Black Eyed Peas Experience, The",/product_images/Juegos/Xbox 360 Juegos/3307215600405_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307215601211,Rayman Origins Collectors Edition,/product_images/Juegos/Xbox 360 Juegos/3307215601211_s.jpg,9.00,827,6.00,15.00
Xbox 360,3307215616116,Mi Experto En Defensa Personal,/product_images/Juegos/Xbox 360 Juegos/3307215616116_s.jpg,1.10,827,0.70,3.00
Xbox 360,3307215616437,My Self Defence Coach,/product_images/Juegos/Xbox 360 Juegos/3307215616437_s.jpg,3.00,827,2.00,5.00
Xbox 360,3307215624470,Assassin's Creed 1 & 2,/product_images/Juegos/Xbox 360 Juegos/3307215624470_s.jpg,6.00,827,4.00,10.00
Xbox 360,3307215624661,Rainbow Six Vegas 2/Ghost Recon Adv W,/product_images/Juegos/Xbox 360 Juegos/3307215624661_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307215624685,Ghost Recon Warfighter 2 + Rainbow Six,/product_images/Juegos/Xbox 360 Juegos/3307215624685_s.jpg,1.70,827,1.00,4.50
Xbox 360,3307215625033,Beyond Good And Evil+ Outland+ From Dust,/product_images/Juegos/Xbox 360 Juegos/3307215625033_s.jpg,7.00,827,5.00,12.00
Xbox 360,3307215625187,Far Cry 2/Ghost Recon Advanced Warfighte,/product_images/Juegos/Xbox 360 Juegos/3307215625187_s.jpg,1.30,827,0.80,3.50
Xbox 360,3307215625200,Paquete Far Cry 2 + Ghost Recon Adv 2,/product_images/Juegos/Xbox 360 Juegos/3307215625200_s.jpg,1.50,827,0.90,4.00
Xbox 360,3307215630372,Ghost Recon Future Soldier Signature Ed,/product_images/Juegos/Xbox 360 Juegos/3307215630372_s.jpg,5.00,827,3.00,8.00
Xbox 360,3307215634981,Marvel's Avengers: Battle For Earth,/product_images/Juegos/Xbox 360 Juegos/3307215634981_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307215636244,Far Cry 3 (Ed. Demencia),/product_images/Juegos/Xbox 360 Juegos/3307215636244_s.jpg,18.00,827,13.00,30.00
Xbox 360,3307215637401,Assassins Creed 3 Freedom Edition,/product_images/Juegos/Xbox 360 Juegos/3307215637401_s.jpg,20.00,827,14.00,32.00
Xbox 360,3307215637524,Assassin's Creed III (3): Join or Die (P,/product_images/Juegos/Xbox 360 Juegos/3307215637524_s.jpg,9.00,827,6.00,15.00
Xbox 360,3307215650967,Just Dance Disney,/product_images/Juegos/Xbox 360 Juegos/3307215650967_s.jpg,7.00,827,5.00,12.00
Xbox 360,3307215650974,Just Dance Disney Party,/product_images/Juegos/Xbox 360 Juegos/3307215650974_s.jpg,7.00,827,5.00,12.00
Xbox 360,3307215651132,Splinter Cell Blacklist 5th Freedom Ed,/product_images/Juegos/Xbox 360 Juegos/3307215651132_s.jpg,13.00,827,9.00,22.00
Xbox 360,3307215658277,Hip Hop The Experience,/product_images/Juegos/Xbox 360 Juegos/3307215658277_s.jpg,1.50,827,0.90,4.00
Nintendo DS,3760137147647,Super Profe,/product_images/Juegos/DS Juegos/3760137147647_s.jpg,1.50,834,0.90,4.00
Xbox 360,3307215690994,Splinter Cell: Blacklist - Ultimatum Ed.,/product_images/Juegos/Xbox 360 Juegos/3307215690994_s.jpg,7.00,827,5.00,12.00
Xbox 360,3307215692370,Ghost Recon : Future Soldier + Ghost Recon : Advanced Warfighter 2,/product_images/Juegos/Xbox 360 Juegos/3307215692370_s.jpg,3.00,827,2.00,6.00
Nintendo DS,3760137147869,Fix It,/product_images/Juegos/DS Juegos/3760137147869_s.jpg,0.90,834,0.60,2.50
Nintendo DS,3760137148545,My Baby 3 And Friends,/product_images/Juegos/DS Juegos/3760137148545_s.jpg,1.90,834,1.20,5.00
Xbox 360,3307215692769,Assassin's Creed 3 - Washington Ed. (P),/product_images/Juegos/Xbox 360 Juegos/3307215692769_s.jpg,4.00,827,3.00,7.00
Xbox 360,3307215705957,Assassin's Creed IV Black Flag (2 discos),/product_images/Juegos/Xbox 360 Juegos/3307215705957_s.jpg,-1,827,-1,10.00
Nintendo DS,3770000633207,Aqua Panic!,/product_images/Juegos/DS Juegos/3770000633207_s.jpg,3.00,834,2.00,5.00
Nintendo DS,3770000633245,Aqua Panic!,/product_images/Juegos/DS Juegos/3770000633245_s.jpg,2.00,834,1.80,4.00
Xbox 360,3307215706268,Assassin's Creed IV: Black Flag Buccan..,/product_images/Juegos/Xbox 360 Juegos/3307215706268_s.jpg,31.00,827,22.00,50.00
Xbox 360,3307215716922,"Pitufos 2, Los",/product_images/Juegos/Xbox 360 Juegos/3307215716922_s.jpg,3.00,827,2.00,6.00
Xbox 360,3307215718322,Watch Dogs DEDSEC Edition,/product_images/Juegos/Xbox 360 Juegos/3307215718322_s.jpg,18.00,827,13.00,30.00
Nintendo DS,4005209062329,Ping Pals,/product_images/Juegos/DS Juegos/4005209062329_s.jpg,0.30,834,0.10,1.00
Xbox 360,3307215718797,Watch Dogs Vigilante Edition With Cap & Mask,/product_images/Juegos/Xbox 360 Juegos/3307215718797_s.jpg,12.00,827,9.00,20.00
Nintendo DS,4005209068819,Zoo Tycoon DS,/product_images/Juegos/DS Juegos/4005209068819_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209069885,Tak 3 - Great Juju Challenge,/product_images/Juegos/DS Juegos/4005209069885_s.jpg,4.00,834,3.00,7.00
Nintendo DS,4005209069892,Tak The Great Juju Challenge,/product_images/Juegos/DS Juegos/4005209069892_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209072557,Nanostray,/product_images/Juegos/DS Juegos/4005209072557_s.jpg,7.00,834,5.00,12.00
Nintendo DS,4005209073233,Scooby Doo Desenmascarado,/product_images/Juegos/DS Juegos/4005209073233_s.jpg,2.00,834,1.80,4.00
Nintendo DS,4005209074261,Bob Esponja y Amigos Unidos,/product_images/Juegos/DS Juegos/4005209074261_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209074803,Buscando a Nemo: Fuga Hacia el Oceano,/product_images/Juegos/DS Juegos/4005209074803_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209075817,Monster Trucks,/product_images/Juegos/DS Juegos/4005209075817_s.jpg,6.00,834,4.00,10.00
Nintendo DS,4005209076180,Golden Nugget Casino,/product_images/Juegos/DS Juegos/4005209076180_s.jpg,0.40,834,0.20,1.50
Nintendo DS,4005209077064,Texas Hold Em Poker,/product_images/Juegos/DS Juegos/4005209077064_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4005209078627,ATV Quad Frenzy,/product_images/Juegos/DS Juegos/4005209078627_s.jpg,3.00,834,2.00,5.00
Nintendo DS,4005209081030,Danny Phantom Urban Jungle,/product_images/Juegos/DS Juegos/4005209081030_s.jpg,3.00,834,2.00,5.00
Nintendo DS,4005209085595,Scooby-Doo Quien Esta Mirando a Quien?,/product_images/Juegos/DS Juegos/4005209085595_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209090100,Bob Esponja: Batalla por la Isla del Vol,/product_images/Juegos/DS Juegos/4005209090100_s.jpg,6.00,834,4.00,10.00
Nintendo DS,4005209093644,Bob Esponja y Amigos: El Ataque de los J,/product_images/Juegos/DS Juegos/4005209093644_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209093835,Bob Esponja: Aventura en la Atlantida,/product_images/Juegos/DS Juegos/4005209093835_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209094788,Bratz: 4 Real,/product_images/Juegos/DS Juegos/4005209094788_s.jpg,0.70,834,0.30,2.50
Nintendo DS,4005209096102,Avatar the last airbender the burning earth,/product_images/Juegos/DS Juegos/4005209096102_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209097031,Nicktoons: Attack of the Toybots,/product_images/Juegos/DS Juegos/4005209097031_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209100007,Ratatouille  La Cocina Loca,/product_images/Juegos/DS Juegos/4005209100007_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209100670,Bratz 4 Real,/product_images/Juegos/DS Juegos/4005209100670_s.jpg,0.30,834,0.10,1.00
Nintendo DS,4005209101219,Warhammer 40k Squad Command,/product_images/Juegos/DS Juegos/4005209101219_s.jpg,2.00,834,1.40,6.00
Nintendo DS,4005209103077,Zoo Tycoon 2 DS,/product_images/Juegos/DS Juegos/4005209103077_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209103282,MX Vs. ATV Untamed,/product_images/Juegos/DS Juegos/4005209103282_s.jpg,9.00,834,6.00,15.00
Nintendo DS,4005209104562,El Tigre: Adventures Of Manny Rivera,/product_images/Juegos/DS Juegos/4005209104562_s.jpg,3.00,834,2.00,5.00
Nintendo DS,4005209107921,Elements of destruction,/product_images/Juegos/DS Juegos/4005209107921_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4005209111683,Bob Esponja y Sus Amigos: Globs of Doom,/product_images/Juegos/DS Juegos/4005209111683_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209112192,Lock's Quest,/product_images/Juegos/DS Juegos/4005209112192_s.jpg,1.50,834,0.90,4.00
Nintendo DS,4005209113502,All Star Cheerleader,/product_images/Juegos/DS Juegos/4005209113502_s.jpg,0.20,834,0.10,0.75
Nintendo DS,4005209113762,Vuelta al Corral,/product_images/Juegos/DS Juegos/4005209113762_s.jpg,3.00,834,2.00,5.00
Nintendo DS,4005209115858,Back To The Barnyard,/product_images/Juegos/DS Juegos/4005209115858_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209117845,Spongebob Squarepants: Frantic Fry,/product_images/Juegos/DS Juegos/4005209117845_s.jpg,5.00,834,4.00,9.00
Nintendo DS,4005209120425,Cars: Race O Rama,/product_images/Juegos/DS Juegos/4005209120425_s.jpg,2.00,834,1.80,4.00
Nintendo DS,4005209123945,World Of Zoo,/product_images/Juegos/DS Juegos/4005209123945_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209126182,WWE Smackdown Vs. Raw 2010,/product_images/Juegos/DS Juegos/4005209126182_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4005209126519,Marvel Super Hero Squad,/product_images/Juegos/DS Juegos/4005209126519_s.jpg,6.00,834,4.00,10.00
Nintendo DS,4005209128292,Womens Murder Club: Games of Passion,/product_images/Juegos/DS Juegos/4005209128292_s.jpg,0.40,834,0.20,1.50
Nintendo DS,4005209128421,MX vs . ATX: Reflex,/product_images/Juegos/DS Juegos/4005209128421_s.jpg,1.90,834,1.20,5.00
Nintendo DS,4005209128490,Biggest Loser,/product_images/Juegos/DS Juegos/4005209128490_s.jpg,1.50,834,0.90,4.00
Nintendo DS,4005209132824,"Last Airbender, The",/product_images/Juegos/DS Juegos/4005209132824_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4005209133951,Nancy Drew: Mysterio Del Modelo,/product_images/Juegos/DS Juegos/4005209133951_s.jpg,1.10,834,0.70,3.00
Nintendo DS,4005209136792,Los Pinguinos de Madagascar,/product_images/Juegos/DS Juegos/4005209136792_s.jpg,5.00,834,4.00,9.00
Nintendo DS,4005209139519,Hot Wheels Track Attack,/product_images/Juegos/DS Juegos/4005209139519_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209145855,Rio,/product_images/Juegos/DS Juegos/4005209145855_s.jpg,1.30,834,0.80,3.50
Nintendo DS,4005209149709,Princesas Disney: Cuentos Encantados,/product_images/Juegos/DS Juegos/4005209149709_s.jpg,7.00,834,5.00,12.00
Nintendo DS,4005209151450,"Barbie: Jet, Set & Style",/product_images/Juegos/DS Juegos/4005209151450_s.jpg,5.00,834,3.00,8.00
Nintendo DS,4005209151511,"Barbie, Planeta fashionista",/product_images/Juegos/DS Juegos/4005209151511_s.jpg,7.00,834,5.00,12.00
Nintendo DS,4005209153270,SpongeBob Surf and Skate Roadtrip,/product_images/Juegos/DS Juegos/4005209153270_s.jpg,0.20,834,0.10,0.75
Nintendo DS,4005209153751,"Gato Con Botas, El",/product_images/Juegos/DS Juegos/4005209153751_s.jpg,0.90,834,0.60,2.50
Nintendo DS,4012927081358,Yu-Gi-Oh Nightmare Troubadour,/product_images/Juegos/DS Juegos/4012927081358_s.jpg,6.00,834,4.00,10.00
Nintendo DS,4012927081389,Lost in Blue,/product_images/Juegos/DS Juegos/4012927081389_s.jpg,3.00,834,2.00,6.00
Nintendo DS,4012927081426,Frogger: Helmet Chaos,/product_images/Juegos/DS Juegos/4012927081426_s.jpg,1.50,834,0.90,4.00
PC,3563652007485,Still Life,/product_images/Juegos/PC Juegos/3563652007485_s.jpg,0.60,830,0.30,2.00
Nintendo DS,4012927081433,Dragon Booster,/product_images/Juegos/DS Juegos/4012927081433_s.jpg,0.30,834,0.10,1.00
PC,3597660100364,Puzzle Bobble 2,/product_images/Juegos/PC Juegos/3597660100364_s.jpg,0.10,830,0.01,0.50
PC,3700046225661,Total annihilation,/product_images/Juegos/PC Juegos/3700046225661_s.jpg,0.01,830,0.01,0.10
PC,3700046231433,La Leyenda del Profeta y Del Asesino,/product_images/Juegos/PC Juegos/3700046231433_s.jpg,0.30,830,0.10,1.00
PC,3700211500630,Gladiators of Rome,/product_images/Juegos/PC Juegos/3700211500630_s.jpg,0.30,830,0.10,1.00
PC,3700211500678,Street Legal,/product_images/Juegos/PC Juegos/3700211500678_s.jpg,0.01,830,0.01,0.25
PC,3700211500692,Colo Zero,/product_images/Juegos/PC Juegos/3700211500692_s.jpg,0.01,830,0.01,0.25
PC,3700211500715,Search & Rescue IV,/product_images/Juegos/PC Juegos/3700211500715_s.jpg,0.20,830,0.10,0.75
PC,3700211501149,Crusades - Quest For Power,/product_images/Juegos/PC Juegos/3700211501149_s.jpg,0.30,830,0.10,1.00
PC,3700265648050,Besieger,/product_images/Juegos/PC Juegos/3700265648050_s.jpg,1.00,830,0.50,3.50
PC,3700265649057,Forever worlds,/product_images/Juegos/PC Juegos/3700265649057_s.jpg,0.10,830,0.01,0.50
PC,3700265653054,Aura,/product_images/Juegos/PC Juegos/3700265653054_s.jpg,0.40,830,0.20,1.50
PC,3700265676053,Agatha Christie y no Quedo Ninguno,/product_images/Juegos/PC Juegos/3700265676053_s.jpg,0.70,830,0.30,2.50
PC,3700265686052,Patriots Amenaza Global,/product_images/Juegos/PC Juegos/3700265686052_s.jpg,0.30,830,0.10,1.00
PC,3700265690059,Agatha Christie: Asesinato en el Orient,/product_images/Juegos/PC Juegos/3700265690059_s.jpg,0.60,830,0.30,2.00
PC,3760007410505,Economic War,/product_images/Juegos/PC Juegos/3760007410505_s.jpg,0.10,830,0.01,0.50
PC,3760007412110,Ski Resort Tycoon II,/product_images/Juegos/PC Juegos/3760007412110_s.jpg,0.10,830,0.01,0.50
PC,3760007413230,Medieval Lords,/product_images/Juegos/PC Juegos/3760007413230_s.jpg,0.70,830,0.30,2.50
PC,3760007414732,Fire Department 3,/product_images/Juegos/PC Juegos/3760007414732_s.jpg,0.10,830,0.01,0.50
PC,3760049399301,Pariah (SN) 3cd,/product_images/Juegos/PC Juegos/3760049399301_s.jpg,0.10,830,0.01,0.50
PC,3760137140198,Camera Cafe,/product_images/Juegos/PC Juegos/3760137140198_s.jpg,0.10,830,0.01,0.50
PC,3760137140280,The Secrets of Da Vinci,/product_images/Juegos/PC Juegos/3760137140280_s.jpg,0.10,830,0.01,0.50
PC,3760137140785,Gothic II (Gold Edition),/product_images/Juegos/PC Juegos/3760137140785_s.jpg,0.30,830,0.10,1.00
PC,3760137140815,Sherlock Holmes: Misterio de la Momia,/product_images/Juegos/PC Juegos/3760137140815_s.jpg,0.70,830,0.30,2.50
PC,3760137140891,SpellForce Collector Edition,/product_images/Juegos/PC Juegos/3760137140891_s.jpg,1.50,830,0.70,5.00
PC,3760137140945,The Secrets of Atlantis El Legado Sagrad,/product_images/Juegos/PC Juegos/3760137140945_s.jpg,0.01,830,0.01,0.10
PC,3760137141706,Industry Giant,/product_images/Juegos/PC Juegos/3760137141706_s.jpg,0.20,830,0.10,0.75
PC,3760137141843,"Alerta Cobra, Nitro",/product_images/Juegos/PC Juegos/3760137141843_s.jpg,0.70,830,0.30,2.50
PC,3760137142673,Syberia- El Destino De Kate Walker,/product_images/Juegos/PC Juegos/3760137142673_s.jpg,0.01,830,0.01,0.25
PC,3760137144127,Kings Bounty - The Legends,/product_images/Juegos/PC Juegos/3760137144127_s.jpg,0.01,830,0.01,0.25
PC,3760137144349,Sam & Max: Primera Temporada Completa,/product_images/Juegos/PC Juegos/3760137144349_s.jpg,2.00,830,1.20,6.00
PC,3760137144431,City Life 2008,/product_images/Juegos/PC Juegos/3760137144431_s.jpg,0.30,830,0.10,1.00
PC,3760137144516,Fenimore Fillmore's Revenge,/product_images/Juegos/PC Juegos/3760137144516_s.jpg,0.70,830,0.30,2.50
PC,3760137144899,"Painkiller, Black Edition",/product_images/Juegos/PC Juegos/3760137144899_s.jpg,1.00,830,0.50,3.50
PC,3760137145629,Kings Bountu The Legend Colleccion,/product_images/Juegos/PC Juegos/3760137145629_s.jpg,2.00,830,1.40,7.00
PC,4005209046374,Warhammer 40K Fire Warrior,/product_images/Juegos/PC Juegos/4005209046374_s.jpg,0.90,830,0.40,3.00
PC,4005209054607,Scooby Doo 2 : Desatado,/product_images/Juegos/PC Juegos/4005209054607_s.jpg,0.60,830,0.30,2.00
PC,4005209056373,Full Spectrum Warriors (SN) 3CDS,/product_images/Juegos/PC Juegos/4005209056373_s.jpg,0.10,830,0.01,0.50
PC,4005209056656,Warhammer 40k Dawn Of War (offline),/product_images/Juegos/PC Juegos/4005209056656_s.jpg,0.60,830,0.30,2.00
PC,4005209058087,Los Increibles Cuando Se Acerca el Pelig,/product_images/Juegos/PC Juegos/4005209058087_s.jpg,0.70,830,0.30,2.50
PC,4005209062862,Moto Gp 3,/product_images/Juegos/PC Juegos/4005209062862_s.jpg,0.01,830,0.01,0.25
PC,4005209063258,Juiced 3CD,/product_images/Juegos/PC Juegos/4005209063258_s.jpg,0.50,830,0.30,1.50
PC,4005209067737,Los Increibles La Amenaza Del Socavador,/product_images/Juegos/PC Juegos/4005209067737_s.jpg,0.01,830,0.01,0.25
PC,4005209073585,Stubbs The Zombie,/product_images/Juegos/PC Juegos/4005209073585_s.jpg,0.90,830,0.40,3.00
PC,4005209076753,Full Spectrum Warrior: Ten Hammers,/product_images/Juegos/PC Juegos/4005209076753_s.jpg,0.10,830,0.01,0.50
PC,4005209088268,Frontlines: Fuel of War,/product_images/Juegos/PC Juegos/4005209088268_s.jpg,0.30,830,0.10,1.00
PC,4005209088930,Titan Quest Gold,/product_images/Juegos/PC Juegos/4005209088930_s.jpg,0.70,830,0.30,2.50
