precio_compra,titulo,img_caratula,categoria_str,sku,precio_intercambio,precio_venta,categoria_id
2.00,Story Hour Adventures,/product_images/defimg4_s.jpg,Wii,5060034556374,3.00,5.00,831
3.00,Skate City Heroes,/product_images/Juegos/Wii Juegos/5060034556527_s.jpg,Wii,5060034556527,4.00,7.00,831
0.20,Afrika Corps vs Desert Rats,/product_images/defimg3_s.jpg,PC,3760007412639,0.40,1.50,830
0.01,Mockba to Berlin,/product_images/defimg3_s.jpg,PC,3760007414039,0.01,0.10,830
0.10,War on Terror,/product_images/defimg2_s.jpg,PC,3760007414138,0.30,1.00,830
3.00,Littlest Pet Shop: En el Campo,/product_images/Juegos/DS Juegos/5030934078108_s.jpg,Nintendo DS,5030934078108,4.00,7.00,834
0.70,My Sims Skyheroes,/product_images/defimg4_s.jpg,Nintendo DS,5030934083119,1.10,3.00,834
0.80,Los Urbz Sims En La Ciudad,/product_images/Juegos/DS Juegos/5030935042856_s.jpg,Nintendo DS,5030935042856,1.30,3.50,834
0.90,Order Up,/product_images/defimg4_s.jpg,Wii,5060034556534,1.50,4.00,831
2.00,Jeep Thrills,/product_images/defimg5_s.jpg,Wii,5060034556732,2.00,4.50,831
0.60,Crazy Mini Golf (Solo Juegos),/product_images/Juegos/Wii Juegos/5060048311242_s.jpg,Wii,5060048311242,0.90,2.50,831
0.10,The Final Cut,/product_images/defimg5_s.jpg,PC,3760048210058,0.20,0.75,830
0.01,Aventuras a Caballo 2,/product_images/defimg2_s.jpg,PC,3760137140563,0.01,0.25,830
0.30,Moto Racer 3 (Gold Edition),/product_images/defimg1_s.jpg,PC,3760137140648,0.70,2.50,830
0.90,Sims 2,/product_images/defimg3_s.jpg,Nintendo DS,5030935046199,1.50,4.00,834
0.20,EA Playground,/product_images/defimg2_s.jpg,Nintendo DS,5030935059250,0.40,1.50,834
2.00,Orcs & Elves,/product_images/defimg5_s.jpg,Nintendo DS,5030935061390,3.00,6.00,834
1.50,Kids Sport Basketball,/product_images/Juegos/Wii Juegos/5060048311334_s.jpg,Wii,5060048311334,2.00,3.50,831
0.90,"Kids Sports, Ice Hockey",/product_images/defimg4_s.jpg,Wii,5060048311365,1.50,4.00,831
2.00,Rig Racer 2,/product_images/defimg3_s.jpg,Wii,5060048311501,2.00,4.50,831
0.10,Gothic 2 (1 disc),/product_images/defimg3_s.jpg,PC,3760137140761,0.20,0.75,830
0.01,Red Skies Over Europe,/product_images/defimg4_s.jpg,PC,3760137141287,0.01,0.25,830
0.60,Red Orchestra Ostfront 41 - 45 2CD (SN),/product_images/defimg1_s.jpg,PC,3760137141447,1.30,4.50,830
2.00,Skate,/product_images/defimg3_s.jpg,Nintendo DS,5030935067538,3.00,6.00,834
0.80,Football Academy (UK),/product_images/defimg3_s.jpg,Nintendo DS,5030935072129,1.30,3.50,834
0.60,GI Joe: The Rise of Cobra,/product_images/defimg5_s.jpg,Nintendo DS,5030935073836,0.90,2.50,834
4.00,Hamster Heroes,/product_images/defimg1_s.jpg,Wii,5060048311662,6.00,10.00,831
1.80,Crazy Sports Mini Golf 2,/product_images/defimg4_s.jpg,Wii,5060048314885,2.00,4.00,831
0.20,City Life Deluxe,/product_images/Juegos/PC Juegos/3760137141485_s.jpg,PC,3760137141485,0.40,1.50,830
0.01,Poker Texas Hold'em,/product_images/defimg2_s.jpg,PC,3760137142642,0.10,0.50,830
0.01,Competicion Hipica,/product_images/defimg5_s.jpg,PC,3760137142710,0.10,0.50,830
5.00,Hasbro Family Game Night: Volume 1,/product_images/defimg4_s.jpg,Nintendo DS,5030935074253,7.00,12.00,834
0.01,SimAnimals: Africa,/product_images/defimg4_s.jpg,Nintendo DS,5030935076981,0.10,0.50,834
0.70,Littlest Pet Shop Friends,/product_images/defimg3_s.jpg,Nintendo DS,5030935078091,1.10,3.00,834
0.30,Buccaneer,/product_images/Juegos/PC Juegos/3760137147708_s.jpg,PC,3760137147708,0.60,2.00,830
0.01,Moto GP 2,/product_images/defimg4_s.jpg,PC,4005209045001,0.01,0.10,830
0.01,WWII Desert Rats,/product_images/Juegos/PC Juegos/4005209047678_s.jpg,PC,4005209047678,0.10,0.50,830
0.40,Goldeneye Rogue Agent DS,/product_images/Juegos/DS Juegos/5030936045306_s.jpg,Nintendo DS,5030936045306,0.70,2.00,834
0.90,POGO Island,/product_images/defimg5_s.jpg,Nintendo DS,5030936055855,1.50,4.00,834
0.60,Boogie,/product_images/defimg2_s.jpg,Nintendo DS,5030936058955,0.90,2.50,834
0.20,Los Increibles Cuando Se Acerca el Pelig,/product_images/defimg4_s.jpg,PC,4005209058087,0.40,1.50,830
0.20,Dawn Of War Winter Assault (SN) 2CD,/product_images/Juegos/PC Juegos/4005209069670_s.jpg,PC,4005209069670,0.40,1.50,830
0.10,Disney Cars,/product_images/defimg3_s.jpg,PC,4005209077149,0.30,1.00,830
2.00,Sim City Creator,/product_images/Juegos/DS Juegos/5030942065695_s.jpg,Nintendo DS,5030942065695,3.00,6.00,834
5.00,Littlest Pet Shop Friends On The Beach Nds,/product_images/defimg5_s.jpg,Nintendo DS,5030944078082,7.00,12.00,834
2.00,Orc y Elves,/product_images/defimg5_s.jpg,Nintendo DS,5030945061397,3.00,5.00,834
0.20,Frontlines: Fuel of War,/product_images/defimg2_s.jpg,PC,4005209088268,0.40,1.50,830
0.30,Ratatouille,/product_images/defimg2_s.jpg,PC,4005209091312,0.60,2.00,830
0.10,World Of Zoo,/product_images/defimg5_s.jpg,PC,4005209126007,0.30,1.00,830
1.00,Littlest Pet Shop 3 Biggest Star,/product_images/defimg4_s.jpg,Nintendo DS,5030945086055,1.70,4.50,834
0.70,Tank Battles,/product_images/Juegos/DS Juegos/5036675010360_s.jpg,Nintendo DS,5036675010360,1.10,3.00,834
0.01,Clever Kids: Pirates,/product_images/Juegos/DS Juegos/5036675011022_s.jpg,Nintendo DS,5036675011022,0.10,0.50,834
2.00,Saints Row The Third (P),/product_images/defimg4_s.jpg,PC,4005209154369,3.00,10.00,830
0.80,Darksiders II (P),/product_images/Juegos/PC Juegos/4005209162623_s.jpg,PC,4005209162623,1.40,4.00,830
11.00,Silent Hill 2 Directors Cut,/product_images/defimg4_s.jpg,PC,4012927070284,15.00,25.00,830
5.00,Clever Kids: Farmyard Fun,/product_images/Juegos/DS Juegos/5036675011053_s.jpg,Nintendo DS,5036675011053,7.00,12.00,834
0.20,Road To Vegas,/product_images/Juegos/DS Juegos/5036675011442_s.jpg,Nintendo DS,5036675011442,0.40,1.50,834
0.60,International Athletics,/product_images/Juegos/DS Juegos/5036675011626_s.jpg,Nintendo DS,5036675011626,0.90,2.50,834
0.50,Pro Evolution Soccer (PES) 2012(P),/product_images/defimg3_s.jpg,PC,4012927074190,1.00,3.50,830
8.00,Metal Gear Solid V: The Phantom Pain (P),/product_images/Juegos/PC Juegos/4012927076149_s.jpg,PC,4012927076149,11.00,18.00,830
0.10,Combat Mission 2,/product_images/defimg1_s.jpg,PC,4015756109965,0.30,1.00,830
0.90,"Big Deal, The",/product_images/Juegos/DS Juegos/5036675011749_s.jpg,Nintendo DS,5036675011749,1.50,4.00,834
3.00,Dancing On Ice,/product_images/defimg1_s.jpg,Nintendo DS,5036675013156,4.00,7.00,834
0.60,Touchmaster,/product_images/defimg3_s.jpg,Nintendo DS,5037930140143,0.90,2.50,834
0.20,Rush for Berlin,/product_images/defimg1_s.jpg,PC,4020628500467,0.40,1.50,830
1.30,S.T.A.L.K.E.R: Clear Sky,/product_images/defimg2_s.jpg,PC,4020628503895,2.00,9.00,830
0.30,X (Gold Edition),/product_images/defimg4_s.jpg,PC,4020628505394,0.70,2.50,830
5.00,Myst,/product_images/defimg5_s.jpg,Nintendo DS,5037930140211,7.00,12.00,834
0.01,Nail'd,/product_images/Juegos/PC Juegos/4020628506025_s.jpg,PC,4020628506025,0.10,0.50,830
2.00,Sacred 2 (+ Sacred 2 Ice y Blood Exp.),/product_images/defimg2_s.jpg,PC,4020628506698,3.00,10.00,830
0.10,Emergency 2012,/product_images/Juegos/PC Juegos/4020628507374_s.jpg,PC,4020628507374,0.20,0.75,830
0.01,Nascar 14,/product_images/defimg3_s.jpg,PC,4020628894795,0.10,0.50,830
0.10,Superstars V8 Racing - Megahits,/product_images/defimg2_s.jpg,PC,4020628931285,0.30,1.00,830
0.20,Professional Farmer 2014 - Platinum Edition (P),/product_images/defimg4_s.jpg,PC,4020636160011,0.40,1.50,830
0.01,Gorky 17,/product_images/Juegos/PC Juegos/4250230210441_s.jpg,PC,4250230210441,0.01,0.25,830
0.10,War Front Turning Point,/product_images/defimg2_s.jpg,PC,4260086010577,0.30,1.00,830
1.90,Tropico 5 - Complete Collection (P),/product_images/Juegos/PC Juegos/4260089416390_s.jpg,PC,4260089416390,3.00,8.00,830
0.01,Wings Remastered Edition (P),/product_images/Juegos/PC Juegos/4260089416598_s.jpg,PC,4260089416598,0.01,0.25,830
0.20,Playmobil - Fortaleza del Dragon,/product_images/defimg4_s.jpg,PC,4260133810020,0.40,1.50,830
0.10,Ford racing 3,/product_images/defimg1_s.jpg,PC,5017783016567,0.30,1.00,830
0.01,Civilization Call to Power,/product_images/defimg1_s.jpg,PC,5017783557954,0.10,0.50,830
1.20,Conflict Vietnam,/product_images/Juegos/PC Juegos/5021290023000_s.jpg,PC,5021290023000,1.90,5.00,830
0.60,Hitman Blood Money,/product_images/defimg2_s.jpg,PC,5021290024830,1.20,4.00,830
0.10,Rogue Trooper,/product_images/defimg5_s.jpg,PC,5021290025356,0.20,0.75,830
0.10,Just Cause,/product_images/defimg3_s.jpg,PC,5021290025837,0.30,1.00,830
0.20,Bionicle Heroes,/product_images/defimg5_s.jpg,PC,5021290028043,0.40,1.50,830
0.40,Dungeon Siege III (3) (P),/product_images/defimg4_s.jpg,PC,5021290047952,0.90,3.00,830
1.20,MegaHits Quadrilogy: Tomb Raider,/product_images/defimg5_s.jpg,PC,5021290059979,2.00,6.00,830
0.30,Colin McRae Rally 2005,/product_images/defimg5_s.jpg,PC,5024866325430,0.60,2.00,830
9.00,Skylanders Swap Force Dark Edition Pack,/product_images/Juegos/PS3 Juegos/5030917134265_s.jpg,PlayStation 3,5030917134265,12.00,20.00,821
0.70,NFL Tour,/product_images/Juegos/PS3 Juegos/5030930060640_s.jpg,PlayStation 3,5030930060640,1.10,3.00,821
0.70,Rockband Song Pack 2,/product_images/Juegos/PS3 Juegos/5030930069698_s.jpg,PlayStation 3,5030930069698,1.10,3.00,821
0.70,NHL 10,/product_images/Juegos/PS3 Juegos/5030930077204_s.jpg,PlayStation 3,5030930077204,1.10,3.00,821
2.00,Medal of Honor: Warfighter (LE),/product_images/Juegos/PS3 Juegos/5030930108878_s.jpg,PlayStation 3,5030930108878,3.00,6.00,821
0.60,Tiger Woods PGA Tour 08,/product_images/Juegos/PS3 Juegos/5030934057189_s.jpg,PlayStation 3,5030934057189,0.90,2.50,821
0.70,Tiger Woods PGA Tour 09,/product_images/Juegos/PS3 Juegos/5030934065726_s.jpg,PlayStation 3,5030934065726,1.10,3.00,821
4.00,Command & Conquer Red Alert 3 (Ultimate,/product_images/Juegos/PS3 Juegos/5030934071505_s.jpg,PlayStation 3,5030934071505,5.00,9.00,821
2.00,Need For Speed Hot Pursuit (P) 2010 EL,/product_images/Juegos/PS3 Juegos/503093409663P_s.jpg,PlayStation 3,503093409663,3.00,6.00,821
22.00,Mass Effect Trilogia,/product_images/Juegos/PS3 Juegos/5030939111244_s.jpg,PlayStation 3,5030939111244,31.00,50.00,821
5.00,Dragon Age: Origins CE,/product_images/Juegos/PS3 Juegos/5030942081046_s.jpg,PlayStation 3,5030942081046,7.00,12.00,821
8.00,Midway Arcade Origins,/product_images/Juegos/PS3 Juegos/5051893133981_s.jpg,PlayStation 3,5051893133981,11.00,18.00,821
0.90,Dead Rising 2 (Zombrex Edition),/product_images/Juegos/PS3 Juegos/5055060926499_s.jpg,PlayStation 3,5055060926499,1.50,4.00,821
6.00,Sonic & SEGA All-Stars Racing + Volante,/product_images/Juegos/PS3 Juegos/5055277006069_s.jpg,PlayStation 3,5055277006069,9.00,15.00,821
5.00,Captain America: Super Soldier,/product_images/Juegos/PS3 Juegos/5055277012855_s.jpg,PlayStation 3,5055277012855,7.00,12.00,821
8.00,Hatsune Miku: Project Diva F 2nd,/product_images/Juegos/PS3 Juegos/5055277025749_s.jpg,PlayStation 3,5055277025749,11.00,18.00,821
8.00,Punch Time Explosion XL,/product_images/Juegos/PS3 Juegos/5060015030503_s.jpg,PlayStation 3,5060015030503,11.00,18.00,821
2.00,Blade Storm La Guerra de los Cien Anos,/product_images/Juegos/PS3 Juegos/5060073303304_s.jpg,PlayStation 3,5060073303304,3.00,6.00,821
5.00,Dynasty Warriors Gundam 3,/product_images/Juegos/PS3 Juegos/5060073308194_s.jpg,PlayStation 3,5060073308194,7.00,12.00,821
0.90,Monster Madness: Grave Danger,/product_images/Juegos/PS3 Juegos/5060112740534_s.jpg,PlayStation 3,5060112740534,1.50,4.00,821
8.00,Great Battles: Medieval,/product_images/Juegos/PS3 Juegos/5060193300313_s.jpg,PlayStation 3,5060193300313,11.00,18.00,821
2.00,Ski-Doo Snowmobile Challenge,/product_images/defimg1_s.jpg,PlayStation 3,5060201651727,3.00,5.00,821
6.00,Steins : Gate Limited Edition,/product_images/Juegos/PS3 Juegos/5060201654001_s.jpg,PlayStation 3,5060201654001,9.00,15.00,821
11.00,Guilty Gear Xrd Revelator (12),/product_images/Juegos/PS3 Juegos/5060201655879_s.jpg,PlayStation 3,5060201655879,15.00,25.00,821
5.00,WSC Real 11,/product_images/Juegos/PS3 Juegos/5060229360014_s.jpg,PlayStation 3,5060229360014,7.00,12.00,821
11.00,Defiance Ultimate Edition,/product_images/Juegos/PS3 Juegos/5060286001004_s.jpg,PlayStation 3,5060286001004,15.00,25.00,821
8.00,Atelier Ayesha: The Alchemist Of Dust,/product_images/Juegos/PS3 Juegos/5060327530135_s.jpg,PlayStation 3,5060327530135,11.00,18.00,821
6.00,Atelier Escha & Logy: Alchemists...,/product_images/Juegos/PS3 Juegos/5060327530746_s.jpg,PlayStation 3,5060327530746,8.00,14.00,821
4.00,Deception IV Blood Ties,/product_images/Juegos/PS3 Juegos/5060327531026_s.jpg,PlayStation 3,5060327531026,6.00,10.00,821
2.00,Atelier Rorona Plus: The Alchemist Of Arland,/product_images/Juegos/PS3 Juegos/5060327531323_s.jpg,PlayStation 3,5060327531323,3.00,6.00,821
5.00,Dynasty Warriors: Gundam Reborn,/product_images/Juegos/PS3 Juegos/5060327531385_s.jpg,PlayStation 3,5060327531385,7.00,12.00,821
8.00,Ar Nosurge - Ode To An Unborn Star,/product_images/Juegos/PS3 Juegos/5060327531910_s.jpg,PlayStation 3,5060327531910,11.00,18.00,821
6.00,Atelier Shallie: Alchemists Of The Dusk Sea,/product_images/Juegos/PS3 Juegos/5060327532603_s.jpg,PlayStation 3,5060327532603,9.00,15.00,821
-1,Castlevania: Lords of Shadow 2 -Tomb Ed.,/product_images/Juegos/PS3 Juegos/5601009964765_s.jpg,PlayStation 3,5601009964765,-1,30.00,821
11.00,Sniper Ghost Warrior 2 - Edición Colecci,/product_images/Juegos/PS3 Juegos/5907813593932_s.jpg,PlayStation 3,5907813593932,15.00,25.00,821
5.00,Blades,/product_images/Juegos/PS3 Juegos/612561600188_s.jpg,PlayStation 3,612561600188,7.00,12.00,821
3.00,Man Vs. Wild,/product_images/Juegos/PS3 Juegos/650008500592_s.jpg,PlayStation 3,650008500592,5.00,8.00,821
13.00,Drakengard 3,/product_images/Juegos/PS3 Juegos/662248913872_s.jpg,PlayStation 3,662248913872,18.00,30.00,821
0.70,Xploder HD Movie Player,/product_images/Juegos/PS3 Juegos/709458016747_s.jpg,PlayStation 3,709458016747,1.10,3.00,821
0.70,College Hoops 2K7,/product_images/Juegos/PS3 Juegos/710425370786_s.jpg,PlayStation 3,710425370786,1.10,3.00,821
2.00,Major League Baseball 2K7,/product_images/Juegos/PS3 Juegos/710425371264_s.jpg,PlayStation 3,710425371264,3.00,5.00,821
5.00,All Pro Football 2K8,/product_images/Juegos/PS3 Juegos/710425371608_s.jpg,PlayStation 3,710425371608,7.00,12.00,821
3.00,College Hoops 2K8,/product_images/Juegos/PS3 Juegos/710425373114_s.jpg,PlayStation 3,710425373114,5.00,8.00,821
0.70,Major League Baseball 2k8,/product_images/Juegos/PS3 Juegos/710425373558_s.jpg,PlayStation 3,710425373558,1.10,3.00,821
0.70,2k Sport Major League Baseball 2K9,/product_images/Juegos/PS3 Juegos/710425375354_s.jpg,PlayStation 3,710425375354,1.10,3.00,821
2.00,Major League Baseball 2K10,/product_images/Juegos/PS3 Juegos/710425377426_s.jpg,PlayStation 3,710425377426,3.00,5.00,821
6.00,MLB 2K13,/product_images/Juegos/PS3 Juegos/710425472596_s.jpg,PlayStation 3,710425472596,9.00,15.00,821
2.00,Everybody Dance 3,/product_images/Juegos/PS3 Juegos/711719039709_s.jpg,PlayStation 3,711719039709,3.00,6.00,821
9.00,Gran Turismo 5 Signature Eidcion,/product_images/Juegos/PS3 Juegos/711719112587_s.jpg,PlayStation 3,711719112587,13.00,22.00,821
5.00,Little Big Planet 2  Special Edition (P),/product_images/Juegos/PS3 Juegos/711719126089_s.jpg,PlayStation 3,711719126089,7.00,12.00,821
3.00,Buzz Concurso Musical Definitivo Con Buz,/product_images/Juegos/PS3 Juegos/711719133285_s.jpg,PlayStation 3,711719133285,5.00,8.00,821
6.00,Sngstar Hits 2,/product_images/defimg3_s.jpg,PlayStation 3,711719149644,9.00,15.00,821
6.00,KillZone 3 (P) Edicion Coleccionista,/product_images/Juegos/PS3 Juegos/711719149781_s.jpg,PlayStation 3,711719149781,9.00,15.00,821
2.00,Singstar Pop,/product_images/Juegos/PS3 Juegos/711719149941_s.jpg,PlayStation 3,711719149941,3.00,6.00,821
4.00,Twisted Metal 2012,/product_images/Juegos/PS3 Juegos/711719161691_s.jpg,PlayStation 3,711719161691,6.00,10.00,821
0.30,SingStar Take That,/product_images/Juegos/PS3 Juegos/711719163954_s.jpg,PlayStation 3,711719163954,0.50,1.50,821
17.00,Killzone 3 Edicion Helghast,/product_images/Juegos/PS3 Juegos/711719167587_s.jpg,PlayStation 3,711719167587,24.00,38.00,821
6.00,Resistance 3 Survivor Edition,/product_images/Juegos/PS3 Juegos/711719171393_s.jpg,PlayStation 3,711719171393,9.00,15.00,821
18.00,God of War III (3) Ultimate,/product_images/Juegos/PS3 Juegos/711719190769_s.jpg,PlayStation 3,711719190769,25.00,40.00,821
9.00,Ratchet & Clank: Todos Para Unos EE (P),/product_images/Juegos/PS3 Juegos/711719192992_s.jpg,PlayStation 3,711719192992,12.00,20.00,821
3.00,My Body Coach 3 Fitness,/product_images/Juegos/Xbox 360 Juegos/3499550307061_s.jpg,Xbox 360,3499550307061,5.00,8.00,827
5.00,Handball Challenge 14,/product_images/Juegos/Xbox 360 Juegos/3499550307115_s.jpg,Xbox 360,3499550307115,7.00,12.00,827
11.00,Handball 16,/product_images/Juegos/Xbox 360 Juegos/3499550341515_s.jpg,Xbox 360,3499550341515,15.00,25.00,827
3.00,Divinity 2 - The Dragon Knight Saga,/product_images/Juegos/Xbox 360 Juegos/3512289017503_s.jpg,Xbox 360,3512289017503,5.00,8.00,827
1.00,Tour De Francia 2013,/product_images/Juegos/Xbox 360 Juegos/3512899111257_s.jpg,Xbox 360,3512899111257,1.70,4.50,827
5.00,Tour De France Season 2014,/product_images/Juegos/Xbox 360 Juegos/3512899112889_s.jpg,Xbox 360,3512899112889,7.00,12.00,827
6.00,Alone in the Dark: Edicion Limitada,/product_images/Juegos/Xbox 360 Juegos/3546430135471_s.jpg,Xbox 360,3546430135471,9.00,15.00,827
4.00,Naruto Shippuden U.N Storm 2 CE,/product_images/Juegos/Xbox 360 Juegos/3700577001079_s.jpg,Xbox 360,3700577001079,6.00,10.00,827
13.00,Dragon Ball Z Raging Blast 2 (LE),/product_images/Juegos/Xbox 360 Juegos/3700577001840_s.jpg,Xbox 360,3700577001840,18.00,30.00,827
2.00,"Earth Defence Force, Insect Armageddon",/product_images/Juegos/Xbox 360 Juegos/3700577002939_s.jpg,Xbox 360,3700577002939,3.00,6.00,827
0.70,Dr Kawashima: Revitaliza Cuerpo y Mente,/product_images/Juegos/Xbox 360 Juegos/3700577003295_s.jpg,Xbox 360,3700577003295,1.10,3.00,827
0.40,"Outfit, The",/product_images/Juegos/Xbox 360 Juegos/4005209068314_s.jpg,Xbox 360,4005209068314,0.70,2.00,827
6.00,Saints Row 2 (Ed. Especial),/product_images/Juegos/Xbox 360 Juegos/4005209114875_s.jpg,Xbox 360,4005209114875,9.00,15.00,827
6.00,Disney Pixar Up,/product_images/Juegos/Xbox 360 Juegos/4005209121545_s.jpg,Xbox 360,4005209121545,9.00,15.00,827
3.00,SpongeBob: Truth or Square,/product_images/Juegos/Xbox 360 Juegos/4005209124188_s.jpg,Xbox 360,4005209124188,5.00,8.00,827
0.01,Truth Or Lies,/product_images/Juegos/Xbox 360 Juegos/4005209135726_s.jpg,Xbox 360,4005209135726,0.01,0.25,827
0.40,Fantastic Pets,/product_images/Juegos/Xbox 360 Juegos/4005209137959_s.jpg,Xbox 360,4005209137959,0.70,2.00,827
3.00,"Marvel Super Hero Squad, Infinity Gauntl",/product_images/Juegos/Xbox 360 Juegos/4005209139250_s.jpg,Xbox 360,4005209139250,5.00,8.00,827
2.00,WWE Smackdown Vs. Raw 2011 LO,/product_images/Juegos/Xbox 360 Juegos/4005209140652_s.jpg,Xbox 360,4005209140652,3.00,6.00,827
3.00,WWE Smackdown Vs Raw 2011 VE,/product_images/Juegos/Xbox 360 Juegos/4005209140720_s.jpg,Xbox 360,4005209140720,4.00,7.00,827
0.90,Biggest Loser: Ultimate Workout,/product_images/Juegos/Xbox 360 Juegos/4005209140782_s.jpg,Xbox 360,4005209140782,1.50,4.00,827
3.00,Kung Fu Panda 2,/product_images/Juegos/Xbox 360 Juegos/4005209148153_s.jpg,Xbox 360,4005209148153,5.00,8.00,827
8.00,Warhammer 40K: Space Marine CE,/product_images/defimg5_s.jpg,Xbox 360,4005209152235,11.00,18.00,827
0.40,Deepak Chopra's Leela (Kinect),/product_images/Juegos/Xbox 360 Juegos/4005209153201_s.jpg,Xbox 360,4005209153201,0.70,2.00,827
2.00,uDraw Pictionary Ultimate Edition,/product_images/Juegos/Xbox 360 Juegos/4005209155694_s.jpg,Xbox 360,4005209155694,3.00,5.00,827
0.70,Marvel Super Hero Squad Comic Combat,/product_images/Juegos/Xbox 360 Juegos/4005209156073_s.jpg,Xbox 360,4005209156073,1.10,3.00,827
0.30,Bomberman Act Zero,/product_images/Juegos/Xbox 360 Juegos/4012927032220_s.jpg,Xbox 360,4012927032220,0.50,1.50,827
2.00,Dancing Stage Universe + Alfombra,/product_images/Juegos/Xbox 360 Juegos/4012927032695_s.jpg,Xbox 360,4012927032695,3.00,6.00,827
0.70,Dancing Stage Universe (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/4012927032947_s.jpg,Xbox 360,4012927032947,1.10,3.00,827
0.30,Dancing Stage Universe 2,/product_images/Juegos/Xbox 360 Juegos/4012927033241_s.jpg,Xbox 360,4012927033241,0.50,1.50,827
2.00,Dancing Stage Universe 2 + Alfombra,/product_images/Juegos/Xbox 360 Juegos/4012927033319_s.jpg,Xbox 360,4012927033319,3.00,6.00,827
3.00,Konami Ninety-Nine Nights II,/product_images/Juegos/Xbox 360 Juegos/4012927034262_s.jpg,Xbox 360,4012927034262,5.00,8.00,827
0.20,Def Jam Rapstar (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/4012927034903_s.jpg,Xbox 360,4012927034903,0.30,1.00,827
0.70,Def Jam Rapstar + Micro,/product_images/Juegos/Xbox 360 Juegos/4012927035009_s.jpg,Xbox 360,4012927035009,1.10,3.00,827
