sku,precio_intercambio,categoria_str,precio_venta,precio_compra,img_caratula,titulo,categoria_id
3307210191373,0.70,PC,2.50,0.30,/product_images/defimg2_s.jpg,Far Cry,830
8431474055340,0.01,PC,0.25,0.01,/product_images/defimg5_s.jpg,PC Futbol 2006,830
8436010154051,0.10,PC,0.50,0.01,/product_images/defimg3_s.jpg,Death To Spies - Anthology Premium,830
5060125485545,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/5060125485545_s.jpg,Ben10 Ultimate Alien: Cosmic Destruction,834
3348542212596,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/3348542212596_s.jpg,Crash: Lucha de Titanes,834
3307210451880,0.40,Nintendo DS,1.50,0.20,/product_images/Juegos/DS Juegos/3307210451880_s.jpg,Mi Experto en Aleman,834
8436010150282,0.20,PC,0.75,0.10,/product_images/defimg4_s.jpg,Sega Rally 2,830
3307210168139,0.60,PC,2.00,0.30,/product_images/defimg5_s.jpg,Rayman,830
8430613000425,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Starsky & Hutch,830
4020628502546,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/4020628502546_s.jpg,Baby Life,834
3307210227522,0.70,Nintendo DS,2.00,0.40,/product_images/Juegos/DS Juegos/3307210227522_s.jpg,Horsez: The Petz,834
4005209139045,3.00,Nintendo DS,5.00,2.00,/product_images/Juegos/DS Juegos/4005209139045_s.jpg,Drawn To Life: Bob Esponja,834
5030934092289,0.70,PC,2.00,0.40,/product_images/Juegos/PC Juegos/5030934092289_s.jpg,Fifa 11 (P),830
8431474054190,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/8431474054190_s.jpg,Pc Futbol 2005,830
5021290024199,1.30,PC,3.50,0.80,/product_images/Juegos/PC Juegos/5021290024199_s.jpg,Tomb Raider Legend,830
8023171013121,3.00,Nintendo DS,6.00,2.00,/product_images/Juegos/DS Juegos/8023171013121_s.jpg,Cooking Mama (Ed. Castellano),834
5024866330878,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/5024866330878_s.jpg,Micro Machines V4,834
3296580810277,7.00,Nintendo DS,12.00,5.00,/product_images/Juegos/DS Juegos/3296580810277_s.jpg,"Dragon Ball Z, Attack Of The Saiyans",834
8423817602861,0.70,PC,2.50,0.30,/product_images/defimg2_s.jpg,Syberia,830
8414185300169,2.00,PC,6.00,1.20,/product_images/defimg2_s.jpg,Dragon Age: Origins,830
3307211664043,0.20,PC,0.75,0.10,/product_images/Juegos/PC Juegos/3307211664043_s.jpg,Anatomia de Grey Videojuego,830
045496469078,9.00,Nintendo DS,15.00,6.00,/product_images/Juegos/DS Juegos/045496469078_s.jpg,Mario & Luigi: Viaje Al Centro De Boswer,834
045496466008,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/045496466008_s.jpg,Advance Wars: Dark Conflict,834
5055277013623,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/5055277013623_s.jpg,Aliens Infestation,834
8414185032244,1.40,PC,4.00,0.80,/product_images/defimg5_s.jpg,Need For Speed: Most Wanted (SN) 1DVD,830
8436010152446,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/8436010152446_s.jpg,King's Bounty Armored Princess,830
3307210123077,0.30,PC,1.00,0.10,/product_images/defimg1_s.jpg,Piratas del Caribe 2 Discs,830
4005209092975,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/4005209092975_s.jpg,Drawn to Life,834
3307211609051,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3307211609051_s.jpg,Prince of Persia: El Rey Destronado,834
3348542206182,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/3348542206182_s.jpg,Crash Boom Bang,834
8427897000463,0.20,PC,0.75,0.10,/product_images/defimg1_s.jpg,Disney Tarzan,830
8436010151883,0.90,PC,3.00,0.40,/product_images/defimg3_s.jpg,Dracula Origin,830
8426412004399,0.60,PC,2.00,0.30,/product_images/Juegos/PC Juegos/8426412004399_s.jpg,Dreamfall The Longest Journey,830
045496464318,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/045496464318_s.jpg,Diddy Kong Racing DS,834
3307210323309,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3307210323309_s.jpg,Quien Quiere Ser Millonario,834
4005209108812,1.10,Nintendo DS,3.00,0.70,/product_images/Juegos/DS Juegos/4005209108812_s.jpg,WWE Smackdown Vs. Raw 2009,834
3307210166364,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/3307210166364_s.jpg,CSI: Oscuras Intenciones,830
8430613001569,3.00,PC,9.00,2.00,/product_images/defimg5_s.jpg,War Leaders - Clash of Nations,830
8427897001644,0.30,PC,1.00,0.10,/product_images/Juegos/PC Juegos/8427897001644_s.jpg,Turok,830
5030917054013,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/5030917054013_s.jpg,Kung Fu Panda,834
045496467838,22.00,Nintendo DS,35.00,15.00,/product_images/Juegos/DS Juegos/045496467838_s.jpg,Fire Emblem: Shadow Dragon,834
045496471262,15.00,Nintendo DS,25.00,11.00,/product_images/Juegos/DS Juegos/045496471262_s.jpg,Dragon Quest VI - Realms of Reverie,834
8414185050422,0.40,PC,1.50,0.20,/product_images/defimg2_s.jpg,Battlefield 1942,830
8414185032169,1.30,PC,3.50,0.80,/product_images/defimg4_s.jpg,Black & White 2 (SN) 1 DVD,830
5026555055758,2.00,PC,6.00,1.20,/product_images/Juegos/PC Juegos/5026555055758_s.jpg,Grand Theft Auto: Episodes from Liberty (SN),830
5060121821286,39.00,Nintendo DS,58.00,32.00,/product_images/defimg4_s.jpg,Dragon Quest: La Prometida Celestial,834
045496464486,3.00,Nintendo DS,5.00,2.00,/product_images/Juegos/DS Juegos/045496464486_s.jpg,Picross DS,834
8023171014869,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/8023171014869_s.jpg,Shin Chan: Aventuras de cine,834
3307210219589,0.30,PC,1.00,0.10,/product_images/Juegos/PC Juegos/3307210219589_s.jpg,Faces of War,830
8436010151029,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,Ski Alpin,830
8414185051757,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,Total Club Manager 2005 (SN) 2CD,830
3307210268105,0.70,PC,2.50,0.30,/product_images/Juegos/PC Juegos/3307210268105_s.jpg,Brothers in Arms: Hell's Highway,830
8414185050996,0.40,PC,1.50,0.20,/product_images/defimg1_s.jpg,Harry Potter y la Camara Secreta,830
8436010151555,0.20,PC,0.75,0.10,/product_images/Juegos/PC Juegos/8436010151555_s.jpg,Strike Fighters Flight Simulator,830
3307210254344,0.70,PC,2.50,0.30,/product_images/Juegos/PC Juegos/3307210254344_s.jpg,Brothers In Arms Pack,830
8430613001255,0.10,PC,0.50,0.01,/product_images/defimg1_s.jpg,Crusaders: Thy Kingdom Come,830
5024866332872,0.70,PC,2.50,0.30,/product_images/defimg1_s.jpg,Hospital Tycoon,830
8430613000920,3.00,PC,10.00,2.00,/product_images/defimg3_s.jpg,Warhammer Mark Of Chaos (SN),830
8436010152224,0.30,PC,1.00,0.10,/product_images/Juegos/PC Juegos/8436010152224_s.jpg,Drakensang,830
3307210226518,0.40,PC,1.50,0.20,/product_images/Juegos/PC Juegos/3307210226518_s.jpg,Rainbow Six Vegas,830
4012927072202,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/4012927072202_s.jpg,Pro Evolution Soccer 2008,830
5017783013733,0.20,PC,0.75,0.10,/product_images/defimg1_s.jpg,Big Mutha Truckers,830
5051893053319,10.00,PlayStation 3,16.00,7.00,/product_images/Juegos/PS3 Juegos/5051893053319_s.jpg,Mortal Kombat (9),821
5060138435353,4.00,PlayStation 3,7.00,3.00,/product_images/Juegos/PS3 Juegos/5060138435353_s.jpg,Condemned 2,821
5055277000036,0.70,PlayStation 3,2.00,0.40,/product_images/Juegos/PS3 Juegos/5055277000036_s.jpg,Virtua Tennis 2009,821
4020628511821,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/4020628511821_s.jpg,Dead Island: Riptide,821
3700577000942,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/3700577000942_s.jpg,Naruto Shippuden Ultimate Ninja Storm 2,821
5030934105095,4.00,PlayStation 3,7.00,3.00,/product_images/Juegos/PS3 Juegos/5030934105095_s.jpg,Grand Slam Tennis 2,821
5060146462419,11.00,PlayStation 3,18.00,8.00,/product_images/Juegos/PS3 Juegos/5060146462419_s.jpg,Minecraft: Story Mode,821
093155148352,12.00,PlayStation 3,20.00,9.00,/product_images/Juegos/PS3 Juegos/093155148352_s.jpg,"Evil Within, The",821
3307211679467,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/3307211679467_s.jpg,Avatar: El Videojuego,821
5024866341164,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/5024866341164_s.jpg,Colin McRae: Dirt 2,821
009315514076,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/009315514076_s.jpg,Rage,821
5030934076999,6.00,PlayStation 3,10.00,4.00,/product_images/Juegos/PS3 Juegos/5030934076999_s.jpg,Dante's Inferno,821
5026555405980,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/5026555405980_s.jpg,Red Dead Redemption: Undead Nightmare,821
711719159278,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/711719159278_s.jpg,Heavy Rain Edicion Move,821
5030934066303,4.00,PlayStation 3,7.00,3.00,/product_images/Juegos/PS3 Juegos/5030934066303_s.jpg,"Padrino II, El",821
5030917070709,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/5030917070709_s.jpg,Blur,821
5060138430686,0.70,PlayStation 3,2.00,0.40,/product_images/Juegos/PS3 Juegos/5060138430686_s.jpg,Virtua Tennis 3,821
5030934109628,5.00,PlayStation 3,9.00,4.00,/product_images/Juegos/PS3 Juegos/5030934109628_s.jpg,Crysis 3,821
5030939112401,1.50,PlayStation 3,4.00,0.90,/product_images/Juegos/PS3 Juegos/5030939112401_s.jpg,FIFA 2014 World Cup Brazil,821
4012927058633,6.00,PlayStation 3,18.00,4.00,/product_images/Juegos/PS3 Juegos/4012927058633_s.jpg,Pro Evolution Soccer 2016 UEFA Euro France,821
5037930110863,6.00,PlayStation 3,10.00,4.00,/product_images/Juegos/PS3 Juegos/5037930110863_s.jpg,Mortal Kombat Vs. DC Universe,821
5055060925560,7.00,PlayStation 3,12.00,5.00,/product_images/Juegos/PS3 Juegos/5055060925560_s.jpg,Street Fighter IV,821
5055060927649,9.00,PlayStation 3,15.00,6.00,/product_images/Juegos/PS3 Juegos/5055060927649_s.jpg,Street Fighter X Tekken,821
5051893218718,12.00,PlayStation 3,20.00,9.00,/product_images/Juegos/PS3 Juegos/5051893218718_s.jpg,LEGO Jurassic World (No Figure),821
5026555401180,8.00,PlayStation 3,14.00,6.00,/product_images/Juegos/PS3 Juegos/5026555401180_s.jpg,Bioshock,821
3391891963978,7.00,PlayStation 3,12.00,5.00,/product_images/Juegos/PS3 Juegos/3391891963978_s.jpg,Tekken Tag Tournament 2,821
5030917069444,4.00,PlayStation 3,7.00,3.00,/product_images/Juegos/PS3 Juegos/5030917069444_s.jpg,Wolfenstein,821
711719127291,8.00,PlayStation 3,14.00,6.00,/product_images/Juegos/PS3 Juegos/711719127291_s.jpg,Ratchet & Clank Todos Para Unos,821
5030934110082,6.00,PlayStation 3,10.00,4.00,/product_images/Juegos/PS3 Juegos/5030934110082_s.jpg,Dead Space 3,821
023272009779,8.00,PlayStation 3,14.00,6.00,/product_images/Juegos/PS3 Juegos/023272009779_s.jpg,Lego Star Wars III: The Clone Wars,821
5030917107856,7.00,PlayStation 3,12.00,5.00,/product_images/Juegos/PS3 Juegos/5030917107856_s.jpg,"Amazing Spider Man, The",821
5055277004058,10.00,PlayStation 3,16.00,7.00,/product_images/Juegos/PS3 Juegos/5055277004058_s.jpg,Sonic & SEGA All-Stars Racing,821
5055060926857,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/5055060926857_s.jpg,Moto GP 10/11,821
4005209150231,1.50,PlayStation 3,4.00,0.90,/product_images/Juegos/PS3 Juegos/4005209150231_s.jpg,WWE 2012,821
5021290029484,1.50,PlayStation 3,4.00,0.90,/product_images/Juegos/PS3 Juegos/5021290029484_s.jpg,Kane & Lynch: Dead Men,821
093155119628,9.00,PlayStation 3,15.00,6.00,/product_images/Juegos/PS3 Juegos/093155119628_s.jpg,Dishonored,821
5030934059527,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/5030934059527_s.jpg,Army of Two,821
5030917144417,10.00,PlayStation 3,16.00,7.00,/product_images/Juegos/PS3 Juegos/5030917144417_s.jpg,Diablo III/3 - Ultimate Edition Evil,821
5030934092715,5.00,PlayStation 3,8.00,3.00,/product_images/Juegos/PS3 Juegos/5030934092715_s.jpg,"Need For Speed, Shift 2",821
3348542218901,2.00,PlayStation 3,4.00,1.80,/product_images/Juegos/PS3 Juegos/3348542218901_s.jpg,"Conspiracion de Bourne, La",821
5051893074765,9.00,PlayStation 3,15.00,6.00,/product_images/Juegos/PS3 Juegos/5051893074765_s.jpg,Senor De Los Anillos: La Guerra Del Nort,821
4005209136686,1.50,PlayStation 3,4.00,0.90,/product_images/Juegos/PS3 Juegos/4005209136686_s.jpg,WWE Smackdown Vs Raw 2011,821
711719285960,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/711719285960_s.jpg,Invizimals: El Reino Escondido,821
5026555404365,0.30,PlayStation 3,1.00,0.20,/product_images/Juegos/PS3 Juegos/5026555404365_s.jpg,NBA 2K11,821
5024866345353,10.00,PlayStation 3,16.00,7.00,/product_images/Juegos/PS3 Juegos/5024866345353_s.jpg,Dirt 3,821
5030934059169,0.10,PlayStation 3,0.50,0.01,/product_images/Juegos/PS3 Juegos/5030934059169_s.jpg,FIFA 08,821
5026555403733,3.00,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/5026555403733_s.jpg,Specs Ops : The Line,821
3391891974820,9.00,PlayStation 3,15.00,6.00,/product_images/Juegos/PS3 Juegos/3391891974820_s.jpg,Dark Souls II (2),821
8023171034447,11.00,PlayStation 3,18.00,8.00,/product_images/Juegos/PS3 Juegos/8023171034447_s.jpg,Sniper Elite 3,821
5030934092425,3.00,PlayStation 3,5.00,2.00,/product_images/Juegos/PS3 Juegos/5030934092425_s.jpg,Crysis 2,821
3307215646151,10.00,PlayStation 3,16.00,7.00,/product_images/Juegos/PS3 Juegos/3307215646151_s.jpg,Rayman Legends,821
023272010010,6.00,PlayStation 3,10.00,4.00,/product_images/Juegos/PS3 Juegos/023272010010_s.jpg,"Star Wars - El Poder De La Fuerza II, 2",821
5060138440166,17.00,PlayStation 3,28.00,12.00,/product_images/Juegos/PS3 Juegos/5060138440166_s.jpg,Sega Mega Drive Ultimate Collection,821
3391891964432,4.00,PlayStation 3,7.00,3.00,/product_images/Juegos/PS3 Juegos/3391891964432_s.jpg,One Piece: Pirate Warriors,821
8717418378691,6.00,PlayStation 3,10.00,4.00,/product_images/Juegos/PS3 Juegos/8717418378691_s.jpg,Epic Mickey 2: El Retorno De Dos Heroes,821
5021290056534,11.00,PlayStation 3,18.00,8.00,/product_images/Juegos/PS3 Juegos/5021290056534_s.jpg,Final Fantasy X/X-2: HD,821
023272005382,11.00,PlayStation 3,18.00,8.00,/product_images/Juegos/PS3 Juegos/023272005382_s.jpg,Lego Star Wars: The Complete Saga,821
5026555419741,22.00,PlayStation 3,35.00,15.00,/product_images/defimg5_s.jpg,NBA 2K17 - Edición Estándar,821
711719166290,1.10,PlayStation 3,3.00,0.70,/product_images/Juegos/PS3 Juegos/711719166290_s.jpg,Medieval Moves (Move),821
4012927056813,5.00,PlayStation 3,9.00,4.00,/product_images/Juegos/PS3 Juegos/4012927056813_s.jpg,Metal Gear Solid V: Ground Zeroes,821
5060201656579,18.00,PlayStation Vita,28.00,13.00,/product_images/defimg3_s.jpg,Valkyrie Drive: Bhikkhuni,990
4710841417313,9.00,PlayStation Vita,15.00,7.00,/product_images/defimg5_s.jpg,Gundam Seed Battle Destiny,990
4544626010259,16.00,PlayStation Vita,25.00,12.00,/product_images/Juegos/PS Vita Juegos/4544626010259_s.jpg,Sumioni,990
3499550340891,7.00,PlayStation Vita,12.00,5.00,/product_images/Juegos/PS Vita Juegos/3499550340891_s.jpg,Rugby World Cup 2015,990
5060201654438,13.00,PlayStation Vita,20.00,9.00,/product_images/Juegos/PS Vita Juegos/5060201654438_s.jpg,Aegis Of Earth: Protonovus Assault,990
4510772106375,11.00,PlayStation Vita,18.00,8.00,/product_images/Juegos/PS Vita Juegos/4510772106375_s.jpg,Blazblue: Continuum Shift Extend CE,990
893610001891,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/893610001891_s.jpg,Blazblue: Chrono Phantasma,990
8885011011922,16.00,PlayStation Vita,25.00,12.00,/product_images/defimg4_s.jpg,A.W : Phoenix Festa,990
813633015323,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/813633015323_s.jpg,Operation Abyss: New Tokyo Legacy,990
3307215624159,1.90,PlayStation Vita,5.00,1.20,/product_images/Juegos/PS Vita Juegos/3307215624159_s.jpg,Lumines Electronic Symphony,990
711719220008,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/711719220008_s.jpg,MLB 12,990
3307215792544,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/3307215792544_s.jpg,Child of Light,990
8809338091610,11.00,PlayStation Vita,18.00,8.00,/product_images/Juegos/PS Vita Juegos/8809338091610_s.jpg,Ragnarok Odyssey,990
5055277016556,7.00,PlayStation Vita,12.00,5.00,/product_images/Juegos/PS Vita Juegos/5055277016556_s.jpg,Super Monkey Ball: Banana Splitz,990
813633014678,6.00,PlayStation Vita,10.00,4.00,/product_images/Juegos/PS Vita Juegos/813633014678_s.jpg,Arcana Heart 3: Love Max,990
3391891985895,9.00,PlayStation Vita,15.00,7.00,/product_images/Juegos/PS Vita Juegos/3391891985895_s.jpg,Sword Art Online: Lost Song,990
711719206323,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/711719206323_s.jpg,Everybodys Golf,990
711719205456,1.90,PlayStation Vita,5.00,1.20,/product_images/Juegos/PS Vita Juegos/711719205456_s.jpg,Smart As,990
5060102954040,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/5060102954040_s.jpg,Sorcery Saga: Curse of Great Curry God,990
813633014159,7.00,PlayStation Vita,12.00,5.00,/product_images/Juegos/PS Vita Juegos/813633014159_s.jpg,Natural Doctrine,990
3512899112353,5.00,PlayStation Vita,8.00,3.00,/product_images/Juegos/PS Vita Juegos/3512899112353_s.jpg,Farming Simulator 2014,990
5055277022984,6.00,PlayStation Vita,10.00,4.00,/product_images/Juegos/PS Vita Juegos/5055277022984_s.jpg,Football Manager 2014,990
887256000080,6.00,PlayStation Vita,10.00,4.00,/product_images/Juegos/PS Vita Juegos/887256000080_s.jpg,Tetris Ultimate,990
853466001698,19.00,PlayStation Vita,30.00,14.00,/product_images/Juegos/PS Vita Juegos/853466001698_s.jpg,Senran Kagura Shinovi Versus Lets Get Physical Lim,990
813633013213,11.00,PlayStation Vita,18.00,8.00,/product_images/Juegos/PS Vita Juegos/813633013213_s.jpg,YS: Memories Of Celceta,990
813633011554,9.00,PlayStation Vita,15.00,7.00,/product_images/Juegos/PS Vita Juegos/813633011554_s.jpg,Disgaea 3: Absence Of Detention,990
5030934078061,0.40,PSP,1.50,0.20,/product_images/Juegos/PSP Juegos/5030934078061_s.jpg,NBA Live 10,862
711719181453,1.40,PSP,4.00,0.80,/product_images/defimg2_s.jpg,Little Big Planet Edicion Especial,862
4012927066584,3.00,PSP,10.00,2.00,/product_images/Juegos/PSP Juegos/4012927066584_s.jpg,Pro Evolution Soccer (PES) 2014,862
3307219902611,0.20,PSP,0.75,0.10,/product_images/Juegos/PSP Juegos/3307219902611_s.jpg,Michael Jackson: The Experience,862
711719159964,0.90,PSP,3.00,0.40,/product_images/Juegos/PSP Juegos/711719159964_s.jpg,"Eye of Judgment Legends, The",862
4012927060117,1.40,PSP,4.00,0.80,/product_images/Juegos/PSP Juegos/4012927060117_s.jpg,Coded Arms,862
3307210330819,3.00,PSP,9.00,1.80,/product_images/Juegos/PSP Juegos/3307210330819_s.jpg,Tales of the World,862
4012927060049,2.00,PSP,6.00,1.20,/product_images/Juegos/PSP Juegos/4012927060049_s.jpg,Metal Gear Acid,862
023272004361,0.90,PSP,3.00,0.40,/product_images/Juegos/PSP Juegos/023272004361_s.jpg,Star Wars Battlefront Renegade Squadron,862
5030917044878,1.80,PSP,5.00,1.00,/product_images/Juegos/PSP Juegos/5030917044878_s.jpg,Transformers The Game,862
5060125481806,0.70,PSP,2.50,0.30,/product_images/Juegos/PSP Juegos/5060125481806_s.jpg,Ben 10: Protector of Earth,862
5030935043327,0.40,PSP,1.50,0.20,/product_images/Juegos/PSP Juegos/5030935043327_s.jpg,NBA Street Showdown,862
711719684374,0.60,PSP,2.00,0.30,/product_images/Juegos/PSP Juegos/711719684374_s.jpg,Ace Combat X: Emboscada en el Cielo,862
5030917040030,0.90,PSP,3.00,0.40,/product_images/Juegos/PSP Juegos/5030917040030_s.jpg,Activision Hits Remixed,862
5030934078238,0.20,PSP,0.75,0.10,/product_images/Juegos/PSP Juegos/5030934078238_s.jpg,FIFA 10,862
3307211605534,0.30,PSP,1.00,0.10,/product_images/Juegos/PSP Juegos/3307211605534_s.jpg,Shaun White Snowboarding,862
3307212322096,0.01,PSP,0.25,0.01,/product_images/Juegos/PSP Juegos/3307212322096_s.jpg,Hello Kitty Puzzle Party,862
8717418107154,0.20,PSP,0.75,0.10,/product_images/Juegos/PSP Juegos/8717418107154_s.jpg,Lumines II,862
4005209119931,0.90,PSP,3.00,0.40,/product_images/Juegos/PSP Juegos/4005209119931_s.jpg,Disney Pixar Up,862
3307210328571,0.30,PSP,1.00,0.10,/product_images/Juegos/PSP Juegos/3307210328571_s.jpg,Beowulf,862
023272002336,3.00,PSP,10.00,2.00,/product_images/Juegos/PSP Juegos/023272002336_s.jpg,Lego Star Wars II La Trilogia Original,862
5030917027796,0.30,PSP,1.00,0.10,/product_images/Juegos/PSP Juegos/5030917027796_s.jpg,Tony Hawks Underground 2 Remix PSP,862
5030934054102,0.40,PSP,1.50,0.20,/product_images/Juegos/PSP Juegos/5030934054102_s.jpg,NBA Live 07,862
5060050944339,0.40,PSP,1.50,0.20,/product_images/Juegos/PSP Juegos/5060050944339_s.jpg,Mercury Meltdown,862
711719662860,0.70,PSP,2.50,0.30,/product_images/Juegos/PSP Juegos/711719662860_s.jpg,Key Of Heaven,862
4005209091138,1.80,PSP,5.00,1.00,/product_images/Juegos/PSP Juegos/4005209091138_s.jpg,Ratatouille,862
4012927064047,4.00,PSP,12.00,2.00,/product_images/Juegos/PSP Juegos/4012927064047_s.jpg,Silent Hill: Shattered Memories,862
