categoria_str,sku,precio_intercambio,categoria_id,precio_venta,precio_compra,img_caratula,titulo
PC,5021290059993,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/5021290059993_s.jpg,MegaHits Triple Pack: Thief
PC,5021290060005,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/5021290060005_s.jpg,Battlestations Midway/Pacific
PC,5021290065772,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/5021290065772_s.jpg,Lara Croft And The Temple Of Osiris (P)
PC,5021290065925,4.00,830,12.00,2.00,/product_images/Juegos/PC Juegos/5021290065925_s.jpg,Lara Croft & The Temple Of Osiris: Gold Edition (P)
PC,5021290071667,11.00,830,18.00,8.00,/product_images/Juegos/PC Juegos/5021290071667_s.jpg,Deus Ex Mankind Divided (P)
PC,5021290072930,5.00,830,15.00,3.00,/product_images/Juegos/PC Juegos/5021290072930_s.jpg,Final Fantasy Type-0 HD
PC,5021290075214,22.00,830,35.00,15.00,/product_images/Juegos/PC Juegos/5021290075214_s.jpg,Rise of the Tomb Raider (P)
PC,4020628502300,0.50,830,1.50,0.30,/product_images/Juegos/PC Juegos/4020628502300_s.jpg,Pirates of the Burning Sea
PC,4020628503413,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/4020628503413_s.jpg,Secret Files 2: Puritas Cordis
PC,4020628503574,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/4020628503574_s.jpg,Juguemos a ser Veterinaria
PC,4020628503772,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628503772_s.jpg,Horse Life 2
PC,4020628503895,2.00,830,7.00,1.40,/product_images/Juegos/PC Juegos/4020628503895_s.jpg,S.T.A.L.K.E.R: Clear Sky
PC,4020628503970,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628503970_s.jpg,"Humans, Conoce a Tus Ancestros"
PC,4020628504014,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628504014_s.jpg,X3: Terran Conflict
PC,4020628504274,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628504274_s.jpg,EverQuest 2 (P) Shadow Odyssey
PC,4020628504373,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628504373_s.jpg,Cursed Mountain
PC,4020628504915,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/4020628504915_s.jpg,Line Rider Freestyle
PC,4020628505387,2.00,830,8.00,1.60,/product_images/Juegos/PC Juegos/4020628505387_s.jpg,X3: Gold Edition
PC,4020628505394,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/4020628505394_s.jpg,X (Gold Edition)
PC,4020628506179,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/4020628506179_s.jpg,Runes of Magic Capitulo II: The Elven Pr
PC,4020628506414,1.80,830,6.00,0.90,/product_images/Juegos/PC Juegos/4020628506414_s.jpg,Sacred 2: Ice & Blood (Exp.)
PC,4020628506698,2.00,830,8.00,1.60,/product_images/Juegos/PC Juegos/4020628506698_s.jpg,Sacred 2 (+ Sacred 2 Ice y Blood Exp.)
PC,4020628506728,2.00,830,7.00,1.40,/product_images/Juegos/PC Juegos/4020628506728_s.jpg,Lost Horizon
PC,4020628506957,1.40,830,4.00,0.80,/product_images/Juegos/PC Juegos/4020628506957_s.jpg,Risen 2: Dark Waters (P)
PC,4020628507091,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/4020628507091_s.jpg,"Whispered World, The"
PC,4020628507282,2.00,830,6.00,1.20,/product_images/Juegos/PC Juegos/4020628507282_s.jpg,Dead Island (P)
PC,4020628507374,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/4020628507374_s.jpg,Emergency 2012
PC,4020628507909,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628507909_s.jpg,Runes of Magic - Elder Kingdom
PC,4020628508562,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628508562_s.jpg,Azada
PC,4020628508579,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/4020628508579_s.jpg,Drawn - La Torre
PC,4020628508586,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/4020628508586_s.jpg,Hidden Expedition: Amazon
PC,4020628508593,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/4020628508593_s.jpg,"Mystery Case Files, Ravenhearst"
PC,4020628508609,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/4020628508609_s.jpg,Puppet Show
PC,4020628508616,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628508616_s.jpg,"Strange Cases, Misterio De La Carta Del"
PC,4020628508708,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/4020628508708_s.jpg,Iron Front: Liberation 1944
PC,4020628508869,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628508869_s.jpg,Runes of Magic IV
PC,4020628509101,6.00,830,18.00,3.00,/product_images/Juegos/PC Juegos/4020628509101_s.jpg,X Rebirth (P)
PC,4020628509583,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/4020628509583_s.jpg,Jane`s Advanced Strike Fighters
PC,4020628510336,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628510336_s.jpg,Hidden Expedition - Titanic
PC,4020628510343,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/4020628510343_s.jpg,Hidden Expedition: Everest
PC,4020628510350,1.80,830,5.00,1.00,/product_images/Juegos/PC Juegos/4020628510350_s.jpg,Mistery Case Files: Huntsville
PC,4020628510428,1.40,830,4.00,0.80,/product_images/Juegos/PC Juegos/4020628510428_s.jpg,Emergency 2013 (P)
PC,4020628510466,1.40,830,4.00,0.80,/product_images/Juegos/PC Juegos/4020628510466_s.jpg,Emergency 5
PC,4020628510930,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/4020628510930_s.jpg,Quien Quiere Ser Millonario
PC,4020628511548,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/4020628511548_s.jpg,Big Fish Mystery Legends: Beauty & The Beast
PC,4020628511562,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628511562_s.jpg,Big Fish Redemption Cemetery: La Maldicion Del Cuervo
PC,4020628511661,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628511661_s.jpg,Emergency 2014
PC,4020628511746,2.00,830,8.00,1.60,/product_images/Juegos/PC Juegos/4020628511746_s.jpg,Dead Island: Riptide (P)
PC,4020628512255,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/4020628512255_s.jpg,Metro Last Light Limited Edition (P)
PC,4020628512576,2.00,830,8.00,1.60,/product_images/Juegos/PC Juegos/4020628512576_s.jpg,Saints Row IV (4) (P)
PC,4020628513962,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/4020628513962_s.jpg,Planetside 2
PC,4020628828141,10.00,830,30.00,6.00,/product_images/Juegos/PC Juegos/4020628828141_s.jpg,F1 2016 (P)
PC,4020628834814,9.00,830,15.00,6.00,/product_images/Juegos/PC Juegos/4020628834814_s.jpg,Dirt Rally (Game Only)(P)
PC,4020628843274,2.00,830,7.00,1.40,/product_images/Juegos/PC Juegos/4020628843274_s.jpg,Obscuritas (P)
PC,4020628843892,3.00,830,10.00,2.00,/product_images/Juegos/PC Juegos/4020628843892_s.jpg,The Golf Club - Collector's Edition
PC,4020628849016,7.00,830,20.00,4.00,/product_images/Juegos/PC Juegos/4020628849016_s.jpg,Baldur's Gate II - Enhanced Edition
PC,4020628849344,3.00,830,10.00,2.00,/product_images/Juegos/PC Juegos/4020628849344_s.jpg,Car Mechanic Simulator 2015 (P)
PC,4020628849436,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/4020628849436_s.jpg,Construction Machines Simulator 2016
PC,8414185050156,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185050156_s.jpg,Third Dawn
PC,8414185050200,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050200_s.jpg,Sub Command
PC,8414185050217,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8414185050217_s.jpg,F1 2001
PC,8414185050262,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/8414185050262_s.jpg,Emperor Battle For Dune
PC,8414185050323,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8414185050323_s.jpg,Command y Conquer: Tiberian Sun
PC,8414185050392,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185050392_s.jpg,Moto Racer 3
PC,8414185050484,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185050484_s.jpg,Black & White Creature Isle (SN) Expansio
PC,8414185050514,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185050514_s.jpg,Mundial FIFA 2002
PC,8414185050521,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050521_s.jpg,F1 2002
PC,8414185050538,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050538_s.jpg,Ultima Online (Lord Blackthorns Revenge)
PC,8414185050569,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050569_s.jpg,F1 Championship Season 2000
PC,8414185050576,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050576_s.jpg,Madden 2001
PC,8414185050590,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050590_s.jpg,Shogun Total War
PC,8414185050675,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185050675_s.jpg,Madden 2003
PC,8414185050699,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185050699_s.jpg,Lego Island Xtreme Stunts
PC,8414185050798,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185050798_s.jpg,Freedom Fighters
PC,8414185050934,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/8414185050934_s.jpg,Sid Meier's Alpha Centauri
PC,8414185050958,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185050958_s.jpg,Dune 2000
PC,8414185050989,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185050989_s.jpg,Tiger Woods PGA Tour 2003
PC,8414185051016,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8414185051016_s.jpg,Battlefield 1942 The Road To Rome
PC,8414185051139,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185051139_s.jpg,F1 CHALLENGE 99-02
PC,8414185051153,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051153_s.jpg,Rugby 2004
PC,8414185051160,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185051160_s.jpg,Madden 2004
PC,8414185051177,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051177_s.jpg,Tiger Woods PGA Tour 2004
PC,8414185051191,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185051191_s.jpg,Harry Potter Quidditch
PC,8414185051214,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185051214_s.jpg,Black & White + Exspansion C. Isle
PC,8414185051221,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185051221_s.jpg,Command & Conquer + Red Alert 2
PC,8414185051245,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/8414185051245_s.jpg,Need For Speed Porsche 2000+SuperBike01
PC,8414185051252,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185051252_s.jpg,Madden 2002 - NHL 2002 Classics 2 en 1
PC,8414185051276,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8414185051276_s.jpg,Sim City 3000 + Theme Park
PC,8414185051306,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185051306_s.jpg,Battlefield 1942 Secret Weapon Of WWII
PC,8414185051368,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8414185051368_s.jpg,Sim City 4 hora punta expansion
PC,8414185051382,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/8414185051382_s.jpg,Medal of Honor Breakthrough (SN) Exp
PC,8414185051405,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185051405_s.jpg,Comand Conquer Zero Hour disco expansion
PC,8414185051535,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185051535_s.jpg,Battlefield Vietnam (P)
PC,8414185051566,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051566_s.jpg,NHL 2003
PC,8414185051610,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051610_s.jpg,UEFA Euro 2004
PC,8414185051696,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051696_s.jpg,NHL 2005 (SN) 2CD
PC,8414185051702,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051702_s.jpg,Armies Of Exigo (SN) 2 CD
PC,8414185051719,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8414185051719_s.jpg,Tiger Woods PGA Tour 2005 (SN) 3CD
PC,8414185051726,0.90,830,3.00,0.40,/product_images/Juegos/PC Juegos/8414185051726_s.jpg,Knights of Honor
PC,8414185051801,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8414185051801_s.jpg,Ultima Online Samurai Empire (SN)
PC,8414185051900,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051900_s.jpg,Rugby 2005
PC,8414185054345,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8414185054345_s.jpg,"Sims, The - Triple Deluxe (SN)"
PC,8414185054536,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8414185054536_s.jpg,Sims 2 - Na Noite
PC,8414185058190,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185058190_s.jpg,"FIFA, Rumbo Al Mundial 98"
PC,8414185071007,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8414185071007_s.jpg,Blancanieves Coleccion Princesas
PC,8414185071090,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8414185071090_s.jpg,Ultimate ride
PC,8414185090022,2.00,830,6.00,1.20,/product_images/Juegos/PC Juegos/8414185090022_s.jpg,Star Wars Rebelion
PC,8414185090206,2.00,830,7.00,1.40,/product_images/Juegos/PC Juegos/8414185090206_s.jpg,Indiana Jones y la Maquina Infernal.
PC,8414185090336,0.90,830,3.00,0.40,/product_images/Juegos/PC Juegos/8414185090336_s.jpg,Star Wars - La Amenaza Fantasma
PC,8414185300046,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185300046_s.jpg,Littlest Pet Shop
PC,8414185300053,2.00,830,8.00,1.60,/product_images/Juegos/PC Juegos/8414185300053_s.jpg,Portal (P)
PC,8414185300084,1.80,830,5.00,1.00,/product_images/Juegos/PC Juegos/8414185300084_s.jpg,Senor De Los Anillos: La Conquista (P)
PC,8414185300107,3.00,830,10.00,2.00,/product_images/Juegos/PC Juegos/8414185300107_s.jpg,Harry Potter y el Misterio del Principe
PC,8414185300121,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8414185300121_s.jpg,Burnout Paradise The Ultimate Box
PC,8414185300138,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/8414185300138_s.jpg,"Saboteur, The"
PC,8414185300176,7.00,830,20.00,4.00,/product_images/Juegos/PC Juegos/8414185300176_s.jpg,"Sims 3 (SN), Los (P)"
PC,8414185300183,12.00,830,35.00,7.00,/product_images/Juegos/PC Juegos/8414185300183_s.jpg,Sims 3 EE
PC,8414185300282,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8414185300282_s.jpg,Battleforge
PC,8414185300312,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185300312_s.jpg,Fifa 08 + NBA Live 08
PC,8414185300404,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8414185300404_s.jpg,Rail Similator 2007
PC,8414185300442,3.00,830,10.00,2.00,/product_images/Juegos/PC Juegos/8414185300442_s.jpg,Los sims Historias Coleccion
PC,8414606805761,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8414606805761_s.jpg,Dead Synchronicity
PC,8420018990025,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8420018990025_s.jpg,Northland (SN)
PC,8420224313403,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8420224313403_s.jpg,Dark Forces
PC,8420565023009,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8420565023009_s.jpg,Tercer Milenio
PC,8420565200004,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8420565200004B_s.jpg,Mago de Oz
PC,8420565237000,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8420565237000_s.jpg,Tiburones
PC,84205652370001,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/84205652370001_s.jpg,Como Funcionan la cosas
PC,84205652370004,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/84205652370004_s.jpg,Nilo
PC,84205652370005,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/84205652370005_s.jpg,Salvaje
PC,84205652370006,0.01,830,0.05,0.01,/product_images/Juegos/PC Juegos/84205652370006_s.jpg,Aves
PC,84205652370008,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/84205652370008_s.jpg,Polizon
PC,8423817600829,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817600829_s.jpg,Rogue Spear
PC,8423817600973,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8423817600973_s.jpg,La Pantera Rosa
PC,8423817601000,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817601000_s.jpg,Muppet: Sonidos y Pronunciacion
PC,8423817601017,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817601017_s.jpg,Muppet kids - igual y diferente
PC,8423817601031,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817601031_s.jpg,Muppets: Razonamiento
PC,8423817601055,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817601055_s.jpg,Muppets- Asociaciones
PC,8423817601550,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8423817601550_s.jpg,Jerusalen Los 3 Caminos De La Ciudad
PC,8423817602007,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8423817602007_s.jpg,Pax Romana
PC,8423817602021,1.40,830,4.00,0.80,/product_images/Juegos/PC Juegos/8423817602021_s.jpg,Europa Universalis II
PC,8423817602076,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8423817602076_s.jpg,Urgencias: El Juego
PC,8423817602120,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8423817602120_s.jpg,Democracia
PC,8423817602205,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817602205_s.jpg,Peter Pan - Cuento Interactivo + Activid
PC,8423817602229,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8423817602229_s.jpg,Blancanieves Y Los 7 Enanitos
PC,8423817602502,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8423817602502_s.jpg,Chrome Specforce
PC,8423817602502,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8423817602502R_s.jpg,Rollercoaster Mania 1 & 2
PC,8423817602533,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817602533_s.jpg,Mall Tycoon 3
PC,8423817602588,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817602588_s.jpg,Oil Tycoon 2
PC,8423817602915,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817602915_s.jpg,inquisition
PC,8423817602946,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817602946_s.jpg,Telenecos: Jugando con los Medios de Tra
PC,8423817602960,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817602960_s.jpg,Jugando Con Figuras y Colores
PC,8423817603011,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817603011_s.jpg,La Isla Misteriosa
PC,8423817603905,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817603905_s.jpg,Casper Castle Mystery Pack / The Spooky Alley
PC,8423817604193,0.50,830,1.50,0.30,/product_images/Juegos/PC Juegos/8423817604193_s.jpg,Hidden and Dangerous 2: Courage Under Fire
PC,8423817604209,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8423817604209_s.jpg,Sid Meiers Railroads
PC,8423817604377,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817604377_s.jpg,Retorno a la Isla Misteriosa
PC,8423817605053,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817605053_s.jpg,Pantera Rosa: Rescate Animal
PC,8423817605077,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8423817605077_s.jpg,Pantera Rosa: Salvando El Planeta Tierra
PC,8423817605084,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8423817605084_s.jpg,Pink Panther: Mision Espacial
PC,8423817605107,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8423817605107_s.jpg,Lassie Juega Aprende
PC,8424094002122,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8424094002122_s.jpg,La fuego de Otto
PC,8424094405145,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8424094405145_s.jpg,Barca '99
PC,8424248991463,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8424248991463_s.jpg,PC Superliga
PC,8424295029843,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8424295029843_s.jpg,"Bella Durmiente, La"
PC,8425539100120,0.90,830,3.00,0.40,/product_images/Juegos/PC Juegos/8425539100120_s.jpg,Aprende Ingles Con Pipo
PC,8425539100236,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8425539100236_s.jpg,Descubre el universo con PIPO
PC,8425539100281,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8425539100281_s.jpg,Vamos a Leer Con Pipo
PC,8425539100298,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8425539100298_s.jpg,MIs Pimeros Pasos Con Pipo
PC,8425539100427,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8425539100427_s.jpg,Pipo En la China Imperial
PC,8425539100434,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8425539100434_s.jpg,Pipo En El Imperio Maya
PC,8425539100748,0.70,830,2.50,0.30,/product_images/Juegos/PC Juegos/8425539100748_s.jpg,Ortografia Con Ppo
PC,8425626200092,0.01,830,0.25,0.01,/product_images/Juegos/PC Juegos/8425626200092_s.jpg,Safecracker
PC,8426239090216,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8426239090216_s.jpg,Atmosfear - La Dimension De Lo Desconoci
PC,8426239090551,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8426239090551A_s.jpg,Blade Runner
PC,8426239090742,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8426239090742_s.jpg,Great Adventures Castle
PC,8426239092463,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8426239092463_s.jpg,Futbol 2001
PC,8426239092470,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8426239092470_s.jpg,Euro Tour Cycling
PC,8426239092715,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8426239092715_s.jpg,"Moon Project, The"
PC,8426412001039,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8426412001039_s.jpg,Air Warrior 3
PC,8426412001893,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8426412001893_s.jpg,Zeno Clash (P)
PC,8426412002272,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8426412002272_s.jpg,Worms United
