img_caratula,titulo,precio_intercambio,precio_compra,categoria_str,categoria_id,sku,precio_venta
/product_images/Juegos/PC Juegos/9006113003151_s.jpg,Raven: Legacy Of A Master Thief,0.30,0.10,PC,830,9006113003151,1.00
/product_images/defimg5_s.jpg,Planetary Annihilation (SN),0.40,0.20,PC,830,9006113007210,1.50
/product_images/defimg2_s.jpg,The Vanishing of Ethan Carter (P),8.00,6.00,PC,830,9006113007517,14.00
/product_images/defimg5_s.jpg,Broken Age (P),5.00,3.00,PC,830,9006113008002,15.00
/product_images/defimg3_s.jpg,Quantum Break - Timeless C.E (P) 7 Disc,12.00,9.00,PC,830,9006113009290,20.00
/product_images/defimg3_s.jpg,Thandor The Invasion,0.01,0.01,PC,830,9006113010081,0.25
/product_images/Juegos/PC Juegos/9006113075011_s.jpg,World War III - Black Gold,0.60,0.30,PC,830,9006113075011,2.00
/product_images/defimg4_s.jpg,Europa 1400 - The Guild,0.30,0.10,PC,830,9006113089025,1.00
/product_images/defimg1_s.jpg,Spellforce The Breath Of Winter Expansio,0.40,0.20,PC,830,9006113095156,1.50
/product_images/defimg4_s.jpg,Transport Giant - Down Under,0.20,0.10,PC,830,9006113119135,0.75
/product_images/defimg3_s.jpg,Transport Giant + Down Under,0.30,0.10,PC,830,9006113119234,1.00
/product_images/defimg1_s.jpg,GORKY ZERO,0.01,0.01,PC,830,9006113120049,0.10
/product_images/defimg1_s.jpg,Yetisports Deluxe,0.01,0.01,PC,830,9006113121046,0.10
/product_images/defimg5_s.jpg,Yeti Sports World Tour,0.20,0.10,PC,830,9006113121220,0.75
/product_images/defimg4_s.jpg,Yetisports Artic adventures,0.01,0.01,PC,830,9006113121435,0.10
/product_images/defimg4_s.jpg,Future Tactics,0.01,0.01,PC,830,9006113122036,0.25
/product_images/defimg1_s.jpg,Kao The Kangaroo Round 2,0.20,0.10,PC,830,9006113123040,0.75
/product_images/defimg5_s.jpg,Ski Racing 2005,0.01,0.01,PC,830,9006113124030,0.10
/product_images/defimg1_s.jpg,Gothic III/3 (Ed Diamante),1.20,0.60,PC,830,9006113133414,4.00
/product_images/defimg1_s.jpg,Gothic III/3 (Gold Ed),0.60,0.30,PC,830,9006113133629,2.00
/product_images/defimg1_s.jpg,SpellForce 2 Shadow Wars DVD (SN),0.30,0.10,PC,830,9006113134039,1.00
/product_images/defimg2_s.jpg,Ski Racing 2006,0.20,0.10,PC,830,9006113135029,0.75
/product_images/defimg2_s.jpg,Panzer Elite Action,0.60,0.30,PC,830,9006113136026,2.00
/product_images/defimg3_s.jpg,Guild 2: Experience Medieval Life,1.20,0.70,PC,830,9006113138013,3.50
/product_images/defimg4_s.jpg,Guild 2: Pirates Of The European Seas,1.40,0.80,PC,830,9006113138228,4.00
/product_images/defimg3_s.jpg,Guild 2: Venice,0.50,0.30,PC,830,9006113138402,1.50
/product_images/defimg3_s.jpg,Freakout - Extreme Freeride,0.70,0.30,PC,830,9006113139119,2.50
/product_images/defimg2_s.jpg,"Mark, The",0.10,0.01,PC,830,9006113140047,0.50
/product_images/defimg4_s.jpg,Flyboys Squadron,0.50,0.30,PC,830,9006113142010,1.50
/product_images/defimg5_s.jpg,Dawnspire,0.60,0.30,PC,830,9006113147046,2.00
/product_images/defimg2_s.jpg,Aura 2 Los Anillos Sagrados,0.70,0.30,PC,830,9006113148142,2.50
/product_images/defimg1_s.jpg,Dead Reefs,0.60,0.30,PC,830,9006113148548,2.00
/product_images/defimg1_s.jpg,SpaceForce - Rogue Universe,0.60,0.30,PC,830,9006113149002,2.00
/product_images/defimg3_s.jpg,Agatha Christie: Maldad Bajo el Sol,1.90,1.20,PC,830,9006113150046,5.00
/product_images/defimg1_s.jpg,Painkiller Universe,1.40,0.80,PC,830,9006113150718,4.00
/product_images/defimg5_s.jpg,Robert D Anderson & Legacy of Cthulhu,0.90,0.50,PC,830,9006113152040,2.50
/product_images/defimg2_s.jpg,Action Game Pack Vol. 1,0.01,0.01,PC,830,9006113155522,0.10
/product_images/defimg4_s.jpg,Spellforce Universe,0.90,0.40,PC,830,9006113156147,3.00
/product_images/defimg1_s.jpg,The Guild Universe,0.40,0.20,PC,830,9006113156246,1.50
/product_images/defimg5_s.jpg,Aquadelic GT,0.01,0.01,PC,830,9006113158042,0.25
/product_images/defimg2_s.jpg,Arcania: Gothic 4 (P),0.40,0.20,PC,830,9006113173045,1.50
/product_images/defimg4_s.jpg,Acania: Gothic 4 CE (P),5.00,3.00,PC,830,9006113173342,15.00
/product_images/defimg5_s.jpg,Conviertete En Ninera,0.30,0.20,PC,830,9006113175001,1.00
/product_images/defimg1_s.jpg,"Paradiso de los Perros, El",1.80,1.00,PC,830,9006113175605,5.00
/product_images/defimg1_s.jpg,Los Casos Perdidos De Sherlock Holmes.,0.90,0.40,PC,830,9006113181040,3.00
/product_images/defimg3_s.jpg,Everlight: Elfos al Poder,1.40,0.80,PC,830,9006113184010,4.00
/product_images/defimg2_s.jpg,Painkiller Pandemonium,1.20,0.60,PC,830,9006113189237,4.00
/product_images/defimg3_s.jpg,Torchlight,0.40,0.20,PC,830,9006113196037,1.50
/product_images/defimg5_s.jpg,Stalker: Call of Pripyat,1.70,1.00,PC,830,9006113197003,4.50
/product_images/defimg1_s.jpg,FS Global 2005,1.20,0.60,PC,830,9006392000247,4.00
/product_images/defimg4_s.jpg,Pilot's FS Global 2008 (4DVD),2.00,1.40,PC,830,9006392000315,6.00
/product_images/defimg3_s.jpg,FS GLobal 2010 X,12.00,9.00,PC,830,9006392000346,20.00
/product_images/defimg4_s.jpg,America,0.20,0.10,PC,830,902077300,0.75
/product_images/defimg5_s.jpg,Fury,0.01,0.01,PC,830,9330253000030,0.10
/product_images/defimg5_s.jpg,Bomber Reloaded,0.70,0.40,PC,830,9783828761223,2.00
/product_images/defimg3_s.jpg,PC Aquarium,2.00,1.20,PC,830,9783828774049,6.00
/product_images/defimg5_s.jpg,Ankh: El Corazon de Osiris,0.60,0.30,PC,830,978382877438,2.00
/product_images/defimg5_s.jpg,Ankh: La Batalla de los Dioses,0.01,0.01,PC,830,9783828774391,0.25
/product_images/defimg4_s.jpg,Mi Refugio para Animales,0.60,0.30,PC,830,9783828774551,2.00
/product_images/defimg3_s.jpg,FIBA Basketball Manager 2008,0.01,0.01,PC,830,9783828774643,0.10
/product_images/defimg4_s.jpg,Mickey: Preparate Para El Cole,0.20,0.10,PC,830,9788439581888,0.75
/product_images/defimg5_s.jpg,Flying Corps Gold/ F/A-18 Korea,0.01,0.01,PC,830,9788439590651,0.10
/product_images/defimg5_s.jpg,Formula Karts,0.01,0.01,PC,830,9788439590668,0.10
/product_images/defimg3_s.jpg,Sonic R,0.30,0.10,PC,830,9788439590729,1.00
/product_images/defimg1_s.jpg,Sega Worldwide Soccer,0.01,0.01,PC,830,9788439590743,0.25
/product_images/defimg4_s.jpg,Estudio Grafico la Sirenita,0.20,0.10,PC,830,9788439593041,0.75
/product_images/defimg1_s.jpg,Hercules,0.20,0.10,PC,830,9788439593058,0.75
/product_images/defimg1_s.jpg,"Jorobado De Notredame, El",0.01,0.01,PC,830,9788439593,0.10
/product_images/defimg5_s.jpg,"Monstruos SA, Sustos & Bolos",0.01,0.01,PC,830,9788439594772,0.10
/product_images/defimg2_s.jpg,Monstruos S.A. Pinball Bestial,0.01,0.01,PC,830,9788439594789,0.10
/product_images/defimg4_s.jpg,Trampolin Quinto Curso,0.70,0.40,PC,830,9788441505261,2.00
/product_images/defimg5_s.jpg,Merli El Cami Del Druida,0.40,0.20,PC,830,9788495204530,1.50
/product_images/defimg3_s.jpg,Ingles Con Los Lunnis,2.00,1.20,PC,830,9788495381965,6.00
/product_images/defimg3_s.jpg,Year Dead,0.70,0.40,PC,830,9788495862945,2.00
/product_images/defimg5_s.jpg,Ajedrez Curso Y Juego,0.30,0.10,PC,830,9788495875068,1.00
/product_images/defimg4_s.jpg,Shadows Hunter,0.01,0.01,PC,830,9788495875990,0.10
/product_images/defimg2_s.jpg,Machinarium,4.00,2.00,PC,830,9788863550900,12.00
/product_images/defimg5_s.jpg,Champion Ship Rally,0.01,0.01,PC,830,3700046242576,0.10
/product_images/defimg4_s.jpg,Air Conflicts,0.30,0.10,PC,830,3700046242620,1.00
/product_images/defimg2_s.jpg,Dragoll Kung Fu,0.01,0.01,PC,830,3700046242866,0.10
/product_images/defimg5_s.jpg,Chaser (SN) 2 CDS,0.10,0.01,PC,830,3700211500432,0.50
/product_images/defimg3_s.jpg,Un Vecino Infernal,0.20,0.10,PC,830,3700211500449,0.75
/product_images/defimg1_s.jpg,Wildlife Park,0.01,0.01,PC,830,3700211500456,0.10
/product_images/defimg1_s.jpg,Aquanox 2,0.01,0.01,PC,830,3700211500463,0.25
/product_images/defimg4_s.jpg,Silent Storm,0.01,0.01,PC,830,3700211500487,0.10
/product_images/defimg5_s.jpg,Railroad Pioneer,0.30,0.10,PC,830,3700211500555,1.00
/product_images/defimg4_s.jpg,Revolution,0.40,0.20,PC,830,3700211500623,1.50
/product_images/defimg5_s.jpg,Civil War,0.90,0.40,PC,830,3700211500654,3.00
/product_images/defimg4_s.jpg,Street Legal,0.01,0.01,PC,830,3700211500678,0.10
/product_images/defimg3_s.jpg,Far West,0.30,0.10,PC,830,3700211500685,1.00
/product_images/defimg5_s.jpg,Colo Zero,0.01,0.01,PC,830,3700211500692,0.25
/product_images/defimg5_s.jpg,Arx Fatalis,0.20,0.10,PC,830,3700211500777,0.75
/product_images/defimg1_s.jpg,Robin Hood Defender of The Crown,0.01,0.01,PC,830,3700211500883,0.25
/product_images/defimg2_s.jpg,Angels Vs Devils (Neo Juegos),0.01,0.01,PC,830,3700211501002,0.25
/product_images/defimg1_s.jpg,Wanted Guns,0.10,0.01,PC,830,3700211501026,0.50
/product_images/defimg3_s.jpg,Skateboard Park Tycoon Back in the USA,0.60,0.30,PC,830,3700211501033,2.00
/product_images/defimg4_s.jpg,SeaWorld Adventure Parks Tycoon,0.30,0.10,PC,830,3700211501040,1.00
/product_images/defimg1_s.jpg,Pacific Warriors II: Dogfight,0.30,0.10,PC,830,3700211501071,1.00
/product_images/defimg5_s.jpg,Empire Of Magic,0.30,0.10,PC,830,3700211501101,1.00
/product_images/defimg5_s.jpg,Street Legal Racing Redline,0.50,0.30,PC,830,3700211501163,1.50
/product_images/defimg4_s.jpg,Secret Service: Security Breach,0.01,0.01,PC,830,3700211501187,0.10
/product_images/defimg5_s.jpg,Un Vecino Infernal 2,1.00,0.50,PC,830,3700211501477,3.50
/product_images/defimg2_s.jpg,Championship Snowboarding 2004,0.01,0.01,PC,830,3700211501545,0.10
/product_images/defimg2_s.jpg,Virtual Grand Prix 2,0.01,0.01,PC,830,3700211502092,0.10
/product_images/defimg5_s.jpg,Sherlock Holmes el pendiente de plata,0.60,0.30,PC,830,3700211502108,2.00
/product_images/defimg4_s.jpg,Rebel Raiders Operation Nighthawk,0.30,0.10,PC,830,3700211502368,1.00
/product_images/defimg2_s.jpg,Solo O Con Leche,0.01,0.01,PC,830,3700211502627,0.10
/product_images/defimg1_s.jpg,Las Invasiones Barbaras,0.01,0.01,PC,830,3700211502672,0.10
/product_images/defimg3_s.jpg,Marine Park Empire,0.01,0.01,PC,830,3700211503310,0.25
/product_images/defimg3_s.jpg,Amenophis la Ressurreccion,1.40,0.80,PC,830,3700265602052,4.00
/product_images/defimg5_s.jpg,Universal combat,0.01,0.01,PC,830,3700265604056,0.25
/product_images/defimg3_s.jpg,Battlecruiser Millennium - Gold Edition,0.40,0.20,PC,830,3700265605053,1.50
/product_images/defimg4_s.jpg,Harbinger,0.01,0.01,PC,830,3700265617056,0.20
/product_images/defimg3_s.jpg,"Isla Misteriosa, La",0.60,0.30,PC,830,3700265621053,2.00
/product_images/defimg5_s.jpg,Kaan Barbarians Blade,0.20,0.10,PC,830,3700265622050,0.75
/product_images/defimg2_s.jpg,Salammbo - Battle for Carthage,0.20,0.10,PC,830,3700265630024,0.75
/product_images/defimg2_s.jpg,Schizm II Camaleon,0.60,0.30,PC,830,3700265631052,2.00
/product_images/defimg4_s.jpg,Etherlords II,0.90,0.40,PC,830,3700265646056,3.00
/product_images/defimg4_s.jpg,Besieger,1.00,0.50,PC,830,3700265648050,3.50
/product_images/defimg1_s.jpg,Dark fall 2,0.30,0.10,PC,830,3700265652057,1.00
/product_images/defimg5_s.jpg,Aura,0.70,0.30,PC,830,3700265653054,2.50
/product_images/defimg3_s.jpg,Sentinel Descendientes en el tiempo,0.10,0.01,PC,830,3700265659056,0.50
/product_images/defimg4_s.jpg,Painkiller + Expansion (Black Edition),0.70,0.30,PC,830,3700265671058,2.50
/product_images/defimg2_s.jpg,Cops 2170 The Power of the Law,0.01,0.01,PC,830,3700265672055,0.10
/product_images/defimg4_s.jpg,Versailles El Testamento,0.70,0.30,PC,830,3700265675155,2.50
/product_images/Juegos/PC Juegos/3700265676053_s.jpg,Agatha Christie y no Quedo Ninguno,1.00,0.50,PC,830,3700265676053,3.50
/product_images/defimg3_s.jpg,El Secreto de la Caverna Perdida,0.30,0.10,PC,830,3700265681057,1.00
/product_images/defimg1_s.jpg,Metal Heart - Replicant's Rampage,0.40,0.20,PC,830,3700265682054,1.50
/product_images/defimg1_s.jpg,Patriots Amenaza Global,0.40,0.20,PC,830,3700265686052,1.50
/product_images/defimg2_s.jpg,WWF Panda Junior vol1,0.10,0.01,PC,830,3700325100023,0.50
/product_images/defimg4_s.jpg,Earthworm Jim - 1+2+3D,1.50,0.90,PC,830,3700664505176,4.00
/product_images/defimg2_s.jpg,Tommy Tronic/Pinball Yeah/Homesteader,0.01,0.01,PC,830,3700664505183,0.25
/product_images/defimg4_s.jpg,Monument Builders: Titanic,0.20,0.10,PC,830,3700664505756,0.75
/product_images/defimg5_s.jpg,My Farm Life 2,0.01,0.01,PC,830,3700664506395,0.25
/product_images/defimg3_s.jpg,Grandes Invasions 350-1066,0.10,0.01,PC,830,3700664506487,0.50
/product_images/defimg2_s.jpg,Mystery Trackers : Raincliff,2.00,1.60,PC,830,3700664507507,8.00
/product_images/defimg4_s.jpg,Ambulance Simulator,1.00,0.60,PC,830,3700664508894,3.00
/product_images/defimg3_s.jpg,Car Mechanic Simulator 2014 (P),0.60,0.30,PC,830,3700664515830,2.00
/product_images/defimg4_s.jpg,Dino Island,0.10,0.01,PC,830,3760007411014,0.50
/product_images/defimg3_s.jpg,Micro Commandos,0.01,0.01,PC,830,3760007411113,0.10
/product_images/defimg5_s.jpg,Airline Tycoon Evolution,0.30,0.10,PC,830,3760007411212,1.00
/product_images/defimg5_s.jpg,Academia de Estrellas,0.10,0.01,PC,830,3760007412431,0.50
/product_images/defimg4_s.jpg,Star Life,0.10,0.01,PC,830,3760007413438,0.50
/product_images/defimg4_s.jpg,1944 Battle of the Bulge,0.01,0.01,PC,830,3760007413834,0.10
/product_images/defimg5_s.jpg,Mockba to Berlin,0.01,0.01,PC,830,3760007414039,0.10
/product_images/defimg1_s.jpg,War on Terror,0.40,0.20,PC,830,3760007414138,1.50
/product_images/defimg1_s.jpg,Fire Department 3,0.30,0.20,PC,830,3760007414732,1.00
/product_images/defimg5_s.jpg,Silverfall,0.70,0.40,PC,830,3760007415272,2.00
/product_images/Juegos/PC Juegos/3760007415784_s.jpg,Cities XL *Offline*,0.01,0.01,PC,830,3760007415784,0.25
/product_images/defimg2_s.jpg,The Final Cut,0.10,0.01,PC,830,3760048210058,0.50
/product_images/defimg2_s.jpg,Disciples 2 Dark Prophecy,0.20,0.10,PC,830,3760048210331,0.75
/product_images/defimg4_s.jpg,Trainz 2004,0.90,0.50,PC,830,3760048210447,2.50
/product_images/defimg1_s.jpg,Dark Age of Camelot+Expsnes 4CD (P),0.30,0.10,PC,830,3760049391114,1.00
/product_images/defimg1_s.jpg,Disciples 2: Gold Ed.,0.30,0.10,PC,830,3760049391138,1.00
/product_images/defimg4_s.jpg,Ghost Buster Fuera Fantasmas,0.01,0.01,PC,830,3760049391213,0.10
/product_images/defimg4_s.jpg,Merlins Magic Break Out,0.10,0.01,PC,830,3760049391411,0.50
/product_images/defimg1_s.jpg,Robin Hood's Tournament,0.01,0.01,PC,830,3760049391510,0.30
/product_images/defimg3_s.jpg,Garfield Al Rescate De Arlene,0.01,0.01,PC,830,3760049392401,0.25
/product_images/defimg3_s.jpg,Counter Terrorist Special Forces,0.20,0.10,PC,830,3760049396492,0.75
/product_images/defimg5_s.jpg,Kill Switch,0.01,0.01,PC,830,3760049398304,0.25
/product_images/defimg2_s.jpg,Pac Man World 2,1.00,0.50,PC,830,3760049398366,3.50
/product_images/defimg1_s.jpg,Marine Sniper - Counter Terror Unit,0.01,0.01,PC,830,3760049398755,0.10
/product_images/defimg4_s.jpg,Wanted Dead or Alive,0.01,0.01,PC,830,3760049398816,0.10
/product_images/defimg1_s.jpg,Desert Thunder,0.01,0.01,PC,830,3760049398892,0.10
/product_images/defimg1_s.jpg,Marine heavy gunner,0.01,0.01,PC,830,3760049398953,0.10
/product_images/defimg4_s.jpg,Garfield,0.01,0.01,PC,830,3760049399097,0.10
/product_images/defimg3_s.jpg,Gadget & The Gadgetinis,0.90,0.50,PC,830,3760049399196,2.50
/product_images/defimg5_s.jpg,Stolen,0.20,0.10,PC,830,3760049399493,0.75
/product_images/defimg5_s.jpg,Street Racing Syndicate 2CD,0.60,0.30,PC,830,3760049399745,2.00
/product_images/defimg5_s.jpg,Fast Food Empire,4.00,2.00,PC,830,3760066567646,12.00
/product_images/defimg2_s.jpg,Shadowgrounds 2CD,0.30,0.10,PC,830,3760137140471,1.00
/product_images/defimg3_s.jpg,Gothic 2: Night of the Raven (Expansion),0.40,0.20,PC,830,3760137140488,1.50
/product_images/defimg4_s.jpg,Aventuras a Caballo 2,0.10,0.01,PC,830,3760137140563,0.50
/product_images/defimg3_s.jpg,Anti Killer,0.01,0.01,PC,830,3760137140594,0.10
/product_images/defimg4_s.jpg,Mafia Racing,0.10,0.01,PC,830,3760137140617,0.50
/product_images/defimg4_s.jpg,Gothic II (Gold Edition),0.20,0.10,PC,830,3760137140785,0.75
/product_images/defimg4_s.jpg,Sherlock Holmes: Misterio de la Momia,0.60,0.30,PC,830,3760137140815,2.00
/product_images/defimg3_s.jpg,Soldner (SN) (Gold Edition),0.30,0.10,PC,830,3760137140884,1.00
/product_images/defimg3_s.jpg,The Secrets of Atlantis El Legado Sagrad,0.01,0.01,PC,830,3760137140945,0.10
/product_images/defimg2_s.jpg,"Horse Cross, Steeplechase",0.01,0.01,PC,830,3760137141300,0.10
/product_images/defimg3_s.jpg,Gothic III/3 (Ed Coleccionista),1.40,0.80,PC,830,3760137141423,4.00
/product_images/defimg4_s.jpg,In Memoriam 2 The Last Ritual,1.00,0.50,PC,830,3760137141430,3.50
/product_images/defimg1_s.jpg,Kaos el secreto del Volcan,0.20,0.10,PC,830,3760137141768,0.75
/product_images/defimg2_s.jpg,Winter Rtl Games2007,0.01,0.01,PC,830,3760137141836,0.25
/product_images/defimg5_s.jpg,"Alerta Cobra, Nitro",1.00,0.50,PC,830,3760137141843,3.50
/product_images/defimg5_s.jpg,Tv Giant,0.01,0.01,PC,830,3760137141881,0.25
/product_images/defimg3_s.jpg,Cinema Empire,0.01,0.01,PC,830,3760137141935,0.25
/product_images/Juegos/PC Juegos/3760137141997_s.jpg,Cleopatra El Destino de una Reina,1.20,0.60,PC,830,3760137141997,4.00
/product_images/defimg5_s.jpg,Eva Cash: D.I.R.T Project,0.20,0.10,PC,830,3760137142000,0.75
/product_images/Juegos/PC Juegos/3760137142024_s.jpg,Fantasy Wars,0.60,0.30,PC,830,3760137142024,2.00
/product_images/defimg1_s.jpg,Hard To Be a God,1.00,0.60,PC,830,3760137142086,3.00
/product_images/defimg3_s.jpg,RTL Biathlon 2007,0.20,0.10,PC,830,3760137142116,0.75
/product_images/defimg1_s.jpg,Ski Jumping 2007,0.01,0.01,PC,830,3760137142147,0.10
/product_images/defimg1_s.jpg,Poker Texas Hold'em,0.10,0.01,PC,830,3760137142642,0.50
/product_images/defimg4_s.jpg,Secret of Dan Vinci,0.01,0.01,PC,830,3760137142666,0.10
/product_images/defimg3_s.jpg,Syberia- El Destino De Kate Walker,0.01,0.01,PC,830,3760137142673,0.25
/product_images/defimg5_s.jpg,Competicion Hipica,0.20,0.10,PC,830,3760137142710,0.75
/product_images/defimg2_s.jpg,Pro Rugby Manager 2005,0.10,0.01,PC,830,3760137142727,0.50
/product_images/defimg3_s.jpg,Beyond Divinity,0.20,0.10,PC,830,3760137142765,0.75
/product_images/defimg4_s.jpg,World War II Combat Iwo Jima,0.20,0.10,PC,830,3760137142956,0.75
/product_images/defimg2_s.jpg,Mascotas,0.10,0.01,PC,830,3760137143281,0.50
/product_images/defimg5_s.jpg,Mi Escuela De Animales,0.10,0.01,PC,830,3760137143304,0.50
/product_images/Juegos/PC Juegos/3760137143359_s.jpg,Helldorado,0.70,0.30,PC,830,3760137143359,2.50
/product_images/defimg4_s.jpg,Loka Magazine - Academia de Estilismo,0.90,0.40,PC,830,3760137143687,3.00
/product_images/defimg2_s.jpg,Agente Hugo Roborumble,0.70,0.40,PC,830,3760137143700,2.00
/product_images/defimg1_s.jpg,Aventura Hipica,0.30,0.10,PC,830,3760137143755,1.00
/product_images/defimg4_s.jpg,Cronicas De Napoleon,1.30,0.60,PC,830,3760137143762,4.50
/product_images/defimg3_s.jpg,Kao 3,0.01,0.01,PC,830,3760137143915,0.10
/product_images/Juegos/PC Juegos/3760137143939_s.jpg,Garfield - Lasagna World Tour,0.01,0.01,PC,830,3760137143939,0.25
/product_images/Juegos/PC Juegos/3760137144127_s.jpg,Kings Bounty - The Legends,0.01,0.01,PC,830,3760137144127,0.25
/product_images/defimg1_s.jpg,Speedball Tournament 2 (P),0.10,0.01,PC,830,3760137144189,0.50
/product_images/defimg1_s.jpg,Guild 2 - Gold Edition,0.10,0.01,PC,830,3760137144356,0.50
/product_images/defimg1_s.jpg,"Painkiller, Black Edition",1.50,0.70,PC,830,3760137144899,5.00
/product_images/defimg1_s.jpg,I-Fluid,0.01,0.01,PC,830,3760137146107,0.25
/product_images/defimg2_s.jpg,Sins Of A Solar Empire,0.01,0.01,PC,830,3760137146138,0.25
/product_images/defimg3_s.jpg,Trine,1.00,0.50,PC,830,3760137146909,3.50
/product_images/defimg3_s.jpg,Brico Party. Cuidado Mancha,0.70,0.30,PC,830,3760137147401,2.50
/product_images/Juegos/PC Juegos/3760137147708_s.jpg,Buccaneer,0.40,0.20,PC,830,3760137147708,1.50
/product_images/defimg2_s.jpg,Building & Co: Tu Eres El Arquitecto Eco,0.60,0.30,PC,830,3775000020606,2.00
/product_images/defimg1_s.jpg,Nostradamus: La Ultima Profecia,1.00,0.50,PC,830,3775000020644,3.50
/product_images/defimg4_s.jpg,La Caza del Tesoro de Playmobil,0.01,0.01,PC,830,4001504341725,0.25
/product_images/Juegos/PC Juegos/4005209030243_s.jpg,Evil Dead Hail To The King,0.10,0.01,PC,830,4005209030243,0.50
/product_images/defimg4_s.jpg,Rugrats In Paris - The Movie,0.10,0.01,PC,830,4005209030281,0.50
/product_images/defimg3_s.jpg,Bob Esponja: Operacion Krabby Patty,0.30,0.10,PC,830,4005209030656,1.00
/product_images/defimg5_s.jpg,Red Faction,0.20,0.10,PC,830,4005209033879,0.75
/product_images/defimg2_s.jpg,Yager,0.30,0.10,PC,830,4005209040037,1.00
/product_images/defimg1_s.jpg,Hot Wheels Bash Arena,0.20,0.10,PC,830,4005209042673,0.75
