categoria_str,categoria_id,img_caratula,precio_compra,sku,precio_venta,precio_intercambio,titulo
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496462444_s.jpg,8.00,045496462444,18.00,11.00,Mario & Luigi Partners in Time
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4510772105866_s.jpg,2.00,4510772105866,5.00,3.00,BlazBlue Continuum Shift: Extend
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060102953401_s.jpg,2.00,5060102953401,6.00,3.00,Under Defeat HD
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719129264_s.jpg,5.00,711719129264,12.00,7.00,Little Big Planet - GOTY
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209126182_s.jpg,2.00,4005209126182,6.00,3.00,WWE Smackdown Vs. Raw 2010
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496740276_s.jpg,8.00,045496740276,18.00,11.00,Legendary Starfy
Nintendo DS,834,/product_images/Juegos/DS Juegos/8154030101564_s.jpg,5.00,8154030101564,12.00,7.00,Monster High: 13 Deseos
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930103668_s.jpg,0.70,5030930103668,3.00,1.10,NHL 12
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930074838_s.jpg,0.70,5030930074838,3.00,1.10,Madden NFL 10
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934078948_s.jpg,14.00,5030934078948,32.00,20.00,Beatles Rock Band Premium Ed. Bundle
Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211740758_s.jpg,0.70,5743211740758,3.00,1.10,Bratz Ponyz
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927082973_s.jpg,3.00,4012927082973,8.00,5.00,Winx Club Secret Diary 2009
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496468095_s.jpg,0.70,045496468095,3.00,1.10,Phineas y Ferb
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917073113_s.jpg,2.00,5030917073113,5.00,3.00,DJ Hero & Mesa de Mezclas
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215628126_s.jpg,5.00,3307215628126,12.00,7.00,Assassins Creed: Revelations Ottoman ED
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934100175_s.jpg,5.00,5030934100175,12.00,7.00,NBA Jam
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060125483763_s.jpg,0.90,5060125483763,4.00,1.50,Secret Saturdays - Beasts of the 5th Sun
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917058141_s.jpg,2.00,5030917058141,5.00,3.00,Spiderman: El Reino de las Sombras
Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211740338_s.jpg,3.00,5743211740338,7.00,4.00,Strawberry Shortcake
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719163893_s.jpg,3.00,711719163893,8.00,5.00,Little Big Planet 2 (Extras Edicion)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060189090297_s.jpg,4.00,5060189090297,10.00,6.00,Way of the Samurai 3
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060057027141_s.jpg,3.00,5060057027141,8.00,5.00,Williams Pinball Classics
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060102951797_s.jpg,0.20,5060102951797,1.50,0.40,XG Blast
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934078085_s.jpg,6.00,5030934078085,15.00,9.00,PetShop En La Playa
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917107009_s.jpg,1.80,5030917107009,4.00,2.00,Battleship
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4020628510077_s.jpg,3.00,4020628510077,8.00,5.00,Summer Stars 2012
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4948872960908_s.jpg,9.00,4948872960908,20.00,12.00,Hakuna Matata
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/813633011264_s.jpg,4.00,813633011264,10.00,6.00,"Atelier Totori, Adventure Of Arland"
Nintendo DS,834,/product_images/Juegos/DS Juegos/3770000633207_s.jpg,2.00,3770000633207,5.00,3.00,Aqua Panic!
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209149709_s.jpg,5.00,4005209149709,12.00,7.00,Princesas Disney: Cuentos Encantados
Nintendo DS,834,/product_images/Juegos/DS Juegos/5026555045261_s.jpg,1.80,5026555045261,4.00,2.00,Gran Aventura del Cumpleanos de Dora
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3512899111370_s.jpg,6.00,3512899111370,15.00,9.00,Farming Simulator 2013
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/813633010472_s.jpg,4.00,813633010472,10.00,6.00,Atelier Rorona: The Alchemist of Arland
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/813633014739_s.jpg,5.00,813633014739,12.00,7.00,Arcana Heart 3: Love Max
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934067256_s.jpg,1.90,5030934067256,8.00,3.00,Littlest Pet Shop: Jardin
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209082730_s.jpg,1.20,4005209082730,5.00,1.90,Bratz Forever Diamondz
Nintendo DS,834,/product_images/Juegos/DS Juegos/5021290028289_s.jpg,3.00,5021290028289,8.00,5.00,Tom & Jerry Tales
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917049743_s.jpg,2.00,5030917049743,6.00,3.00,World Series of Poker 2008
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891958790_s.jpg,2.00,3391891958790,6.00,3.00,Inversion
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930107680_s.jpg,3.00,5030930107680,8.00,5.00,Madden NFL 13
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719984733_s.jpg,0.90,711719984733,4.00,1.50,MLB 13: The Show
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8402862155089_s.jpg,5.00,8402862155089,12.00,7.00,"Voz 3, The (2 Microphone)"
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/093155143906_s.jpg,2.00,093155143906,6.00,3.00,"Oblivion, Elder Scrolls IV, 5th Anniv Ed"
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917112225_s.jpg,6.00,5030917112225,15.00,9.00,Family Guy: Back To The Multiverse
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4020628894788_s.jpg,4.00,4020628894788,10.00,6.00,NASCAR '14
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209151856_s.jpg,12.00,4005209151856,28.00,17.00,"Warhammer 40,000: Space Marine CE*Offlin"
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719228431_s.jpg,14.00,711719228431,32.00,20.00,Uncharted Trilogia
PC,830,/product_images/Juegos/PC Juegos/3546430021743_s.jpg,0.30,3546430021743,2.50,0.70,Bugs Bunny & Taz: La Espiral Del Tiempo
PC,830,/product_images/Juegos/PC Juegos/3546430022597_s.jpg,0.01,3546430022597,0.50,0.10,Monsters Truck
PC,830,/product_images/Juegos/PC Juegos/3546430026250_s.jpg,0.10,3546430026250,1.00,0.30,Tactical Ops (Assault On Terror)
PC,830,/product_images/Juegos/PC Juegos/3546430100820_s.jpg,0.10,3546430100820,1.00,0.30,Rollercoaster Tycoon
PC,830,/product_images/Juegos/PC Juegos/3546430101605_s.jpg,0.01,3546430101605,0.50,0.10,Zapper
PC,830,/product_images/Juegos/PC Juegos/3546430102282_s.jpg,0.20,3546430102282,1.50,0.40,Monopoly
PC,830,/product_images/Juegos/PC Juegos/3546430102305_s.jpg,0.01,3546430102305,0.25,0.01,Stuart Little 2
PC,830,/product_images/Juegos/PC Juegos/3546430102961_s.jpg,0.90,3546430102961,6.00,1.80,Rollercoaster Tycoon 2
PC,830,/product_images/Juegos/PC Juegos/3546430106334_s.jpg,0.30,3546430106334,2.00,0.60,Neverwinter Nights Shadows Of Undrentide (P)
PC,830,/product_images/Juegos/PC Juegos/3546430106440_s.jpg,0.01,3546430106440,0.50,0.10,Rollercoaster Tycoon2: Wacky Worlds (Exp
PC,830,/product_images/Juegos/PC Juegos/3546430106501_s.jpg,0.10,3546430106501,0.75,0.20,B-17 Flying Fortress The Mighty 8th
PC,830,/product_images/Juegos/PC Juegos/3546430106587_s.jpg,0.01,3546430106587,0.50,0.10,Hero X
PC,830,/product_images/Juegos/PC Juegos/3546430106594_s.jpg,1.00,3546430106594,5.00,1.80,Operacion Blockade
PC,830,/product_images/Juegos/PC Juegos/3546430107232_s.jpg,0.01,3546430107232,0.10,0.01,Horizons Empire Of Istaria
PC,830,/product_images/Juegos/PC Juegos/3546430107331_s.jpg,0.10,3546430107331,1.00,0.30,Enclave
PC,830,/product_images/Juegos/PC Juegos/3546430107492_s.jpg,0.01,3546430107492,0.50,0.10,Sinbad - Legend Of The Seven Seas
PC,830,/product_images/Juegos/PC Juegos/3546430108383_s.jpg,1.00,3546430108383,5.00,1.80,"Temple of Elemental Evil, The"
PC,830,/product_images/Juegos/PC Juegos/3546430109267_s.jpg,0.60,3546430109267,4.50,1.30,El Templo Del Mal Elemental
PC,830,/product_images/Juegos/PC Juegos/3546430109588_s.jpg,0.30,3546430109588,2.00,0.60,Civilization III Conquests
PC,830,/product_images/Juegos/PC Juegos/3546430110188_s.jpg,0.10,3546430110188,0.75,0.20,Neverwinter Nights
PC,830,/product_images/Juegos/PC Juegos/3546430110447_s.jpg,0.01,3546430110447,0.50,0.10,Neverwinter Nights Las Hordas De La Oscu
PC,830,/product_images/Juegos/PC Juegos/3546430110744_s.jpg,0.01,3546430110744,0.25,0.01,Line of Sight Vietnam
PC,830,/product_images/Juegos/PC Juegos/3546430110850_s.jpg,0.20,3546430110850,1.50,0.40,Taz Wanted
PC,830,/product_images/Juegos/PC Juegos/3546430110911_s.jpg,0.50,3546430110911,3.50,1.00,Atari 80 Classic Games in one
PC,830,/product_images/Juegos/PC Juegos/3546430111109_s.jpg,1.40,3546430111109,7.00,2.00,Asterix y Obelix XXL
PC,830,/product_images/Juegos/PC Juegos/3546430111130_s.jpg,0.01,3546430111130,0.50,0.10,Trivial Pursuit Trepidante
PC,830,/product_images/Juegos/PC Juegos/3546430112908_s.jpg,0.01,3546430112908,0.50,0.10,Shadow Ops Red Mercury (SN)
PC,830,/product_images/Juegos/PC Juegos/3546430113219_s.jpg,0.60,3546430113219,4.00,1.20,Axis & Allies (SN)
PC,830,/product_images/Juegos/PC Juegos/3546430115107_s.jpg,0.90,3546430115107,6.00,1.80,Forgotten Realms Demon Stone (4cd)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4510772106306_s.jpg,8.00,4510772106306,18.00,11.00,Blazblue: Continuum Shift Extend (LE)
PC,830,/product_images/Juegos/PC Juegos/3546430115855_s.jpg,0.01,3546430115855,0.10,0.01,Top Spin (SN) 2CD
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8033102490419_s.jpg,0.90,8033102490419,4.00,1.50,Superstars V8 Racing
PC,830,/product_images/Juegos/PC Juegos/3546430116524_s.jpg,0.01,3546430116524,0.50,0.10,Act Of War Direct Action
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209156004_s.jpg,0.90,4005209156004,4.00,1.50,Pictionary - Edición Actualizada
PC,830,/product_images/Juegos/PC Juegos/3546430117149_s.jpg,0.30,3546430117149,2.00,0.60,Rollercoaster Tycoon 3: Empapados
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051893133998_s.jpg,5.00,5051893133998,12.00,7.00,Midway Arcade Origins
PC,830,/product_images/Juegos/PC Juegos/3546430118153_s.jpg,0.40,3546430118153,3.00,0.90,Fahrenheit 1DVD
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8154030103261_s.jpg,5.00,8154030103261,12.00,7.00,Adventure Time: El Secreto Del Reino Sin Nombre
PC,830,/product_images/Juegos/PC Juegos/3546430118603_s.jpg,0.70,3546430118603,5.00,1.50,Tycoon City New York
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060102952626_s.jpg,7.00,5060102952626,16.00,10.00,Deathsmiles Deluxe Edition
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,5.00,5051603163307,12.00,7.00,Looney Tunes: Acme Arsenal
PC,830,/product_images/Juegos/PC Juegos/3546430119532_s.jpg,0.01,3546430119532,0.50,0.10,Rollercoaster Tycoon 3: Wild Salvaje
PC,830,/product_images/Juegos/PC Juegos/3546430120446_s.jpg,0.01,3546430120446,0.50,0.10,"Dungeons & Dragons, Stormreach"
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209091794_s.jpg,0.60,4005209091794,2.50,0.90,Moto GP 07
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3499550330137_s.jpg,2.00,3499550330137,5.00,3.00,Rugby 2015
PC,830,/product_images/Juegos/PC Juegos/3546430121665_s.jpg,0.70,3546430121665,3.50,1.20,Asterix & Obelix XXL 2
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891968355_s.jpg,2.00,3391891968355,6.00,3.00,Star Trek (2013)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/9006113006930_s.jpg,4.00,9006113006930,10.00,6.00,MX Vs ATV: Supercross
PC,830,/product_images/Juegos/PC Juegos/3546430121870_s.jpg,0.80,3546430121870,4.00,1.40,Crashday
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934066969_s.jpg,6.00,5030934066969,15.00,9.00,Harry Potter y El Misterio del Principe
PC,830,/product_images/Juegos/PC Juegos/3546430124062_s.jpg,0.01,3546430124062,0.50,0.10,Arthur y los Minimoys
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209160582_s.jpg,4.00,4005209160582,10.00,6.00,Doble Pack de Metro 2033 y Darksiders
PC,830,/product_images/Juegos/PC Juegos/3546430126936_s.jpg,1.60,3546430126936,8.00,2.00,Icewind Dale + 2 Expansiones
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8033102495377_s.jpg,0.80,8033102495377,3.50,1.30,Superbikes 2008
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934087568_s.jpg,2.00,5030934087568,5.00,3.00,Dragon Age Origins: El Despertar
PC,830,/product_images/Juegos/PC Juegos/3546430127186_s.jpg,0.10,3546430127186,1.00,0.30,Test Drive Unlimited
PC,830,/product_images/Juegos/PC Juegos/3546430128336_s.jpg,3.00,3546430128336,15.00,5.00,Neverwinter Nights 2: Chaotic Evil
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927034262_s.jpg,3.00,4012927034262,8.00,5.00,Konami Ninety-Nine Nights II
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030935046984_s.jpg,0.01,5030935046984,0.50,0.10,Tiger Woods PGA Tour 06
PC,830,/product_images/Juegos/PC Juegos/3546430128657_s.jpg,0.60,3546430128657,3.00,1.00,World of Asterix
PC,830,/product_images/Juegos/PC Juegos/3546430128800_s.jpg,3.00,3546430128800,18.00,6.00,Forgotten Realms Deluxe Edition
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3512899111141_s.jpg,0.90,3512899111141,4.00,1.50,Tour De France 2013
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,2.00,4005209137089,6.00,3.00,Megamind - Comienza La Batalla
PC,830,/product_images/Juegos/PC Juegos/3546430131121_s.jpg,0.10,3546430131121,1.00,0.30,Lucky Lucke Go West
PC,830,/product_images/Juegos/PC Juegos/3546430132616_s.jpg,3.00,3546430132616,18.00,6.00,NeverWinter Nights Legends
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555251068_s.jpg,6.00,5026555251068,15.00,9.00,Bioshock 2: Edicion Rapture
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555246835_s.jpg,0.10,5026555246835,1.00,0.30,NBA 2K8
PC,830,/product_images/Juegos/PC Juegos/3546430133453_s.jpg,1.20,3546430133453,6.00,2.00,Rollercoaster Tycoon 3 Deluxe Edition
PC,830,/product_images/Juegos/PC Juegos/3546430133460_s.jpg,1.00,3546430133460,5.00,1.80,Act of war juego + expansion
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927035290_s.jpg,0.70,4012927035290,3.00,1.10,Dance Evolution
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/882224482585_s.jpg,2.00,882224482585,6.00,3.00,Halo 3: Ed. Limitada
PC,830,/product_images/Juegos/PC Juegos/3546430134450_s.jpg,0.30,3546430134450,2.50,0.70,Asterix en los Juegos Olimpicos
PC,830,/product_images/Juegos/PC Juegos/3546430134849_s.jpg,6.00,3546430134849,30.00,10.00,Witcher: Edicion Limitada
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290028333_s.jpg,3.00,5021290028333,8.00,5.00,Bionicle Heroes
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209128285_s.jpg,2.00,4005209128285,6.00,3.00,MX vs ATV: Reflex
PC,830,/product_images/Juegos/PC Juegos/3546430135037_s.jpg,0.30,3546430135037,2.50,0.70,Race O7 official WTCC
PC,830,/product_images/Juegos/PC Juegos/3546430135525_s.jpg,1.20,3546430135525,6.00,2.00,Alone in the Dark Edicion Limitada
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/885370662764_s.jpg,11.00,885370662764,25.00,15.00,Zoo Tycoon
PC,830,/product_images/Juegos/PC Juegos/3546430136195_s.jpg,0.20,3546430136195,1.00,0.30,Neverwinter Nights 2 - Storm of Zehir
PC,830,/product_images/Juegos/PC Juegos/3546430136973_s.jpg,0.10,3546430136973,1.00,0.30,My horse & me 2
PC,830,/product_images/Juegos/PC Juegos/3546430137307_s.jpg,0.30,3546430137307,2.50,0.70,Legendary
PC,830,/product_images/Juegos/PC Juegos/3546430140758_s.jpg,0.01,3546430140758,0.10,0.01,Best Of: Dungeons & Dragons Online
PC,830,/product_images/Juegos/PC Juegos/3546430141328_s.jpg,1.40,3546430141328,7.00,2.00,GTR Evolution
PC,830,/product_images/Juegos/PC Juegos/3546430143940_s.jpg,3.00,3546430143940,18.00,6.00,EVE Online Special Edition (P)
PC,830,/product_images/Juegos/PC Juegos/3546430144022_s.jpg,1.20,3546430144022,6.00,2.00,Demigod
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121821286_s.jpg,24.00,5060121821286,55.00,34.00,Dragon Quest: La Prometida Celestial
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917060922_s.jpg,2.00,5030917060922,6.00,3.00,Marvel Ultimate Alliance 2
Nintendo DS,834,/product_images/Juegos/DS Juegos/5051893042436_s.jpg,2.00,5051893042436,6.00,3.00,Touchmaster 4
Nintendo DS,834,/product_images/Juegos/DS Juegos/730865400379_s.jpg,6.00,730865400379,15.00,9.00,"Etrian Odyssey III, Drowned City"
Nintendo DS,834,/product_images/Juegos/DS Juegos/04549674011_s.jpg,14.00,04549674011,32.00,20.00,Game & Watch Collection
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496470852_s.jpg,6.00,045496470852,14.00,8.00,Ghost Trick  - Detective Fantasma
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927083857_s.jpg,6.00,4012927083857,15.00,9.00,Capitan Tsubasa New Kick Off
Nintendo DS,834,/product_images/Juegos/DS Juegos/5021290036895_s.jpg,1.20,5021290036895,5.00,1.90,Tomb Raider: Underworld
Nintendo DS,834,/product_images/Juegos/DS Juegos/785138361079_s.jpg,3.00,785138361079,8.00,5.00,Incredibles Rise of the Underminder
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307217935314_s.jpg,3.00,3307217935314,8.00,5.00,CSI: Unsolved
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496464523_s.jpg,8.00,045496464523,18.00,11.00,Custom Robo Arena
Nintendo DS,834,/product_images/Juegos/DS Juegos/5055277005444_s.jpg,5.00,5055277005444,12.00,7.00,Infinite Space
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209139625_s.jpg,8.00,4005209139625,18.00,11.00,Barbie: Salon De Belleza Para Mascotas
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917078187_s.jpg,5.00,5030917078187,12.00,7.00,Barbie y las tres Mosqueteras
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307211667433_s.jpg,5.00,3307211667433,12.00,7.00,Assassins Creed II
Nintendo DS,834,/product_images/Juegos/DS Juegos/5021290028128_s.jpg,0.70,5021290028128,3.00,1.10,Bionicle Heroes
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917100505_s.jpg,2.00,5030917100505,6.00,3.00,Dreamworks Super Star Kartz SAS
Nintendo DS,834,/product_images/Juegos/DS Juegos/4543112341617_s.jpg,3.00,4543112341617,8.00,5.00,Full Metal Alchemist Dual Symphony
Nintendo DS,834,/product_images/Juegos/DS Juegos/5016488118118_s.jpg,4.00,5016488118118,10.00,6.00,Mahjongg Quest Expeditions
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496735883_s.jpg,4.00,045496735883,10.00,6.00,Metroid Prime Pinball
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917059162_s.jpg,2.00,5030917059162,6.00,3.00,Barbie Horse: Escuela de Equitacion
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934071512_s.jpg,11.00,5030934071512,25.00,15.00,Henry Hatsworth en la Aventura Rompecabe
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496465032_s.jpg,8.00,045496465032,18.00,11.00,Kirby Mouse Attack
Nintendo DS,834,/product_images/Juegos/DS Juegos/3499550253863A_s.jpg,0.30,3499550253863,2.00,0.60,Best of Tests for You Brain DS
Nintendo DS,834,/product_images/Juegos/DS Juegos/3760137145094_s.jpg,0.70,3760137145094,3.00,1.10,Hello Kitty Daily
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917037023_s.jpg,0.90,5030917037023,4.00,1.50,Vecinos Invasores (Hammy Enloquece)
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,3.00,5030917099816,8.00,5.00,Spiderman: Edge of Time
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209136792_s.jpg,4.00,4005209136792,9.00,5.00,Los Pinguinos de Madagascar
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917071195_s.jpg,3.00,5030917071195,8.00,5.00,007 - Bloodstone
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060057023433_s.jpg,0.60,5060057023433,2.50,0.90,Tennis Master
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307211607866_s.jpg,0.70,3307211607866,3.00,1.10,Martin Mystery: Cazador de Monstruos
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927084014_s.jpg,2.00,4012927084014,5.00,3.00,Yu-Gi-Oh! 5D's World Championship 2011
Nintendo DS,834,/product_images/Juegos/DS Juegos/5021290029972_s.jpg,0.30,5021290029972,1.50,0.50,Pony Friends
Nintendo DS,834,/product_images/Juegos/DS Juegos/5037930140068_s.jpg,0.70,5037930140068,3.00,1.10,Happy Feet
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927081389_s.jpg,2.00,4012927081389,6.00,3.00,Lost in Blue
Nintendo DS,834,/product_images/Juegos/DS Juegos/3546430131480_s.jpg,0.80,3546430131480,3.50,1.30,Lucky Luke Go West
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060125485545_s.jpg,0.70,5060125485545,3.00,1.10,Ben10 Ultimate Alien: Cosmic Destruction
Nintendo DS,834,/product_images/Juegos/DS Juegos/8154030102516_s.jpg,3.00,8154030102516,8.00,5.00,Winx Club: Salvar Alfea
