sku,precio_intercambio,img_caratula,precio_venta,categoria_id,titulo,precio_compra,categoria_str
8436010150503,0.30,/product_images/defimg4_s.jpg,1.00,830,Imperium Le guerre Puniche,0.10,PC
8436010150534,0.70,/product_images/defimg1_s.jpg,2.00,830,"Longest Journey, The/Tzar 3D/Power Tank/",0.40,PC
8436010150596,-1,/product_images/defimg4_s.jpg,0.10,830,Apache VS Havoc,-1,PC
8436010150886,1.90,/product_images/defimg2_s.jpg,5.00,830,Imperium Edicion Coleccionista,1.20,PC
843601015102900007,0.20,/product_images/defimg1_s.jpg,0.75,830,Delta Force BlckHawk Down,0.10,PC
8436010151067,0.20,/product_images/Juegos/PC Juegos/8436010151067_s.jpg,0.75,830,Panzer Phase One 1DVD,0.10,PC
8436010151692,2.00,/product_images/defimg3_s.jpg,7.00,830,Multiestrategia Delux 08,1.60,PC
8436010151890,0.60,/product_images/Juegos/PC Juegos/8436010151890_s.jpg,2.00,830,Runaway 2 (Premium Edition),0.30,PC
8436010151975,0.01,/product_images/defimg5_s.jpg,0.25,830,Trackmania (Edicion Oro) (P),0.01,PC
8436010152095,0.01,/product_images/defimg4_s.jpg,0.10,830,Trials 2,0.01,PC
8436010152101,0.01,/product_images/defimg4_s.jpg,0.25,830,Mind Training,0.01,PC
8436010152200,0.70,/product_images/defimg1_s.jpg,2.50,830,Crazy Machines 2,0.30,PC
8436010152323,2.00,/product_images/defimg3_s.jpg,8.00,830,Imperium Civitas Anthology,1.60,PC
8436010152347,0.30,/product_images/Juegos/PC Juegos/8436010152347_s.jpg,1.00,830,Robin Hood,0.10,PC
8436010152743,2.00,/product_images/defimg4_s.jpg,7.00,830,Imperium Total Edicion Lujo precintado,1.60,PC
8436010152781,0.10,/product_images/defimg5_s.jpg,0.50,830,Sherolck Holmes Trilogy - La Aventura,0.01,PC
8436010152828,1.30,/product_images/Juegos/PC Juegos/8436010152828_s.jpg,4.50,830,Patrician IV (P),0.60,PC
8436010152842,0.70,/product_images/defimg5_s.jpg,2.00,830,Grandes Imperios II,0.40,PC
8436010152927,0.30,/product_images/defimg4_s.jpg,1.00,830,Drakensang Edicion Coleccionista,0.20,PC
8436010153061,0.01,/product_images/defimg2_s.jpg,0.25,830,King's Bounty Crossworlds,0.01,PC
8436010153085,0.60,/product_images/defimg2_s.jpg,2.00,830,King's Bounty Trilogy,0.30,PC
8436010153122,0.10,/product_images/Juegos/PC Juegos/8436010153122_s.jpg,0.50,830,"Primer Templario, El (P)",0.01,PC
8436010153146,0.70,/product_images/defimg3_s.jpg,2.50,830,Dungeons (P),0.30,PC
8436010153269,0.40,/product_images/defimg5_s.jpg,1.50,830,Sparta Anthology Oro Premium,0.20,PC
8436010153283,4.00,/product_images/defimg2_s.jpg,12.00,830,Estrategia Imperia,2.00,PC
8436010153306,0.40,/product_images/Juegos/PC Juegos/8436010153306_s.jpg,1.50,830,Tropico 4 (P),0.20,PC
8436010153368,0.70,/product_images/defimg4_s.jpg,2.50,830,RPG Deluxe (4 Juegos),0.30,PC
8436010153467,1.30,/product_images/Juegos/PC Juegos/8436010153467_s.jpg,3.50,830,Sniper Ghost Warrior,0.80,PC
8436010153481,2.00,/product_images/defimg4_s.jpg,8.00,830,Wargames,1.60,PC
8436010153559,0.70,/product_images/defimg4_s.jpg,2.50,830,Dungeons - The Dark Lord (P),0.30,PC
8436010153658,1.70,/product_images/defimg5_s.jpg,4.50,830,Heroe De Leyenda (4 Discs),1.00,PC
8436010153689,0.30,/product_images/defimg5_s.jpg,1.00,830,Real Warfare 2 - Las Cruzadas Del Norte,0.10,PC
8436010153801,1.10,/product_images/defimg4_s.jpg,3.00,830,Disciples Edicion Coleccionista,0.70,PC
8436010153825,0.30,/product_images/Juegos/PC Juegos/8436010153825_s.jpg,1.00,830,Men Of War - Condemned Heroes,0.10,PC
8436010153924,0.70,/product_images/defimg3_s.jpg,2.50,830,Flatout Anthology,0.30,PC
8436010153962,2.00,/product_images/defimg1_s.jpg,6.00,830,Pack Grandes Batallas II Guerra Mundial,1.20,PC
8436010154112,5.00,/product_images/defimg3_s.jpg,15.00,830,Imperio Maximo Deluxe,3.00,PC
8436010154235,0.10,/product_images/defimg1_s.jpg,0.50,830,Men Of War Edición Coleccionista,0.01,PC
8436010154259,0.70,/product_images/Juegos/PC Juegos/8436010154259_s.jpg,2.50,830,Tropico Global Power (Incluye 7 Juegos),0.30,PC
8436010154396,1.00,/product_images/defimg3_s.jpg,3.50,830,Dungeons Oro Deluxe,0.50,PC
8436010154655,4.00,/product_images/defimg2_s.jpg,12.00,830,Sim Max (Cities XL/Tropico 4/Patrician IV Oro/Imperivm Civitas Anthology),2.00,PC
8436010154716,0.10,/product_images/defimg4_s.jpg,0.50,830,Grandes Batallas Medievales (2 DVDs),0.01,PC
8436010154730,0.30,/product_images/defimg1_s.jpg,1.00,830,Trainz Simulator 12 (P),0.10,PC
8436010154778,0.90,/product_images/defimg3_s.jpg,3.00,830,Deluxe Pack: Dungeons & Magic (8 Juegos),0.40,PC
8436010154792,0.40,/product_images/defimg2_s.jpg,1.50,830,Eador: Masters Of The Broken World (P),0.20,PC
8436010154891,2.00,/product_images/defimg1_s.jpg,6.00,830,FX Sports Deluxe,1.20,PC
8436010154914,0.20,/product_images/Juegos/PC Juegos/8436010154914_s.jpg,0.75,830,Pro Farm Simulator,0.10,PC
8436010154990,4.00,/product_images/defimg5_s.jpg,12.00,830,"Imperio Romano, El",2.00,PC
8436010155119,1.70,/product_images/defimg5_s.jpg,4.50,830,Lingote Anthology,1.00,PC
8436010155133,1.00,/product_images/defimg5_s.jpg,3.50,830,Misterio Y terror Pack,0.50,PC
8436010155287,1.00,/product_images/defimg4_s.jpg,3.50,830,La Coleccion De Simuladores (P),0.50,PC
8436010155348,0.40,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,1.50,830,Sim The: Anthology,0.20,PC
8436010155386,2.00,/product_images/defimg5_s.jpg,6.00,830,Men Of War: Assault Squad 2 Gold (P),1.20,PC
8436010155461,2.00,/product_images/defimg5_s.jpg,8.00,830,Masters Of Strategy - Deluxe Edition (18 Discs),1.60,PC
8436010155546,1.20,/product_images/defimg1_s.jpg,3.50,830,Men Of War Origins,0.70,PC
8436010155645,2.00,/product_images/defimg4_s.jpg,7.00,830,"Conquista De America, La (P)",1.60,PC
8436010155669,0.60,/product_images/defimg1_s.jpg,2.00,830,History Empires,0.30,PC
8436010155706,0.20,/product_images/defimg4_s.jpg,0.75,830,City Simulator,0.10,PC
8436010155768,2.00,/product_images/defimg1_s.jpg,7.00,830,FX Futbol 2015 (SN),1.00,PC
8436010155829,1.60,/product_images/defimg4_s.jpg,4.50,830,Master of Games Anthology,0.90,PC
8436014941206,0.70,/product_images/defimg4_s.jpg,2.00,830,War Alomng The Mohwak,0.40,PC
8436014941527,0.01,/product_images/defimg1_s.jpg,0.05,830,Screamer Rally,0.01,PC
8436014941985,0.01,/product_images/defimg3_s.jpg,0.25,830,Screamer 2,0.01,PC
8436014942005,0.50,/product_images/defimg2_s.jpg,1.50,830,"Johnny Herbert's, Grand Prix Champioship",0.30,PC
8436014942012,0.30,/product_images/defimg3_s.jpg,1.00,830,Internacional Rally 2 Champioship,0.10,PC
8436016710091,3.00,/product_images/defimg1_s.jpg,10.00,830,Superhot,2.00,PC
8436016710107,5.00,/product_images/defimg3_s.jpg,15.00,830,Deponia Doomsday,3.00,PC
8436016710817,3.00,/product_images/defimg1_s.jpg,10.00,830,Goodbye Deponia,2.00,PC
8436016710855,3.00,/product_images/defimg1_s.jpg,9.00,830,Kholat (P),1.80,PC
8436019390016,0.01,/product_images/defimg2_s.jpg,0.25,830,Gartu-La Ciudad En Peligro,0.01,PC
8436019390023,0.10,/product_images/defimg3_s.jpg,0.50,830,"Gartu, El Medallon Magico",0.01,PC
8436019390030,0.01,/product_images/defimg3_s.jpg,0.25,830,Gartu La Isla De Los Taki 3,0.01,PC
8436019390047,0.60,/product_images/defimg5_s.jpg,2.00,830,Gartu Fiesta Sorpresa,0.30,PC
8436019390061,0.01,/product_images/defimg5_s.jpg,0.25,830,Gartu El Misterio De La Piramide,0.01,PC
8436019390290,0.01,/product_images/defimg5_s.jpg,0.10,830,Nico en el Planeta Robor,0.01,PC
8436019390320,0.10,/product_images/defimg1_s.jpg,0.50,830,Cuerpo Humano,0.01,PC
8436019390405,0.01,/product_images/defimg1_s.jpg,0.25,830,Olimpiadas del Saber,0.01,PC
8436037170102,0.01,/product_images/defimg2_s.jpg,0.10,830,Tutoria Digital - Cronicas Del Siglo XX,0.01,PC
8436037170263,0.01,/product_images/defimg2_s.jpg,0.25,830,Tutoria Digital - Espacio Y Universo,0.01,PC
8436037170317,0.01,/product_images/defimg1_s.jpg,0.25,830,Tutoria Digital Historia Del Mundo,0.01,PC
8436037170379,0.01,/product_images/defimg1_s.jpg,0.25,830,Mi Increible Cuerpo Humano,0.01,PC
8436037170409,0.70,/product_images/defimg5_s.jpg,2.50,830,Mia: Ciencias,0.30,PC
8436037170447,0.01,/product_images/defimg2_s.jpg,0.25,830,Mia Matematicas,0.01,PC
8436037170539,0.01,/product_images/defimg1_s.jpg,0.10,830,Pingu Y Sus Amigos,0.01,PC
8436037170546,0.01,/product_images/defimg1_s.jpg,0.25,830,Teletubbies - Juega con los teletubbies,0.01,PC
8436037170560,0.30,/product_images/defimg4_s.jpg,1.00,830,Caminando Entre Dinosaurios,0.10,PC
8436037170577,0.01,/product_images/defimg5_s.jpg,0.25,830,Noddy Preparate Para La Escuela,0.01,PC
8436037170584,0.01,/product_images/defimg4_s.jpg,0.25,830,Fimbles Fimbli Diversion,0.01,PC
8436037170645,0.90,/product_images/defimg5_s.jpg,2.50,830,Easyspeak Ingles,0.50,PC
8436037170782,0.30,/product_images/defimg4_s.jpg,1.00,830,Activa Tu Mente,0.10,PC
8436037170874,0.10,/product_images/defimg4_s.jpg,0.50,830,Mia Idiomas,0.01,PC
8436037170898,1.40,/product_images/defimg2_s.jpg,4.00,830,Mia Matematicas,0.80,PC
8436037171758,0.01,/product_images/defimg4_s.jpg,0.25,830,Patito Feo: La Historia Mas Bonita,0.01,PC
8436037171826,0.01,/product_images/defimg5_s.jpg,0.10,830,Patito Feo En Tu Computadora,0.01,PC
8436037171857,0.30,/product_images/defimg4_s.jpg,1.00,830,Romance con un vampiro,0.10,PC
8436037172083,0.40,/product_images/defimg4_s.jpg,1.50,830,4x4 Hummer,0.20,PC
8436037172250,0.20,/product_images/defimg3_s.jpg,0.75,830,FBI: Caso Paranormal,0.10,PC
8436037172267,1.00,/product_images/defimg5_s.jpg,3.50,830,Secretos del Vaticano - La Santa Alianza,0.50,PC
8436037172304,0.20,/product_images/defimg4_s.jpg,0.75,830,Motor Racer Collection,0.10,PC
8436037172311,0.01,/product_images/defimg3_s.jpg,0.25,830,Monument Builders: Torre Eiffel,0.01,PC
8436037172335,0.01,/product_images/defimg1_s.jpg,0.10,830,Monument Builders - Titanic Tycoon,0.01,PC
8436037172359,0.30,/product_images/defimg5_s.jpg,1.00,830,"Isla Misteriosa 2, La",0.20,PC
8436037172427,1.90,/product_images/defimg2_s.jpg,5.00,830,Frankenstein - Edicion Especial,1.20,PC
8436037172434,0.60,/product_images/defimg1_s.jpg,2.00,830,Jack El Destripador - Edición Especial,0.30,PC
8436037172441,0.60,/product_images/defimg1_s.jpg,2.00,830,Hollywood,0.30,PC
8436037172779,0.20,/product_images/defimg2_s.jpg,0.75,830,Profiler,0.10,PC
8436037172816,1.00,/product_images/defimg3_s.jpg,3.00,830,Dracula 2 - Pack Series,0.60,PC
8436037173226,2.00,/product_images/defimg4_s.jpg,8.00,830,Cute the Rope,1.60,PC
8436037173479,0.30,/product_images/defimg3_s.jpg,1.00,830,Amerzone Series Episocios 1-2-3,0.10,PC
8436037173479,0.70,/product_images/defimg1_s.jpg,2.50,830,"Atlantis The New Wolrd Episodio 1, 2 Y 3",0.30,PC
8436037173479,0.30,/product_images/defimg1_s.jpg,1.00,830,Louvre Messenger Episode 1&2,0.10,PC
8436037173479,1.20,/product_images/defimg2_s.jpg,4.00,830,"Versailles II Series Episodio 1, 2 Y 3",0.60,PC
843603717347,0.10,/product_images/defimg4_s.jpg,0.50,830,Streets Of Moscow,0.01,PC
8436038250315,0.90,/product_images/defimg1_s.jpg,2.50,830,Turbo Brain,0.50,PC
8436038250698,1.10,/product_images/defimg1_s.jpg,3.00,830,Fritz Twelve,0.70,PC
8436038250803,0.01,/product_images/defimg2_s.jpg,0.25,830,Naraba: descubre un nuevo mundo,0.01,PC
8436038250865,0.01,/product_images/defimg3_s.jpg,0.10,830,Naraba World El Laberinto de la Luz,0.01,PC
8436038250872,0.01,/product_images/defimg1_s.jpg,0.25,830,Naraba World El Palacio Misterioso,0.01,PC
8437000653721,0.70,/product_images/defimg1_s.jpg,2.00,830,Enemy Infestation,0.40,PC
8437001995035,0.30,/product_images/defimg2_s.jpg,1.00,830,"Zodiac Saints, The (P)",0.20,PC
8437001995073,0.30,/product_images/defimg3_s.jpg,1.00,830,Psycho Games (P),0.20,PC
8437001995097,0.40,/product_images/defimg5_s.jpg,1.50,830,Trivial Quest Comunidad De Madrid (P),0.20,PC
8437004214010,0.01,/product_images/defimg2_s.jpg,0.10,830,Borrps's Balls,0.01,PC
8437004214027,0.01,/product_images/defimg4_s.jpg,0.10,830,Off Road Arena,0.01,PC
8437004214034,0.01,/product_images/defimg5_s.jpg,0.10,830,Golf Galaxy,0.01,PC
5030934099530,1.30,/product_images/defimg2_s.jpg,3.50,830,Syndicate (P),0.80,PC
5030934099820,2.00,/product_images/defimg3_s.jpg,7.00,830,Dead Space 2 (P),1.40,PC
5030934099844,25.00,/product_images/Juegos/PC Juegos/5030934099844S_s.jpg,40.00,830,"Sims 3 (SN), Los Edicion limitada (P)",18.00,PC
5030934100915,13.00,/product_images/Juegos/PC Juegos/5030934100915_s.jpg,22.00,830,Los Sims 3: Menuda Familia (P),9.00,PC
503093410091,6.00,/product_images/Juegos/PC Juegos/503093410091O_s.jpg,10.00,830,Los Sims 3: Menuda Familia (SN) Offline,4.00,PC
5030934101561,1.00,/product_images/Juegos/PC Juegos/5030934101561_s.jpg,3.00,830,Mass Effect 3 (P),0.60,PC
5030934102063,3.00,/product_images/defimg3_s.jpg,6.00,830,Portal 2 (P),2.00,PC
5030934102674,2.00,/product_images/defimg3_s.jpg,6.00,830,Sims 3: Barnacle Bay (P),1.20,PC
5030934102742,0.40,/product_images/defimg5_s.jpg,1.50,830,Harry Potter: Reliquias de la Murerte P2,0.20,PC
5030934102759,1.70,/product_images/defimg5_s.jpg,4.50,830,Battlefield 3 (P),1.00,PC
5030934103794,3.00,/product_images/defimg2_s.jpg,9.00,830,Sims Medieval Piratas Y Caballeros,1.80,PC
5030934103800,0.90,/product_images/Juegos/PC Juegos/5030934103800_s.jpg,2.50,830,Kingdoms Of Amalur: Reckoning (P),0.50,PC
5030934103862,0.70,/product_images/defimg3_s.jpg,2.00,830,Fifa Manager 12 (P),0.40,PC
5030934103923,13.00,/product_images/Juegos/PC Juegos/5030934103923_s.jpg,22.00,830,"Sims 3, Los + Menuda Familia (P)",9.00,PC
5030934104371,0.01,/product_images/defimg1_s.jpg,0.25,830,"Need For Speed, The Run LE (P)",0.01,PC
5030934104524,0.01,/product_images/defimg3_s.jpg,0.10,830,Battlefield 3: Close Quarters (P),0.01,PC
5030934104555,1.20,/product_images/defimg3_s.jpg,3.50,830,Star Wars: The Old Republic (P),0.70,PC
5030934104883,25.00,/product_images/Juegos/PC Juegos/5030934104883_s.jpg,40.00,830,Sims 3 Edicion Premium,18.00,PC
5030934104951,5.00,/product_images/Juegos/PC Juegos/5030934104951_s.jpg,15.00,830,"Sims 3, Salto A La Fama (P)",3.00,PC
5030934105033,1.20,/product_images/Juegos/PC Juegos/5030934105033_s.jpg,4.00,830,FIFA 12 (P),0.60,PC
5030934105064,4.00,/product_images/Juegos/PC Juegos/5030934105064_s.jpg,12.00,830,Sims 3 (SN) + Salto A La Fama,2.00,PC
5030934105804,1.90,/product_images/Juegos/PC Juegos/5030934105804_s.jpg,5.00,830,Los Sims 3 Diesel Accesorios,1.20,PC
5030934106634,12.00,/product_images/Juegos/PC Juegos/5030934106634_s.jpg,20.00,830,Sims 3 + Vaya Fauna (P),9.00,PC
5030934106641,15.00,/product_images/Juegos/PC Juegos/5030934106641S_s.jpg,25.00,830,"Sims 3 (SN) Deluxe, Los (P)",11.00,PC
5030934107761,2.00,/product_images/defimg5_s.jpg,8.00,830,Los Sims 3 Edicion Especial,1.60,PC
5030934107983,3.00,/product_images/Juegos/PC Juegos/5030934107983_s.jpg,10.00,830,Los Sims 3 Katy Perry Dulce Tentacion (P),2.00,PC
5030934108348,6.00,/product_images/Juegos/PC Juegos/5030934108348_s.jpg,18.00,830,"Sims 3, Salto A La Fama Ed Lim (P)",3.00,PC
5030934108850,5.00,/product_images/defimg3_s.jpg,15.00,830,Sim City 2013 (P),3.00,PC
5030934109031,3.00,/product_images/Juegos/PC Juegos/5030934109031_s.jpg,9.00,830,Medal of Honor: Warfighter (P),1.80,PC
5030934109055,7.00,/product_images/defimg1_s.jpg,22.00,830,Sims 3 - Criaturas Sobrenaturales Expansion (P),4.00,PC
5030934109079,10.00,/product_images/Juegos/PC Juegos/5030934109079_s.jpg,30.00,830,Los Sims 3 Y Las Cuatro Estaciones (P),6.00,PC
5030934109208,6.00,/product_images/Juegos/PC Juegos/5030934109208_s.jpg,10.00,830,Need For Speed: Most Wanted 12 (P),4.00,PC
5030934109666,2.00,/product_images/Juegos/PC Juegos/5030934109666_s.jpg,8.00,830,Crysis 3 (P),1.60,PC
5030934109956,8.00,/product_images/Juegos/PC Juegos/5030934109956_s.jpg,22.00,830,Sims 3: Movida En La Facultad - Edición,5.00,PC
8437006959025,0.60,/product_images/defimg5_s.jpg,2.00,830,Clasicos Arcade Vol 1,0.30,PC
8437006959049,0.01,/product_images/defimg2_s.jpg,0.25,830,Clasicos Arcade Vol. 2,0.01,PC
8437006959322,0.30,/product_images/defimg3_s.jpg,1.00,830,Curso De Ajedrez,0.10,PC
8437006959551,0.90,/product_images/defimg2_s.jpg,2.50,830,Clasicos Arcade Volume 4-5-6,0.50,PC
8437006959728,0.01,/product_images/defimg1_s.jpg,0.25,830,Caillou: Cuerpo Formas y Puzzles,0.01,PC
8437006959797,0.01,/product_images/defimg1_s.jpg,0.25,830,Arcade Games Collection,0.01,PC
8437006959810,3.00,/product_images/defimg3_s.jpg,10.00,830,Brain Activity,2.00,PC
8437006959896,0.20,/product_images/defimg4_s.jpg,0.75,830,Streets of Moscow,0.10,PC
8437006996037,0.01,/product_images/defimg5_s.jpg,0.25,830,Childtopia Vol. 1,0.01,PC
8437006996051,0.10,/product_images/defimg1_s.jpg,0.50,830,Childtopia Vol. 3,0.01,PC
8437007641004,0.40,/product_images/defimg4_s.jpg,1.50,830,X3 Reunion,0.20,PC
8437007641011,0.20,/product_images/defimg2_s.jpg,0.75,830,Heroes of Annihilated Empires,0.10,PC
8437010562006,1.20,/product_images/defimg5_s.jpg,4.00,830,Necronomicon,0.60,PC
8437010562006,0.20,/product_images/defimg4_s.jpg,0.75,830,Zoo Empire,0.10,PC
843701056200,0.30,/product_images/defimg1_s.jpg,1.00,830,AIM Racing,0.10,PC
843701056200,0.01,/product_images/defimg1_s.jpg,0.25,830,Classic Car Racing,0.01,PC
8437011575005,0.01,/product_images/defimg1_s.jpg,0.25,830,Brain Games E.E.,0.01,PC
8437011575104,0.30,/product_images/defimg1_s.jpg,1.00,830,Angry Birds: Star Wars,0.10,PC
845841000266,0.10,/product_images/defimg5_s.jpg,0.50,830,Rift (P),0.10,PC
3563650053378,0.01,/product_images/defimg1_s.jpg,0.25,830,New York Race,0.01,PC
3563650055372,0.30,/product_images/defimg3_s.jpg,1.00,830,Loch Ness,0.10,PC
3563650058045,0.01,/product_images/defimg2_s.jpg,0.10,830,Arabian Nights,0.01,PC
3563650063018,0.01,/product_images/defimg2_s.jpg,0.20,830,Snow Cross,0.01,PC
3563650068372,0.01,/product_images/defimg3_s.jpg,0.10,830,Roland Garros 2002,0.01,PC
3563650071280,0.01,/product_images/defimg1_s.jpg,0.25,830,Curse: The Eye of Isis,0.01,PC
3563650074373,0.30,/product_images/defimg5_s.jpg,1.00,830,Robin Hood La Leyenda De Sherwood,0.10,PC
3563650081197,0.01,/product_images/defimg5_s.jpg,0.25,830,Haegemonia - Legions of Iron,0.01,PC
3563650096283,0.40,/product_images/defimg5_s.jpg,1.50,830,Roland Garros French Open 2003,0.20,PC
3563650103370,0.01,/product_images/defimg1_s.jpg,0.10,830,pro beach soccer,0.01,PC
3563650108283,0.01,/product_images/defimg4_s.jpg,0.10,830,Haegemonia: The Solon Heritage,0.01,PC
3563650897545,0.30,/product_images/defimg5_s.jpg,1.00,830,Saga of Ryzom,0.10,PC
3563652094485,2.00,/product_images/defimg3_s.jpg,6.00,830,Syberia The Collectors Edition,1.20,PC
3597660100364,0.10,/product_images/defimg5_s.jpg,0.50,830,Puzzle Bobble 2,0.01,PC
3597660100418,0.01,/product_images/defimg5_s.jpg,0.25,830,Midnight Racing,0.01,PC
3700046225128,0.01,/product_images/defimg3_s.jpg,0.10,830,Nascar Racing 2,0.01,PC
3700046225661,0.01,/product_images/defimg4_s.jpg,0.25,830,Total annihilation,0.01,PC
3700046226385,0.01,/product_images/defimg3_s.jpg,0.10,830,Actua Ice Hockey 2,0.01,PC
3700046227337,0.01,/product_images/defimg1_s.jpg,0.25,830,Grand Touring,0.01,PC
3700046229904,0.01,/product_images/defimg1_s.jpg,0.25,830,Ultra Fighters,0.01,PC
3700046229928,0.10,/product_images/defimg5_s.jpg,0.50,830,Time Warriors,0.01,PC
3700046230566,0.01,/product_images/defimg2_s.jpg,0.25,830,Speed Busters,0.01,PC
3700046230580,0.40,/product_images/defimg4_s.jpg,1.50,830,Rayman Gold,0.20,PC
3700046230641,0.01,/product_images/defimg5_s.jpg,0.25,830,Racing the Best,0.01,PC
3700046231280,0.30,/product_images/defimg5_s.jpg,1.00,830,Theocracy,0.10,PC
3700046231327,1.20,/product_images/defimg5_s.jpg,4.00,830,Prince of Persia: Warrior Within (2004),0.60,PC
3700046231433,0.60,/product_images/defimg5_s.jpg,2.00,830,La Leyenda del Profeta y Del Asesino,0.30,PC
3700046231594,0.50,/product_images/defimg3_s.jpg,1.50,830,Corsairs Gold,0.30,PC
3700046232836,0.70,/product_images/defimg2_s.jpg,2.00,830,Hitchcock: Final Cut,0.40,PC
3700046239057,0.30,/product_images/defimg4_s.jpg,1.00,830,Trackmania (SN),0.10,PC
3700046239095,0.01,/product_images/defimg3_s.jpg,0.10,830,Chaos League,0.01,PC
3700046239453,0.20,/product_images/defimg2_s.jpg,0.75,830,Strategic Command,0.10,PC
3700046240886,0.01,/product_images/defimg2_s.jpg,0.10,830,Virtual Skipper 3,0.01,PC
3700046242347,0.01,/product_images/defimg5_s.jpg,0.25,830,Oil Tycoon,0.01,PC
3700046242576,0.01,/product_images/defimg3_s.jpg,0.25,830,Champion Ship Rally,0.01,PC
3700046242620,0.20,/product_images/defimg1_s.jpg,0.75,830,Air Conflicts,0.10,PC
3700046242866,0.01,/product_images/defimg3_s.jpg,0.25,830,Dragoll Kung Fu,0.01,PC
3700211500432,0.20,/product_images/defimg5_s.jpg,0.75,830,Chaser (SN) 2 CDS,0.10,PC
3700211500449,0.30,/product_images/defimg4_s.jpg,1.00,830,Un Vecino Infernal,0.10,PC
3700211500456,0.01,/product_images/defimg2_s.jpg,0.10,830,Wildlife Park,0.01,PC
3700211500463,0.10,/product_images/defimg4_s.jpg,0.50,830,Aquanox 2,0.01,PC
3700211500555,0.30,/product_images/defimg1_s.jpg,1.00,830,Railroad Pioneer,0.10,PC
