precio_compra,precio_intercambio,img_caratula,categoria_id,sku,titulo,categoria_str,precio_venta
0.01,0.01,/product_images/Juegos/PC Juegos/8431474073931_s.jpg,830,8431474073931,Cycling Evolution,PC,0.10
0.01,0.01,/product_images/defimg5_s.jpg,830,8423817602502,Chrome Specforce,PC,0.10
0.01,0.01,/product_images/Juegos/PC Juegos/3760137140594_s.jpg,830,3760137140594,Anti Killer,PC,0.10
0.01,0.01,/product_images/defimg5_s.jpg,830,9788439590668,Formula Karts,PC,0.10
0.30,0.50,/product_images/Juegos/Wii Juegos/8436005349561_s.jpg,831,8436005349561,Balls Of Fury Con Raqueta,Wii,1.50
0.40,0.70,/product_images/Juegos/Wii Juegos/5390102506810_s.jpg,831,5390102506810,Countdown,Wii,2.00
0.20,0.30,/product_images/Juegos/Wii Juegos/3307211504288_s.jpg,831,3307211504288,Babysitter Party,Wii,1.00
0.90,1.50,/product_images/Juegos/Wii Juegos/5055377601768_s.jpg,831,5055377601768,Country Dance 2,Wii,4.00
0.30,0.50,/product_images/Juegos/Wii Juegos/4005209105187_s.jpg,831,4005209105187,Battle of the Bands,Wii,1.50
8.00,11.00,/product_images/Juegos/Wii Juegos/4005209094283_s.jpg,831,4005209094283,Cars: La Copa Internacional de Mate,Wii,18.00
8.00,11.00,/product_images/Juegos/Wii Juegos/8718274542554_s.jpg,831,8718274542554,Dino Strike + 2 Guns,Wii,18.00
6.00,9.00,/product_images/Juegos/Wii Juegos/5030917094132_s.jpg,831,5030917094132,Cabela's Dangerous Hunter 2011 + Rifle,Wii,15.00
2.00,3.00,/product_images/Juegos/Wii Juegos/083717400615_s.jpg,831,083717400615,Deca Sports,Wii,5.00
3.00,5.00,/product_images/Juegos/Wii Juegos/4012927090886_s.jpg,831,4012927090886,Dewy's Adventure,Wii,8.00
0.80,1.30,/product_images/Juegos/Wii Juegos/5030934067980_s.jpg,831,5030934067980,EA Active Personal Trainer + Elastic,Wii,3.50
2.00,3.00,/product_images/Juegos/Wii Juegos/083717400844_s.jpg,831,083717400844,Deca Sports 2,Wii,5.00
0.80,1.30,/product_images/Juegos/Wii Juegos/5030934091756_s.jpg,831,5030934091756,Create,Wii,3.50
3.00,4.00,/product_images/Juegos/Wii Juegos/5060034555384_s.jpg,831,5060034555384,Arctic Tale,Wii,7.00
11.00,15.00,/product_images/Juegos/Wii Juegos/8431305013303_s.jpg,831,8431305013303,007 Quantum Of Solace+ Pistola,Wii,25.00
11.00,15.00,/product_images/Juegos/Wii Juegos/5030917087882_s.jpg,831,5030917087882,DJ Hero 2 + 2 Mesas de Mezclas + Mic,Wii,25.00
4.00,6.00,/product_images/Juegos/Wii Juegos/4779026380590_s.jpg,831,4779026380590,101 In 1 Party Megamix,Wii,10.00
5.00,7.00,/product_images/Juegos/Wii Juegos/4012927091722_s.jpg,831,4012927091722,Dance Revo. Hottest Party 2 + Manta,Wii,12.00
2.00,3.00,/product_images/Juegos/Wii Juegos/5026555043946_s.jpg,831,5026555043946,2k Sports NHL 2k10,Wii,5.00
4.00,6.00,/product_images/Juegos/Wii Juegos/5030917050152_s.jpg,831,5030917050152,Barbie The Island Princess,Wii,10.00
2.00,3.00,/product_images/Juegos/Wii Juegos/5060034556213_s.jpg,831,5060034556213,Army Men - Soldiers of Misfortune,Wii,6.00
4.00,6.00,/product_images/Juegos/Wii Juegos/8023171023526_s.jpg,831,8023171023526,Daisy Fuentes Pilates,Wii,10.00
0.60,0.90,/product_images/Juegos/Wii Juegos/4005209125864_s.jpg,831,4005209125864,All Star Cheerleader 2,Wii,2.50
0.70,1.10,/product_images/Juegos/Wii Juegos/8023171010335_s.jpg,831,8023171010335,Brunswick Pro Bowling,Wii,3.00
0.70,1.10,/product_images/Juegos/Wii Juegos/3307217917884_s.jpg,831,3307217917884,Dance on Broadway,Wii,3.00
1.00,1.70,/product_images/Juegos/Wii Juegos/5060048319453_s.jpg,831,5060048319453,Anubis 2,Wii,4.50
3.00,5.00,/product_images/Juegos/Wii Juegos/5060185630008_s.jpg,831,5060185630008,Crazy Mini Golf + Palo Golf,Wii,8.00
0.70,1.10,/product_images/Juegos/Wii Juegos/8717545402580_s.jpg,831,8717545402580,Aliens in the Attic,Wii,3.00
3.00,4.00,/product_images/Juegos/Wii Juegos/3307219929960_s.jpg,831,3307219929960,Dance Juniors,Wii,7.00
4.00,6.00,/product_images/Juegos/Wii Juegos/045496366469_s.jpg,831,045496366469,Animal Crossing + Wii Speak,Wii,10.00
0.30,0.50,/product_images/Juegos/Wii Juegos/8023171010472_s.jpg,831,8023171010472,Dave Mirra BMX Challenge,Wii,1.50
0.90,1.50,/product_images/Juegos/Wii Juegos/3307211504097_s.jpg,831,3307211504097,Ciné Studios Party,Wii,4.00
3.00,5.00,/product_images/Juegos/Wii Juegos/8023171024400_s.jpg,831,8023171024400,Cooking Mama World: Babysitting Mama + Muneco,Wii,8.00
0.60,0.90,/product_images/Juegos/Wii Juegos/4250230230036_s.jpg,831,4250230230036,Battle Vs Chess,Wii,2.50
3.00,5.00,/product_images/Juegos/Wii Juegos/5021290035942_s.jpg,831,5021290035942,"Autos Locos, Los",Wii,8.00
2.00,3.00,/product_images/Juegos/Wii Juegos/5060112430770_s.jpg,831,5060112430770,Captain Morgane & The Golden Turtle,Wii,6.00
0.40,0.70,/product_images/Juegos/Wii Juegos/4012927093993_s.jpg,831,4012927093993,Def Jam Rapstar With Mic,Wii,2.00
0.40,0.70,/product_images/Juegos/Wii Juegos/4020628998295_s.jpg,831,4020628998295,Doctor Who Return to Earth,Wii,2.00
0.90,1.50,/product_images/Juegos/Wii Juegos/8023171016368_s.jpg,831,8023171016368,Diva Girls: Princess on Ice,Wii,4.00
8.00,11.00,/product_images/Juegos/Wii Juegos/5030917118722_s.jpg,831,5030917118722,Cabela's Dangerous Hunts 2013 w/Rifle,Wii,18.00
1.00,1.70,/product_images/Juegos/Wii Juegos/5060176363281_s.jpg,831,5060176363281,Chicken Blaster (2 Pistols),Wii,4.50
3.00,5.00,/product_images/Juegos/Wii Juegos/5030930074494_s.jpg,831,5030930074494,Boom Blox Bash Party,Wii,8.00
2.00,3.00,/product_images/Juegos/Wii Juegos/5060073308101_s.jpg,831,5060073308101,Champion Jockey,Wii,5.00
2.00,3.00,/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,831,4005209093705,Bob Esponja y Amigos:El Ataque de los Ju,Wii,5.00
0.70,1.10,/product_images/Juegos/Wii Juegos/5060015539020_s.jpg,831,5060015539020,Cate West The Vanishing Flies,Wii,3.00
0.90,1.50,/product_images/Juegos/Wii Juegos/4005209130714_s.jpg,831,4005209130714,Bob Sponja Boating Bash,Wii,4.00
1.00,1.70,/product_images/Juegos/Wii Juegos/5030917064159_s.jpg,831,5030917064159,Block Party - 20 Games,Wii,4.50
0.90,1.50,/product_images/Juegos/Wii Juegos/3499550285437_s.jpg,831,3499550285437,Aladin Magic Racer,Wii,4.00
1.00,1.70,/product_images/Juegos/Wii Juegos/5030917075049_s.jpg,831,5030917075049,DJ Hero & Mesa de Mezclas (Renegade Ed.),Wii,4.50
2.00,3.00,/product_images/Juegos/Wii Juegos/5030917118654_s.jpg,831,5030917118654,Cabela's Dangerous Hunts 2013,Wii,6.00
2.00,3.00,/product_images/Juegos/DS Juegos/5030935067538_s.jpg,834,5030935067538,Skate,Nintendo DS,6.00
0.80,1.30,/product_images/Juegos/DS Juegos/5030935072129_s.jpg,834,5030935072129,Football Academy (UK),Nintendo DS,3.50
4.00,6.00,/product_images/Juegos/Wii Juegos/5743211720286_s.jpg,831,5743211720286,Bratz Kidz Party,Wii,10.00
0.60,0.90,/product_images/Juegos/DS Juegos/5030935073836_s.jpg,834,5030935073836,GI Joe: The Rise of Cobra,Nintendo DS,2.50
3.00,4.00,/product_images/Juegos/Wii Juegos/9006113166511_s.jpg,831,9006113166511,Agatha Christie: Maldad Bajo el Sol,Wii,7.00
5.00,7.00,/product_images/Juegos/DS Juegos/5030935074253_s.jpg,834,5030935074253,Hasbro Family Game Night: Volume 1,Nintendo DS,12.00
0.01,0.10,/product_images/Juegos/DS Juegos/5030935076981_s.jpg,834,5030935076981,SimAnimals: Africa,Nintendo DS,0.50
2.00,3.00,/product_images/Juegos/Wii Juegos/3770000633269_s.jpg,831,3770000633269,Aqua Panic,Wii,6.00
0.30,0.50,/product_images/Juegos/Wii Juegos/5024866340631_s.jpg,831,5024866340631,Ashes Cricket 09,Wii,1.50
0.70,1.10,/product_images/Juegos/DS Juegos/5030935078091_s.jpg,834,5030935078091,Littlest Pet Shop Friends,Nintendo DS,3.00
0.90,1.50,/product_images/Juegos/DS Juegos/5030936055855_s.jpg,834,5030936055855,POGO Island,Nintendo DS,4.00
5.00,7.00,/product_images/Juegos/Wii Juegos/5030917101083_s.jpg,831,5030917101083,Cabelas Survilal + Escopeta Top Shot,Wii,12.00
0.60,0.90,/product_images/Juegos/Wii Juegos/5060048311242_s.jpg,831,5060048311242,Crazy Mini Golf (Solo Juegos),Wii,2.50
0.40,0.70,/product_images/Juegos/DS Juegos/5030936058955_s.jpg,834,5030936058955,Boogie,Nintendo DS,2.00
2.00,3.00,/product_images/Juegos/DS Juegos/5030942065695_s.jpg,834,5030942065695,Sim City Creator,Nintendo DS,6.00
5.00,7.00,/product_images/Juegos/DS Juegos/5030944078082_s.jpg,834,5030944078082,Littlest Pet Shop Friends On The Beach Nds,Nintendo DS,12.00
2.00,3.00,/product_images/Juegos/DS Juegos/5030945061397_s.jpg,834,5030945061397,Orc y Elves,Nintendo DS,5.00
0.90,1.50,/product_images/Juegos/DS Juegos/5030945086055_s.jpg,834,5030945086055,Littlest Pet Shop 3 Biggest Star,Nintendo DS,4.00
0.90,1.50,/product_images/Juegos/DS Juegos/5036675010391_s.jpg,834,5036675010391,Glory Days 2,Nintendo DS,4.00
2.00,3.00,/product_images/Juegos/DS Juegos/5036675010452_s.jpg,834,5036675010452,Heracles: Battle With The Gods,Nintendo DS,6.00
0.01,0.10,/product_images/Juegos/DS Juegos/5036675011022_s.jpg,834,5036675011022,Clever Kids: Pirates,Nintendo DS,0.50
5.00,7.00,/product_images/Juegos/DS Juegos/5036675011053_s.jpg,834,5036675011053,Clever Kids: Farmyard Fun,Nintendo DS,12.00
3.00,5.00,/product_images/Juegos/DS Juegos/5036675011213_s.jpg,834,5036675011213,Allied Ace Pilots,Nintendo DS,8.00
0.20,0.40,/product_images/Juegos/DS Juegos/5036675011442_s.jpg,834,5036675011442,Road To Vegas,Nintendo DS,1.50
0.60,0.90,/product_images/Juegos/DS Juegos/5036675011626_s.jpg,834,5036675011626,International Athletics,Nintendo DS,2.50
0.90,1.50,/product_images/Juegos/DS Juegos/5036675011749_s.jpg,834,5036675011749,"Big Deal, The",Nintendo DS,4.00
3.00,4.00,/product_images/Juegos/DS Juegos/5036675013156_s.jpg,834,5036675013156,Dancing On Ice,Nintendo DS,7.00
5.00,7.00,/product_images/Juegos/DS Juegos/5037930140211_s.jpg,834,5037930140211,Myst,Nintendo DS,12.00
0.30,0.60,/product_images/Juegos/DS Juegos/5037930140372_s.jpg,834,5037930140372,Fosters Home - Imagination Invaders,Nintendo DS,2.00
2.00,3.00,/product_images/Juegos/DS Juegos/5037930140464_s.jpg,834,5037930140464,Touchmaster 2,Nintendo DS,6.00
2.00,3.00,/product_images/Juegos/DS Juegos/5050740023963_s.jpg,834,5050740023963,4 Elements,Nintendo DS,6.00
3.00,4.00,/product_images/Juegos/DS Juegos/5050740024472_s.jpg,834,5050740024472,Mays Mysteries: Secret of Dragonville,Nintendo DS,7.00
2.00,4.00,/product_images/Juegos/PS3 Juegos/5030931111150_s.jpg,821,5030931111150,Madden NFL 25,PlayStation 3,12.00
0.20,0.40,/product_images/Juegos/DS Juegos/5050740025318_s.jpg,834,5050740025318,Jewel Adventures,Nintendo DS,1.50
0.30,0.60,/product_images/Juegos/DS Juegos/5051272004352_s.jpg,834,5051272004352,"Bob The Builder, Festival De Diversion",Nintendo DS,2.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/8717418187576_s.jpg,821,8717418187576,Disney Bolt,PlayStation 3,8.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/711719137764_s.jpg,821,711719137764,Heavy Rain EE (P),PlayStation 3,18.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030917082252_s.jpg,821,5030917082252,Transformers: War for Cybertron,PlayStation 3,8.00
4.00,6.00,/product_images/Juegos/DS Juegos/5051272004437_s.jpg,834,5051272004437,Bob y sus Amigos: Festival de la Diversi,Nintendo DS,10.00
2.00,3.00,/product_images/Juegos/DS Juegos/5051272004499_s.jpg,834,5051272004499,Postman Pat,Nintendo DS,6.00
0.90,1.50,/product_images/Juegos/DS Juegos/5051272004703_s.jpg,834,5051272004703,Jetix Puzzle Bubble,Nintendo DS,4.00
0.30,0.70,/product_images/Juegos/PS3 Juegos/5030934075237_s.jpg,821,5030934075237,Rock Band: The Beatles,PlayStation 3,2.50
0.70,1.10,/product_images/Juegos/PS3 Juegos/3307219930898_s.jpg,821,3307219930898,Child of Eden,PlayStation 3,3.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/3391891965231_s.jpg,821,3391891965231,Modelo - Tales of Graces,PlayStation 3,15.00
0.70,1.10,/product_images/Juegos/DS Juegos/5051272004826_s.jpg,834,5051272004826,Mi Monstruo y Yo,Nintendo DS,3.00
3.00,4.00,/product_images/Juegos/DS Juegos/5051272004956_s.jpg,834,5051272004956,Casper Travesuras en Clase,Nintendo DS,7.00
0.30,0.70,/product_images/Juegos/DS Juegos/5051272005298_s.jpg,834,5051272005298,Johnny Bravo: Date-o-rama,Nintendo DS,2.50
0.90,1.50,/product_images/Juegos/PS3 Juegos/8011642020143_s.jpg,821,8011642020143,SBK 2011,PlayStation 3,4.00
1.40,2.00,/product_images/Juegos/PS3 Juegos/5030934091794_s.jpg,821,5030934091794,EA Sports Active 2 Con Pulsimetro,PlayStation 3,6.00
1.80,2.00,/product_images/Juegos/PS3 Juegos/5030917075681_s.jpg,821,5030917075681,Bakugan,PlayStation 3,4.00
3.00,5.00,/product_images/Juegos/DS Juegos/5051603226279_s.jpg,834,5051603226279,"Valiente Desperaux, El",Nintendo DS,8.00
0.30,0.60,/product_images/Juegos/DS Juegos/5051603226323_s.jpg,834,5051603226323,Guinness World Records El Videojuego,Nintendo DS,2.00
4.00,6.00,/product_images/Juegos/DS Juegos/5051892007085_s.jpg,834,5051892007085,Lego Battles,Nintendo DS,10.00
4.00,6.00,/product_images/Juegos/PS3 Juegos/4020628888107_s.jpg,821,4020628888107,Saints Row IV Game Of The Century Edition,PlayStation 3,10.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5021290043602_s.jpg,821,5021290043602,Deus Ex: Human Revolution AE,PlayStation 3,8.00
0.40,0.70,/product_images/Juegos/PS3 Juegos/711719265771_s.jpg,821,711719265771,"Libro De Las Pociones, El (Solo Juego)",PlayStation 3,2.00
6.00,9.00,/product_images/Juegos/DS Juegos/5051892009485_s.jpg,834,5051892009485,Scooby Doo First Frights (UK),Nintendo DS,15.00
0.70,1.10,/product_images/Juegos/DS Juegos/5051892012515_s.jpg,834,5051892012515,More Touchmaster,Nintendo DS,3.00
0.30,0.60,/product_images/Juegos/DS Juegos/5051892023177_s.jpg,834,5051892023177,Scooby Doo & The Spooky Swamp,Nintendo DS,2.00
0.90,1.50,/product_images/Juegos/PS3 Juegos/5021290036727_s.jpg,821,5021290036727,ShellShock 2: Blood Trails,PlayStation 3,4.00
0.90,1.50,/product_images/Juegos/PS3 Juegos/5024866345216_s.jpg,821,5024866345216,Bodycount,PlayStation 3,4.00
0.80,1.30,/product_images/Juegos/PS3 Juegos/8023171010052_s.jpg,821,8023171010052,Armored Core 4,PlayStation 3,3.50
6.00,8.00,/product_images/Juegos/DS Juegos/5051893015287_s.jpg,834,5051893015287,Scooby Doo: Bienvenidos al Misterio,Nintendo DS,14.00
0.90,1.50,/product_images/Juegos/DS Juegos/5051893021417_s.jpg,834,5051893021417,Touch Master 3,Nintendo DS,4.00
2.00,3.00,/product_images/Juegos/DS Juegos/5051893021738_s.jpg,834,5051893021738,LEGO Rock Band,Nintendo DS,5.00
0.30,0.50,/product_images/Juegos/PS3 Juegos/5030934059923_s.jpg,821,5030934059923,Rock Band,PlayStation 3,1.50
1.20,1.90,/product_images/Juegos/PS3 Juegos/5030934099653_s.jpg,821,5030934099653,Syndicate,PlayStation 3,5.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/0093155141902_s.jpg,821,0093155141902,Fallout: New Vegas - Ultimate Edition,PlayStation 3,18.00
4.00,6.00,/product_images/Juegos/DS Juegos/5051893027747_s.jpg,834,5051893027747,Las Aventuras De Aragorn,Nintendo DS,10.00
0.70,1.10,/product_images/Juegos/DS Juegos/5051893027792_s.jpg,834,5051893027792,Galactica Taz Ball,Nintendo DS,3.00
2.00,3.00,/product_images/Juegos/DS Juegos/5051893035513_s.jpg,834,5051893035513,Batman: El Intrepido Batman,Nintendo DS,6.00
12.00,17.00,/product_images/Juegos/PS3 Juegos/3307215638576C_s.jpg,821,3307215638576,Rocksmith (With Cable),PlayStation 3,28.00
0.70,1.10,/product_images/Juegos/PS3 Juegos/711719157373_s.jpg,821,711719157373,Start The Party! (Move),PlayStation 3,3.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/4005209145671_s.jpg,821,4005209145671,Pingüinos de Madagascar: El Regreso del,PlayStation 3,8.00
2.00,3.00,/product_images/Juegos/DS Juegos/5051893042436_s.jpg,834,5051893042436,Touchmaster 4,Nintendo DS,6.00
8.00,11.00,/product_images/Juegos/DS Juegos/5051893052954_s.jpg,834,5051893052954,Lego Ninjago,Nintendo DS,18.00
0.70,1.10,/product_images/Juegos/DS Juegos/5051893074734_s.jpg,834,5051893074734,Happy Feet 2,Nintendo DS,3.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/4510772105477_s.jpg,821,4510772105477,Blazblue Continuum Shift,PlayStation 3,6.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/3391891971850_s.jpg,821,3391891971850,Ben 10 Omniverse 2,PlayStation 3,6.00
0.30,0.70,/product_images/Juegos/PS3 Juegos/711719150572_s.jpg,821,711719150572,Kung Fu Rider (Move),PlayStation 3,2.50
6.00,9.00,/product_images/Juegos/DS Juegos/5055060942079_s.jpg,834,5055060942079,Megaman Starforce Leo,Nintendo DS,15.00
6.00,9.00,/product_images/Juegos/DS Juegos/5055060942130_s.jpg,834,5055060942130,Megaman Satrforce 2 Zerker X Saurian,Nintendo DS,15.00
6.00,9.00,/product_images/Juegos/DS Juegos/5055060942154_s.jpg,834,5055060942154,Megaman Starforce Zerker X Ninja 2,Nintendo DS,15.00
1.20,1.90,/product_images/Juegos/PS3 Juegos/4250230270803_s.jpg,821,4250230270803,Iron Sky Invasion (12),PlayStation 3,5.00
13.00,18.00,/product_images/Juegos/PS3 Juegos/711719110477_s.jpg,821,711719110477,God of War: Trilogy,PlayStation 3,30.00
9.00,13.00,/product_images/Juegos/PS3 Juegos/711719121145_s.jpg,821,711719121145,Buzz! Que Sabes de tu Pais? (Solo Juego),PlayStation 3,22.00
2.00,3.00,/product_images/Juegos/DS Juegos/5055060942161_s.jpg,834,5055060942161,Neopets Puzzle Adventure,Nintendo DS,5.00
9.00,13.00,/product_images/Juegos/DS Juegos/5055060942192_s.jpg,834,5055060942192,"Ace Attorney, Miles Edgeworth",Nintendo DS,22.00
18.00,25.00,/product_images/Juegos/DS Juegos/5055060942277_s.jpg,834,5055060942277,Okamiden,Nintendo DS,40.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5055060927397_s.jpg,821,5055060927397,Asura's Wrath,PlayStation 3,15.00
9.00,12.00,/product_images/Juegos/PS3 Juegos/5060102953876_s.jpg,821,5060102953876,Deadly Premonition - Director's Cut,PlayStation 3,20.00
9.00,13.00,/product_images/Juegos/PS3 Juegos/5021290057647_s.jpg,821,5021290057647,Kingdom Hearts: HD 1.5 ReMix LE,PlayStation 3,22.00
3.00,5.00,/product_images/Juegos/DS Juegos/5055277001385_s.jpg,834,5055277001385,Bleach: The 3rd Phantom,Nintendo DS,8.00
0.90,1.50,/product_images/Juegos/DS Juegos/5055277002559_s.jpg,834,5055277002559,Jambo Safari,Nintendo DS,4.00
13.00,18.00,/product_images/Juegos/DS Juegos/5055277006076_s.jpg,834,5055277006076,Sonic Classic Collection (EE),Nintendo DS,30.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/8717418435349_s.jpg,821,8717418435349,Disney Infinity 2.0 Toy Box Combo Starter Pack,PlayStation 3,8.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5055060927052_s.jpg,821,5055060927052,Super Street Fighter IV Arcade Edition,PlayStation 3,15.00
14.00,20.00,/product_images/Juegos/PS3 Juegos/711719228431_s.jpg,821,711719228431,Uncharted Trilogia,PlayStation 3,32.00
1.90,3.00,/product_images/Juegos/PS3 Juegos/3307217935703_s.jpg,821,3307217935703,CSI: La Conspiracion,PlayStation 3,8.00
0.60,0.90,/product_images/Juegos/PS3 Juegos/5026555410960_s.jpg,821,5026555410960,Borderlands 2 - Pack Contenido Adicional,PlayStation 3,2.50
5.00,7.00,/product_images/Juegos/PS3 Juegos/813633013398_s.jpg,821,813633013398,Witch And the Hundred Knight,PlayStation 3,12.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/4012927053195_s.jpg,821,4012927053195,No More Heroes: Heroes Paradise,PlayStation 3,12.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/813633014791_s.jpg,821,813633014791,Under Night In-Birth,PlayStation 3,8.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/5055060928219_s.jpg,821,5055060928219,Resident Evil 6: Edicion Coleccionista,PlayStation 3,18.00
1.20,1.90,/product_images/Juegos/PS3 Juegos/5051893021714_s.jpg,821,5051893021714,Lego Rock Band,PlayStation 3,5.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/5030917176548_s.jpg,821,5030917176548,Transformers Devastation,PlayStation 3,12.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5055060929858_s.jpg,821,5055060929858,Ultra Street Fighter IV,PlayStation 3,15.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5060073308194_s.jpg,821,5060073308194,Dynasty Warriors Gundam 3,PlayStation 3,15.00
4.00,6.00,/product_images/Juegos/PS3 Juegos/3700577002946_s.jpg,821,3700577002946,Knights Contract,PlayStation 3,10.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,821,4012927053690,El Shaddai,PlayStation 3,8.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/9006113006695_s.jpg,821,9006113006695,Red Faction Collection,PlayStation 3,6.00
0.80,1.30,/product_images/Juegos/PS3 Juegos/5030934065726_s.jpg,821,5030934065726,Tiger Woods PGA Tour 09,PlayStation 3,3.50
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030934101141_s.jpg,821,5030934101141,Rango,PlayStation 3,8.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/813633012193_s.jpg,821,813633012193,Mugen Souls,PlayStation 3,12.00
2.00,4.00,/product_images/Juegos/PS3 Juegos/4005209153645_s.jpg,821,4005209153645,"Gato Con Botas, El",PlayStation 3,12.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030917192869_s.jpg,821,5030917192869,Teenage Mutant Ninja Turtles: Mutant In Manhattan,PlayStation 3,15.00
11.00,15.00,/product_images/Juegos/PS3 Juegos/711719983774_s.jpg,821,711719983774,Journey - Edicion Coleccionista,PlayStation 3,25.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/9006113002437_s.jpg,821,9006113002437,Gothic 4: Arcania Tale Complete Edition,PlayStation 3,12.00
