sku,precio_compra,categoria_str,categoria_id,precio_venta,img_caratula,titulo,precio_intercambio
3348542180024,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3348542180024_s.jpg,Sabrina La Serie Animada - Aventuras Mag,0.01
3348542180369,2.00,PC,830,10.00,/product_images/Juegos/PC Juegos/3348542180369_s.jpg,Half-Life 2  (P),3.00
3348542180666,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542180666_s.jpg,Barbie Horse Adventures,0.10
3348542181250,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3348542181250_s.jpg,Contract Jack,0.20
3348542182691,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542182691_s.jpg,Trampolín Reino Animal,0.10
3348542183148,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3348542183148_s.jpg,Barbie Belleza,0.01
3348542185210,2.00,PC,830,12.00,/product_images/Juegos/PC Juegos/3348542185210_s.jpg,Warcraft 3 Battle Chest Pack,4.00
3348542187191,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3348542187191_s.jpg,Senyor del Olimpo Zeus,0.20
3348542187207,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3348542187207_s.jpg,Tribes 2,0.01
3348542187221,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542187221_s.jpg,Quest Of Glory Dragon Fire,0.10
3348542188648,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3348542188648_s.jpg,Grandes Imperios (SN) 6CD,1.00
3348542188808,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3348542188808_s.jpg,SWAT Generation,0.40
3348542189768,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3348542189768_s.jpg,Barbie en la Princesa y la Costurera,0.01
3348542191266,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3348542191266_s.jpg,Tribes Vengeance (SN) 4cd,0.20
3348542192249,0.90,PC,830,6.00,/product_images/Juegos/PC Juegos/3348542192249_s.jpg,Empire Earth + Expansion,1.80
3348542192256,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3348542192256_s.jpg,No one lives forever 2 + Contract JACK,2.00
3348542192294,2.00,PC,830,12.00,/product_images/Juegos/PC Juegos/3348542192294_s.jpg,Tolkien Coleccion,4.00
3348542192614,0.20,PC,830,1.00,/product_images/Juegos/PC Juegos/3348542192614_s.jpg,Evil Genius 2cd,0.30
3348542192799,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3348542192799_s.jpg,Men of Valor (SN) 4CDS,0.60
3348542194304,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3348542194304_s.jpg,Chronicles Of Riddick - Developer's Cut,0.30
3348542194687,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3348542194687_s.jpg,Empire Earth 2 (P),1.00
3348542198234,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542198234_s.jpg,Barbie y La Magia De Pegaso,0.10
3348542198265,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3348542198265_s.jpg,MyScene Estrellas De Hollywood,0.60
3348542198609,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3348542198609_s.jpg,My Scene 1CD,0.60
3348542198623,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3348542198623_s.jpg,Counter Strike: Condition Zero (P),1.00
3348542199750,-1,PC,830,4.00,/product_images/Juegos/PC Juegos/3348542199750_s.jpg,Warcraft III - Frozen Throne Expansion,-1
3348542200456,0.70,PC,830,5.00,/product_images/Juegos/PC Juegos/3348542200456_s.jpg,Blizzard Giftset,1.50
3348542200760,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3348542200760_s.jpg,SWAT 4: Stetchkov Syndicate,0.30
3348542200838,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3348542200838_s.jpg,Empire Earth II The Art Of Supremacy Exp,2.00
3348542202061,1.40,PC,830,7.00,/product_images/Juegos/PC Juegos/3348542202061_s.jpg,Diablo II + Expansion Set,2.00
3348542202368,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542202368_s.jpg,Ice Age 2 (2CD),0.10
3348542202535,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3348542202535_s.jpg,Eragon,0.20
3348542203631,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3348542203631_s.jpg,Swat 4 Gold Edition + Exp,1.00
3348542205857,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3348542205857_s.jpg,F.E.A.R.: Extracting Point (Expansion),0.40
3348542205871,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542205871_s.jpg,Fear: Extraction Point,0.10
3348542205987,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542205987_s.jpg,JTF Joint Task Force,0.10
3348542206878,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3348542206878_s.jpg,World of Warcraft (P),0.40
3348542207233,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542207233_s.jpg,World of Warcraft: Burning Crusade (P),0.10
3348542207240,13.00,PC,830,30.00,/product_images/Juegos/PC Juegos/3348542207240_s.jpg,World of War: Burning Crusade (P) CE,18.00
3348542210943,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542210943_s.jpg,Empire Earth Collection,0.10
3348542213531,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3348542213531_s.jpg,World in Conflict (Ed. Col.),0.30
3348542221086,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542221086_s.jpg,World of Warcraft:(P) Wrath of the Lich,0.10
3348542221147,11.00,PC,830,25.00,/product_images/Juegos/PC Juegos/3348542221147_s.jpg,World Of Warcraft(P) Wrath Of The Li. CE,15.00
3348542228122,9.00,PC,830,22.00,/product_images/Juegos/PC Juegos/3348542228122_s.jpg,Starcraft 2 (P) Wings of Liberty CE,13.00
3348542231672,9.00,PC,830,22.00,/product_images/Juegos/PC Juegos/3348542231672_s.jpg,World Of Warcraft Cataclysm (P) CE,13.00
3348542232518,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3348542232518_s.jpg,World Of Warcraft Cataclysm (P),0.10
3391891954389,2.00,PC,830,10.00,/product_images/Juegos/PC Juegos/3391891954389_s.jpg,Witcher 2: Assassins Of Kings (P) PE,3.00
3391891958011,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3391891958011_s.jpg,Ridge Racer Unbounded (P),0.60
3391891962575,11.00,PC,830,25.00,/product_images/Juegos/PC Juegos/3391891962575_s.jpg,Witcher 2: Assassins Of Kings (P),15.00
3391891963787,3.00,PC,830,18.00,/product_images/Juegos/PC Juegos/3391891963787_s.jpg,Dark Souls: Prepare To Die Edition (P),6.00
3391891968935,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3391891968935_s.jpg,Star Trek (2013) (P),0.70
3391891969727,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3391891969727_s.jpg,Ace Combat - Assault Horizon (P),0.01
3391891972215,0.80,PC,830,4.00,/product_images/Juegos/PC Juegos/3391891972215_s.jpg,Naruto Shippuden: Ult Ninja Storm 3 (P),1.40
3391891975377,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3391891975377_s.jpg,Dark Souls II (P),2.00
3391891981156,1.60,PC,830,8.00,/product_images/Juegos/PC Juegos/3391891981156_s.jpg,Project Cars,2.00
3391891981859,5.00,PC,830,25.00,/product_images/Juegos/PC Juegos/3391891981859_s.jpg,Project cars - Limited Edition (P),9.00
3391891989855,4.00,PC,830,22.00,/product_images/Juegos/PC Juegos/3391891989855_s.jpg,Witcher 3: Game Of The Year Edition,7.00
3417240954371,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3417240954371_s.jpg,Worms World Party,0.30
3430920040140,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3430920040140_s.jpg,Rulers of Nations,1.80
3441370014308,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3441370014308_s.jpg,Match Play Competition,0.30
3455199421841,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3455199421841_s.jpg,Fur Fighters,0.30
3455199423241,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3455199423241_s.jpg,Alias,0.20
3455199425849,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3455199425849_s.jpg,Paris Dakar Rally,0.10
3455199427348,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3455199427348_s.jpg,Turok evolution,0.30
3455199432038,0.01,PC,830,0.10,/product_images/Juegos/PC Juegos/3455199432038_s.jpg,Urban Freestyle Soccer,0.01
3499550319880,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3499550319880_s.jpg,WRC 4: World Rally Championship (SN),1.00
3499550330168,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3499550330168_s.jpg,Rugby 15 (P),1.80
3499550330380,0.40,PC,830,3.00,/product_images/Juegos/PC Juegos/3499550330380_s.jpg,Motorcycle Club (P),0.90
3499550341317,2.00,PC,830,10.00,/product_images/Juegos/PC Juegos/3499550341317_s.jpg,WRC 5 (World Rally Championship) (P),3.00
3499550351491,4.00,PC,830,22.00,/product_images/Juegos/PC Juegos/3499550351491_s.jpg,WRC 6 (World Rally Championship),7.00
3500339700109,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3500339700109_s.jpg,Xenocracy,0.30
3505375639376,0.40,PC,830,3.00,/product_images/Juegos/PC Juegos/3505375639376_s.jpg,Azur & Asmar,0.90
3512289005890,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3512289005890_s.jpg,Cycling Manager,0.30
3512289006651,0.01,PC,830,0.10,/product_images/Juegos/PC Juegos/3512289006651_s.jpg,Virtual Skipper 2,0.01
3512289010696,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3512289010696_s.jpg,80 Dias,0.40
3512289010795,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3512289010795_s.jpg,Virtual Skipper 4,0.30
3512289011280,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3512289011280_s.jpg,Winter Challenge,0.10
3512289012768,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3512289012768_s.jpg,32nd Americas Cup,0.10
3512289012782,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3512289012782_s.jpg,Escape From Paradise City,0.30
3512289013819,1.60,PC,830,8.00,/product_images/Juegos/PC Juegos/3512289013819_s.jpg,Sherlock Holmes Vs. Arsene Lupin,2.00
3512289015202,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3512289015202_s.jpg,Virtual Skipper 5,0.70
3512289016100,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3512289016100_s.jpg,Pro Cycling 2009,0.30
3512289016742,0.80,PC,830,4.00,/product_images/Juegos/PC Juegos/3512289016742_s.jpg,Blood Bowl (Ed. Especial) (P),1.40
3512289016902,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3512289016902_s.jpg,Runaway a Twist of Fate,2.00
3512289016933,3.00,PC,830,18.00,/product_images/Juegos/PC Juegos/3512289016933_s.jpg,Runaway - Trilogy,6.00
3512289017435,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3512289017435_s.jpg,Pro Cycling Manager 2010,0.70
3512289017619,0.60,PC,830,4.00,/product_images/Juegos/PC Juegos/3512289017619_s.jpg,Divinity 2 - The Dragon Knight Saga,1.20
3512321245185,3.00,PC,830,15.00,/product_images/Juegos/PC Juegos/3512321245185_s.jpg,RFactor,5.00
3512321245222,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512321245222_s.jpg,Condor: Simulador de Vuelo,1.00
3512899108721,0.60,PC,830,4.00,/product_images/Juegos/PC Juegos/3512899108721_s.jpg,Yesterday,1.20
3512899109315,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3512899109315_s.jpg,Pro Cycling Manager 2012,0.40
3512899109360,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3512899109360_s.jpg,El Testamento De Sherlock Holmes,2.00
3512899109391,0.80,PC,830,4.00,/product_images/Juegos/PC Juegos/3512899109391_s.jpg,Juego de Tronos: Genesis (P),1.40
3512899109407,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3512899109407_s.jpg,Juego De Tronos,0.10
3512899109964,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512899109964_s.jpg,R.A.W: Realms Of Ancient War (P),1.00
3512899110571,0.60,PC,830,4.50,/product_images/Juegos/PC Juegos/3512899110571_s.jpg,Trine 2 - Collección Completa (P),1.30
3512899110625,2.00,PC,830,12.00,/product_images/Juegos/PC Juegos/3512899110625_s.jpg,Cities XL Platinum (P),4.00
3512899110861,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512899110861_s.jpg,Wargame: European Escalation (P),1.00
3512899110953,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3512899110953_s.jpg,Faery: Legends Of Avalon,0.20
3512899111042,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512899111042_s.jpg,Mars War Logs,1.00
3512899111103,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3512899111103_s.jpg,Wargame: Airland Battle (P),1.80
3512899111110,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3512899111110_s.jpg,Magrunner Dark Pulse (P),0.10
3512899111615,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512899111615_s.jpg,Contrast (P),1.00
3512899112230,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3512899112230_s.jpg,Farming Simulator 2013 : Expansion Pack 2,0.01
3512899112315,0.50,PC,830,3.50,/product_images/Juegos/PC Juegos/3512899112315_s.jpg,Bound by Flame (P),1.00
3512899113091,3.00,PC,830,18.00,/product_images/Juegos/PC Juegos/3512899113091_s.jpg,Crimes & Punishments: (P) Sherlock Holmes,6.00
3512899113848,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3512899113848_s.jpg,Cities XXL,2.00
3512899114746,1.60,PC,830,8.00,/product_images/Juegos/PC Juegos/3512899114746_s.jpg,Pro Cycling Manager 2015,2.00
3512899115606,2.00,PC,830,12.00,/product_images/Juegos/PC Juegos/3512899115606_s.jpg,Pro Cycling Manager 2016,4.00
3512899115750,2.00,PC,830,12.00,/product_images/Juegos/PC Juegos/3512899115750_s.jpg,Farming Simulator 2015 - Expansion 2,4.00
3512899116535,4.00,PC,830,22.00,/product_images/Juegos/PC Juegos/3512899116535_s.jpg,Farming Simulator 17 (3) (P),7.00
354630133460,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/354630133460_s.jpg,Act of War (Gold Edition),2.00
3546430003176,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430003176_s.jpg,Anno 1602,0.60
3546430004951,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3546430004951_s.jpg,Slave Zero,0.20
3546430008201,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3546430008201_s.jpg,Los Autos Locos,0.40
3546430010044,1.60,PC,830,8.00,/product_images/Juegos/PC Juegos/3546430010044_s.jpg,Discworld Noir,2.00
3546430012079,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430012079_s.jpg,Unreal Tournament,0.30
3546430012567,0.80,PC,830,4.00,/product_images/Juegos/PC Juegos/3546430012567_s.jpg,321 Smurf! My first Racing Game,1.40
3546430014301,0.10,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430014301_s.jpg,102 Dalmatas Centro de Actividades,0.10
3546430014394,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430014394_s.jpg,Asterix Juegos Disparatados,0.60
3546430017531,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430017531_s.jpg,Looney Tunes: Perro & Lobo,0.60
3546430019405,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430019405_s.jpg,Lucky Luke Western Fever,0.30
3546430020791,0.40,PC,830,3.00,/product_images/Juegos/PC Juegos/3546430020791_s.jpg,Tintin Destino Aventura,0.90
3546430021743,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3546430021743_s.jpg,Bugs Bunny & Taz: La Espiral Del Tiempo,0.70
3546430022597,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430022597_s.jpg,Monsters Truck,0.10
3546430026250,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430026250_s.jpg,Tactical Ops (Assault On Terror),0.30
3546430100318,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430100318_s.jpg,Desperados,0.30
3546430100820,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430100820_s.jpg,Rollercoaster Tycoon,0.30
3546430101605,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430101605_s.jpg,Zapper,0.10
3546430102282,0.20,PC,830,1.50,/product_images/Juegos/PC Juegos/3546430102282_s.jpg,Monopoly,0.40
3546430102305,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3546430102305_s.jpg,Stuart Little 2,0.01
3546430102473,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430102473_s.jpg,Neverwinter Nights (SN) 3CD,1.80
3546430102961,0.90,PC,830,6.00,/product_images/Juegos/PC Juegos/3546430102961_s.jpg,Rollercoaster Tycoon 2,1.80
3546430106334,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430106334_s.jpg,Neverwinter Nights Shadows Of Undrentide (P),0.60
3546430106440,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430106440_s.jpg,Rollercoaster Tycoon2: Wacky Worlds (Exp,0.10
3546430106501,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3546430106501_s.jpg,B-17 Flying Fortress The Mighty 8th,0.20
3546430106587,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430106587_s.jpg,Hero X,0.10
3546430106594,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430106594_s.jpg,Operacion Blockade,1.80
3546430107232,0.01,PC,830,0.10,/product_images/Juegos/PC Juegos/3546430107232_s.jpg,Horizons Empire Of Istaria,0.01
3546430107331,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430107331_s.jpg,Enclave,0.30
3546430107492,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430107492_s.jpg,Sinbad - Legend Of The Seven Seas,0.10
3546430108383,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430108383_s.jpg,"Temple of Elemental Evil, The",1.80
3546430109267,0.60,PC,830,4.50,/product_images/Juegos/PC Juegos/3546430109267_s.jpg,El Templo Del Mal Elemental,1.30
3546430109588,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430109588_s.jpg,Civilization III Conquests,0.60
3546430109755,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430109755_s.jpg,Unreal Tournament 2004 (SN) 6 CDS,0.30
3546430110188,0.10,PC,830,0.75,/product_images/Juegos/PC Juegos/3546430110188_s.jpg,Neverwinter Nights,0.20
3546430110447,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430110447_s.jpg,Neverwinter Nights Las Hordas De La Oscu,0.10
3546430110744,0.01,PC,830,0.25,/product_images/Juegos/PC Juegos/3546430110744_s.jpg,Line of Sight Vietnam,0.01
3546430111109,1.40,PC,830,7.00,/product_images/Juegos/PC Juegos/3546430111109_s.jpg,Asterix y Obelix XXL,2.00
3546430111130,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430111130_s.jpg,Trivial Pursuit Trepidante,0.10
3546430112908,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430112908_s.jpg,Shadow Ops Red Mercury (SN),0.10
3546430113219,0.60,PC,830,4.00,/product_images/Juegos/PC Juegos/3546430113219_s.jpg,Axis & Allies (SN),1.20
3546430113288,0.70,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430113288_s.jpg,Rollercoaster Tycoon 3 1CD (P),1.50
3546430115107,0.90,PC,830,6.00,/product_images/Juegos/PC Juegos/3546430115107_s.jpg,Forgotten Realms Demon Stone (4cd),1.80
3546430115855,0.01,PC,830,0.10,/product_images/Juegos/PC Juegos/3546430115855_s.jpg,Top Spin (SN) 2CD,0.01
3546430116524,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430116524_s.jpg,Act Of War Direct Action,0.10
3546430117149,0.30,PC,830,2.00,/product_images/Juegos/PC Juegos/3546430117149_s.jpg,Rollercoaster Tycoon 3: Empapados,0.60
3546430118153,0.40,PC,830,3.00,/product_images/Juegos/PC Juegos/3546430118153_s.jpg,Fahrenheit 1DVD,0.90
3546430118603,0.70,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430118603_s.jpg,Tycoon City New York,1.50
3546430119532,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430119532_s.jpg,Rollercoaster Tycoon 3: Wild Salvaje,0.10
3546430120446,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430120446_s.jpg,"Dungeons & Dragons, Stormreach",0.10
3546430121665,0.70,PC,830,3.50,/product_images/Juegos/PC Juegos/3546430121665_s.jpg,Asterix & Obelix XXL 2,1.20
3546430121870,0.80,PC,830,4.00,/product_images/Juegos/PC Juegos/3546430121870_s.jpg,Crashday,1.40
3546430124062,0.01,PC,830,0.50,/product_images/Juegos/PC Juegos/3546430124062_s.jpg,Arthur y los Minimoys,0.10
3546430126899,3.00,PC,830,15.00,/product_images/Juegos/PC Juegos/3546430126899_s.jpg,Baldurs Gate Compilation 4DVD,5.00
3546430126936,1.60,PC,830,8.00,/product_images/Juegos/PC Juegos/3546430126936_s.jpg,Icewind Dale + 2 Expansiones,2.00
3546430127186,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430127186_s.jpg,Test Drive Unlimited,0.30
3546430128336,3.00,PC,830,15.00,/product_images/Juegos/PC Juegos/3546430128336_s.jpg,Neverwinter Nights 2: Chaotic Evil,5.00
3546430128657,0.60,PC,830,3.00,/product_images/Juegos/PC Juegos/3546430128657_s.jpg,World of Asterix,1.00
3546430128800,3.00,PC,830,18.00,/product_images/Juegos/PC Juegos/3546430128800_s.jpg,Forgotten Realms Deluxe Edition,6.00
3546430130100,1.40,PC,830,7.00,/product_images/Juegos/PC Juegos/3546430130100_s.jpg,Witcher,2.00
3546430131121,0.10,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430131121_s.jpg,Lucky Lucke Go West,0.30
3546430132616,3.00,PC,830,18.00,/product_images/Juegos/PC Juegos/3546430132616_s.jpg,NeverWinter Nights Legends,6.00
3546430133453,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3546430133453_s.jpg,Rollercoaster Tycoon 3 Deluxe Edition,2.00
3546430133460,1.00,PC,830,5.00,/product_images/Juegos/PC Juegos/3546430133460_s.jpg,Act of war juego + expansion,1.80
3546430134450,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3546430134450_s.jpg,Asterix en los Juegos Olimpicos,0.70
3546430134849,6.00,PC,830,30.00,/product_images/Juegos/PC Juegos/3546430134849_s.jpg,Witcher: Edicion Limitada,10.00
3546430135037,0.30,PC,830,2.50,/product_images/Juegos/PC Juegos/3546430135037_s.jpg,Race O7 official WTCC,0.70
3546430135525,1.20,PC,830,6.00,/product_images/Juegos/PC Juegos/3546430135525_s.jpg,Alone in the Dark Edicion Limitada,2.00
3546430136195,0.20,PC,830,1.00,/product_images/Juegos/PC Juegos/3546430136195_s.jpg,Neverwinter Nights 2 - Storm of Zehir,0.30
