precio_compra,precio_venta,img_caratula,precio_intercambio,sku,categoria_id,titulo,categoria_str
0.60,3.00,/product_images/defimg5_s.jpg,1.00,3307212312134,830,Myst III EXILE collectors edition,PC
3.50,3.50,/product_images/defimg2_s.jpg,5.00,3307212312707,830,Evil Twin - Cyprien's Chronicles,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3307212313933,830,Worms Blast,PC
0.30,1.50,/product_images/defimg2_s.jpg,0.50,3307212319614,830,Vio,PC
0.01,0.10,/product_images/defimg5_s.jpg,0.01,3307212320368,830,Sea & Dogs,PC
0.01,0.25,/product_images/defimg4_s.jpg,0.01,3307212321075,830,Tom Clancy's Ghost Recon - Desert Seige,PC
1.20,6.00,/product_images/defimg4_s.jpg,2.00,3307212321327,830,Worms Battle Pack,PC
0.60,4.00,/product_images/defimg5_s.jpg,1.20,3307212321426,830,Europa Universal II,PC
0.30,1.50,/product_images/defimg2_s.jpg,0.50,3307212805674,830,Prince of Persia - Arenas Olvidadas (P),PC
0.10,0.75,/product_images/defimg1_s.jpg,0.20,3307215588857,830,NCIS,PC
3.00,18.00,/product_images/defimg3_s.jpg,6.00,3307215589908,830,Assassin's Creed: Revelations CE (P),PC
2.00,12.00,/product_images/defimg3_s.jpg,4.00,3307215591598,830,"Assassins Creed Revelation, Animus Ed (P)",PC
0.50,2.50,/product_images/defimg1_s.jpg,0.90,3307215606315,830,Clash of Heroes,PC
0.50,3.50,/product_images/defimg3_s.jpg,1.00,3307215629598,830,Tera,PC
1.40,6.00,/product_images/defimg3_s.jpg,2.00,3307215630662,830,Ghost Recon: Future Soldier (P),PC
0.10,0.75,/product_images/Juegos/PC Juegos/3307215633458_s.jpg,0.20,3307215633458,830,Far Cry 3 (P),PC
4.00,22.00,/product_images/defimg4_s.jpg,7.00,3307215634011,830,Assassin's Creed Revelations -Ottoman Ed,PC
1.60,8.00,/product_images/defimg4_s.jpg,2.00,3307215634400,830,Assassin's Creed III (P),PC
2.00,12.00,/product_images/Juegos/PC Juegos/3307215637241_s.jpg,4.00,3307215637241,830,Assassin's Creed 3: Join or Die,PC
0.90,4.50,/product_images/defimg1_s.jpg,1.60,3307215651612,830,Splinter Cell Blacklist (P),PC
0.20,1.50,/product_images/defimg4_s.jpg,0.40,3307215661352,830,CSI Ultimate: 1-6,PC
2.00,12.00,/product_images/defimg3_s.jpg,4.00,3307215667095,830,Assasins Creed: Hermandad (P),PC
5.00,25.00,/product_images/defimg5_s.jpg,9.00,3307215667101,830,Assassin's Creed I + II (P),PC
2.00,12.00,/product_images/Juegos/PC Juegos/3307215689455_s.jpg,4.00,3307215689455,830,Assassins Hermandad/ Revelation (P),PC
5.00,25.00,/product_images/defimg4_s.jpg,9.00,3307215690031,830,Splinter Cell Blacklist (P) Ultimatum Ed,PC
0.80,4.00,/product_images/defimg2_s.jpg,1.40,3307215692097,830,Splinter Cell - Ultimate Edition (P),PC
0.30,2.50,/product_images/defimg1_s.jpg,0.70,3307215692226,830,Ghost Recon Anthology,PC
0.20,1.00,/product_images/defimg3_s.jpg,0.30,3307215693575,830,Trials Evolution: Gold Edition (P),PC
1.40,7.00,/product_images/defimg4_s.jpg,2.00,3307215704653,830,Assassin's Creed IV: Black Flag (P),PC
0.01,0.50,/product_images/defimg4_s.jpg,0.10,3307215705261,830,Beasts And Bumpkins,PC
1.60,7.00,/product_images/Juegos/PC Juegos/3307215710845_s.jpg,2.00,3307215710845,830,Watch Dogs (P),PC
3.00,15.00,/product_images/defimg5_s.jpg,5.00,3307215711460,830,I Am Alive,PC
0.40,2.00,/product_images/defimg1_s.jpg,0.70,3307215711699,830,From Dust,PC
2.00,10.00,/product_images/defimg4_s.jpg,3.00,3307215712405,830,Call of Jaurez Gunslinger (P),PC
0.80,4.00,/product_images/defimg5_s.jpg,1.40,3307215712818,830,Far Cry 3 - Blood Dragon,PC
18.00,40.00,/product_images/Juegos/PC Juegos/3307215717530_s.jpg,25.00,3307215717530,830,Watch Dogs Dedsec Edition (P),PC
0.70,3.50,/product_images/Juegos/PC Juegos/3307215726181_s.jpg,1.20,3307215726181,830,Rayman Collection,PC
0.50,2.50,/product_images/defimg3_s.jpg,0.90,3307215726433,830,Rayman Legends (P),PC
0.30,2.50,/product_images/defimg2_s.jpg,0.70,3307215734841,830,Might & Magic X - Legacy (P),PC
0.80,4.00,/product_images/defimg4_s.jpg,1.40,3307215735169,830,Heroes Might and Magic VI CE (P),PC
2.00,12.00,/product_images/Juegos/PC Juegos/3307215748053_s.jpg,4.00,3307215748053,830,"Crew, The (P)",PC
3.00,18.00,/product_images/defimg3_s.jpg,6.00,3307215760215,830,Assassins Creed: Heritage Collection,PC
0.40,2.00,/product_images/defimg3_s.jpg,0.70,3307215769539,830,Assassin's Creed Liberation HD (P),PC
2.00,12.00,/product_images/defimg5_s.jpg,4.00,3307215775356,830,Far Cry. The Wild Expedition (P),PC
1.20,6.00,/product_images/defimg1_s.jpg,2.00,3307215780763,830,Child of Light Deluxe Edition,PC
1.70,5.00,/product_images/defimg5_s.jpg,2.00,3307215784136,830,Trials Fusion,PC
2.00,9.00,/product_images/Juegos/PC Juegos/3307215801420_s.jpg,3.00,3307215801420,830,Assasins Creed Rogue (P),PC
4.00,18.00,/product_images/defimg4_s.jpg,6.00,3307215802649,830,Assassin's Creed: Birth of a New World - The American Saga (P),PC
11.00,25.00,/product_images/Juegos/PC Juegos/3307215804179_s.jpg,15.00,3307215804179,830,"Division, The (P)",PC
20.00,45.00,/product_images/defimg1_s.jpg,28.00,3307215813430,830,Assassin's Creed Unity - Notre Dame Edition (P),PC
1.60,7.00,/product_images/defimg5_s.jpg,2.00,3307215864357,830,"Oblivion, Elder Scrolls IV, 5th Anniv Ed",PC
12.00,28.00,/product_images/Juegos/PC Juegos/3307215889541_s.jpg,17.00,3307215889541,830,Rainbow Six: Siege (P),PC
9.00,20.00,/product_images/defimg4_s.jpg,12.00,3307215892497,830,Assassin's Creed: Syndicate (P),PC
1.90,8.00,/product_images/Juegos/PC Juegos/3307215937143_s.jpg,3.00,3307215937143,830,Zombi (3 Disc),PC
0.80,4.00,/product_images/defimg4_s.jpg,1.40,3307217915620,830,Prince Of Persia: Aranes CE (P),PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3307217922390,830,Hawx 2 (P),PC
1.60,8.00,/product_images/defimg5_s.jpg,2.00,3307217926985,830,Assassin's Cred La hermandad (P),PC
0.60,2.50,/product_images/defimg1_s.jpg,0.90,3307217929337,830,Driver: San Francisco (P),PC
0.40,3.00,/product_images/Juegos/PC Juegos/3307217935604_s.jpg,0.90,3307217935604,830,"CSI, Fatal Conspriacy",PC
1.60,7.00,/product_images/defimg2_s.jpg,2.00,3307219931017,830,Might And Magic Heroes 6 (P),PC
0.40,3.00,/product_images/defimg3_s.jpg,0.90,3307219931086,830,Might & Magic Heroes VI (P),PC
0.80,4.00,/product_images/Juegos/PC Juegos/3307219934605_s.jpg,1.40,3307219934605,830,IL-2 Sturmovik Cliffs Of Dover CE (P),PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3307219947315,830,Call Of Juarez - The Cartel (P),PC
8.00,18.00,/product_images/defimg3_s.jpg,11.00,3307219950902,830,Anno 2070 (P),PC
0.40,3.00,/product_images/defimg4_s.jpg,0.90,3325120014780,830,Experience 112,PC
0.01,0.50,/product_images/defimg3_s.jpg,0.10,3325120036805,830,Alcatraz,PC
0.01,0.20,/product_images/defimg1_s.jpg,0.01,3342184396652,830,"Druuna, Morbus Gravis",PC
0.60,4.00,/product_images/defimg5_s.jpg,1.20,3342185054292,830,Syberia y Amerzone,PC
0.80,4.00,/product_images/defimg1_s.jpg,1.40,3342185484389,830,PACK Especial Aventura,PC
0.60,4.00,/product_images/defimg5_s.jpg,1.20,3342188697175,830,Syberia II The Collectors Edition,PC
0.40,2.00,/product_images/defimg3_s.jpg,0.70,3348542011915,830,"Rise & Rule Of Ancient Empires, The",PC
0.20,1.50,/product_images/defimg3_s.jpg,0.40,3348542062146,830,Edgar Torrontera's Extreme Biker,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3348542106895,830,Ultra Pinball Thrillride,PC
0.01,0.25,/product_images/defimg4_s.jpg,0.01,3348542123335,830,Ultra Pinball The Lost Continet,PC
0.20,1.50,/product_images/defimg4_s.jpg,0.40,3348542132061,830,StarCraft (P),PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3348542135598,830,Gunman Chronicles,PC
4.00,18.00,/product_images/defimg1_s.jpg,6.00,3348542136625,830,Diablo Battle Chest,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542140585,830,Alien vs. Predator 2,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3348542146631,830,Nascar 2002,PC
0.01,0.50,/product_images/defimg4_s.jpg,0.10,3348542147669,830,homeworld cataclysm,PC
1.00,7.00,/product_images/defimg1_s.jpg,2.00,3348542147904,830,Half-life Generation (SN) 4cd,PC
0.30,1.50,/product_images/defimg4_s.jpg,0.50,3348542148741,830,Adiboo - Lectura y Calculo,PC
0.30,2.00,/product_images/defimg1_s.jpg,0.60,3348542153233,830,Team Gymnastics,PC
0.10,0.75,/product_images/defimg5_s.jpg,0.20,3348542155596,830,Alien 2 versus predator Expansion Pack,PC
1.00,4.50,/product_images/defimg3_s.jpg,1.70,3348542158399,830,Warcraft 3 : CE (SN),PC
0.20,1.50,/product_images/defimg2_s.jpg,0.40,3348542162518,830,Casino Empire,PC
0.10,1.00,/product_images/defimg1_s.jpg,0.30,3348542164611,830,No One Lives Forever 2,PC
0.80,4.00,/product_images/defimg4_s.jpg,1.40,3348542164901,830,Trampolin Primeros Pasos,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,3348542165151,830,Adiboo y El Secreto de Paziral,PC
0.01,0.25,/product_images/defimg2_s.jpg,0.01,3348542166943,830,English Fever,PC
0.80,4.00,/product_images/defimg5_s.jpg,1.40,3348542169159,830,Aliens Vs Predator 2 + Primal Hunt,PC
2.00,9.00,/product_images/defimg1_s.jpg,3.00,3348542170407,830,empire earth sp edition,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542171022,830,Nascar Racing 2003,PC
0.01,0.10,/product_images/defimg5_s.jpg,0.01,3348542171992,830,Volcan en erupcion Rescue heroes,PC
1.80,9.00,/product_images/defimg2_s.jpg,3.00,3348542172852,830,Jurasic Park,PC
0.80,4.00,/product_images/defimg4_s.jpg,1.40,3348542172906,830,Cascaron Huevo A La Fuga,PC
0.10,0.75,/product_images/defimg3_s.jpg,0.20,3348542174337,830,Homeworld,PC
0.10,1.00,/product_images/defimg4_s.jpg,0.30,3348542176430,830,Hulk (2 Discos),PC
0.01,0.25,/product_images/defimg4_s.jpg,0.01,3348542178137,830,Fisher Price Rescue Heroes - Mission Sel,PC
0.01,0.25,/product_images/defimg1_s.jpg,0.01,3348542179509,830,Barbie en la Playa,PC
0.01,0.25,/product_images/defimg2_s.jpg,0.01,3348542180024,830,Sabrina La Serie Animada - Aventuras Mag,PC
2.00,10.00,/product_images/defimg1_s.jpg,3.00,3348542180369,830,Half-Life 2  (P),PC
0.01,0.25,/product_images/defimg1_s.jpg,0.01,3348542180666,830,Barbie Horse Adventures,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3348542181250,830,Contract Jack,PC
0.30,2.00,/product_images/defimg2_s.jpg,0.60,3348542181540,830,Mace Griffin,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542182691,830,Trampolín Reino Animal,PC
0.01,0.50,/product_images/defimg1_s.jpg,0.10,3348542183148,830,Barbie Belleza,PC
2.00,12.00,/product_images/defimg5_s.jpg,4.00,3348542185210,830,Warcraft 3 Battle Chest Pack,PC
0.01,0.50,/product_images/defimg3_s.jpg,0.10,3348542187191,830,Senyor del Olimpo Zeus,PC
0.01,0.05,/product_images/defimg3_s.jpg,0.01,3348542187207,830,Tribes 2,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3348542187221,830,Quest Of Glory Dragon Fire,PC
0.01,0.50,/product_images/defimg3_s.jpg,0.10,3348542187658,830,"Gato, El",PC
0.10,1.00,/product_images/defimg4_s.jpg,0.30,3348542187931,830,Adiboo Y Los Ladrones De Energia,PC
0.50,3.50,/product_images/defimg2_s.jpg,1.00,3348542188648,830,Grandes Imperios (SN) 6CD,PC
0.10,1.00,/product_images/defimg1_s.jpg,0.30,3348542188808,830,SWAT Generation,PC
0.10,0.75,/product_images/defimg3_s.jpg,0.20,3348542191266,830,Tribes Vengeance (SN) 4cd,PC
0.60,4.50,/product_images/defimg1_s.jpg,1.30,3348542192249,830,Empire Earth + Expansion,PC
1.20,6.00,/product_images/defimg4_s.jpg,2.00,3348542192256,830,No one lives forever 2 + Contract JACK,PC
2.00,12.00,/product_images/defimg4_s.jpg,4.00,3348542192294,830,Tolkien Coleccion,PC
0.20,1.50,/product_images/Juegos/PC Juegos/3348542192478_s.jpg,0.40,3348542192478,830,Leisure Suit Larry Magna Cum Laude,PC
0.30,1.50,/product_images/defimg4_s.jpg,0.50,3348542192614,830,Evil Genius 2cd,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542196230,830,Robots,PC
1.90,8.00,/product_images/defimg3_s.jpg,3.00,3348542196513,830,Simpsons Hit & Run,PC
0.90,6.00,/product_images/defimg5_s.jpg,1.80,3348542196537,830,Senor de los Anillo:La Guerra del Anillo,PC
4.00,20.00,/product_images/defimg4_s.jpg,7.00,3348542196926,830,World of WarCraft (P) 60 Dias Tarjeta,PC
0.20,1.50,/product_images/defimg3_s.jpg,0.40,3348542198234,830,Barbie y La Magia De Pegaso,PC
0.40,3.00,/product_images/defimg2_s.jpg,0.90,3348542198609,830,My Scene 1CD,PC
1.20,6.00,/product_images/defimg2_s.jpg,2.00,3348542198623,830,Counter Strike: Condition Zero (P),PC
0.70,5.00,/product_images/Juegos/PC Juegos/3348542198982_s.jpg,1.50,3348542198982,830,Scarface,PC
0.20,1.50,/product_images/defimg2_s.jpg,0.40,3348542200760,830,SWAT 4: Stetchkov Syndicate,PC
0.10,1.00,/product_images/defimg5_s.jpg,0.30,3348542202368,830,Ice Age 2 (2CD),PC
0.70,3.50,/product_images/defimg3_s.jpg,1.20,3348542203631,830,Swat 4 Gold Edition + Exp,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542205871,830,Fear: Extraction Point,PC
0.10,0.75,/product_images/defimg3_s.jpg,0.20,3348542205987,830,JTF Joint Task Force,PC
1.40,6.00,/product_images/defimg2_s.jpg,2.00,3348542206212,830,Caesar IV (SN),PC
0.40,3.00,/product_images/defimg3_s.jpg,0.90,3348542206878,830,World of Warcraft (P),PC
0.10,1.00,/product_images/defimg5_s.jpg,0.30,3348542207233,830,World of Warcraft: Burning Crusade (P),PC
13.00,30.00,/product_images/defimg4_s.jpg,18.00,3348542207240,830,World of War: Burning Crusade (P) CE,PC
0.10,1.00,/product_images/defimg3_s.jpg,0.30,3348542210943,830,Empire Earth Collection,PC
0.10,1.00,/product_images/defimg5_s.jpg,0.30,3348542213531,830,World in Conflict (Ed. Col.),PC
0.30,2.50,/product_images/defimg3_s.jpg,0.70,3348542213623,830,F.E.A.R.: Perseus Mandate,PC
0.50,3.50,/product_images/defimg3_s.jpg,1.00,3348542214330,830,World Of Warcraft Battle Chest (P),PC
0.90,4.00,/product_images/defimg2_s.jpg,1.50,3348542218239,830,F.E.A.R. Gold Edition (Juego + Expansion,PC
0.10,1.00,/product_images/defimg1_s.jpg,0.30,3348542221086,830,World of Warcraft:(P) Wrath of the Lich,PC
11.00,25.00,/product_images/defimg4_s.jpg,15.00,3348542221147,830,World Of Warcraft(P) Wrath Of The Li. CE,PC
9.00,22.00,/product_images/defimg4_s.jpg,13.00,3348542228122,830,Starcraft 2 (P) Wings of Liberty CE,PC
3.00,15.00,/product_images/Juegos/PC Juegos/3348542228733_s.jpg,5.00,3348542228733,830,Starcraft 2 (P) Wings of Liberty,PC
9.00,22.00,/product_images/defimg5_s.jpg,13.00,3348542231672,830,World Of Warcraft Cataclysm (P) CE,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3348542232518,830,World Of Warcraft Cataclysm (P),PC
2.00,10.00,/product_images/Juegos/PC Juegos/3391891954389_s.jpg,3.00,3391891954389,830,Witcher 2: Assassins Of Kings (P) PE,PC
0.40,2.00,/product_images/defimg5_s.jpg,0.70,3391891958011,830,Ridge Racer Unbounded (P),PC
9.00,22.00,/product_images/Juegos/PC Juegos/3391891962575_s.jpg,13.00,3391891962575,830,Witcher 2: Assassins Of Kings (P),PC
3.00,18.00,/product_images/defimg5_s.jpg,6.00,3391891963787,830,Dark Souls: Prepare To Die Edition (P),PC
0.50,2.50,/product_images/defimg1_s.jpg,0.90,3391891968935,830,Star Trek (2013) (P),PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,3391891969727,830,Ace Combat - Assault Horizon (P),PC
0.80,4.00,/product_images/defimg5_s.jpg,1.40,3391891972215,830,Naruto Shippuden: Ult Ninja Storm 3 (P),PC
1.20,6.00,/product_images/defimg2_s.jpg,2.00,3391891975377,830,Dark Souls II (P),PC
13.00,30.00,/product_images/Juegos/PC Juegos/3391891979320_s.jpg,18.00,3391891979320,830,Witcher 3: Wild Hunt (P),PC
1.60,8.00,/product_images/defimg2_s.jpg,2.00,3391891981156,830,Project Cars,PC
5.00,25.00,/product_images/defimg5_s.jpg,9.00,3391891981859,830,Project cars - Limited Edition (P),PC
13.00,30.00,/product_images/Juegos/PC Juegos/3391891989855_s.jpg,18.00,3391891989855,830,Witcher 3: Game Of The Year Edition,PC
0.40,2.00,/product_images/defimg4_s.jpg,0.70,3417240954371,830,Worms World Party,PC
1.00,5.00,/product_images/defimg3_s.jpg,1.80,3430920040140,830,Rulers of Nations,PC
0.30,1.50,/product_images/defimg4_s.jpg,0.50,3441370014308,830,Match Play Competition,PC
0.20,1.50,/product_images/defimg3_s.jpg,0.40,3455199421841,830,Fur Fighters,PC
0.10,0.75,/product_images/defimg2_s.jpg,0.20,3455199423241,830,Alias,PC
0.10,1.00,/product_images/defimg3_s.jpg,0.30,3455199425849,830,Paris Dakar Rally,PC
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3455199427348,830,Turok evolution,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,3455199431642,830,Gladiator Sword of Vengeance,PC
0.01,0.10,/product_images/defimg5_s.jpg,0.01,3455199432038,830,Urban Freestyle Soccer,PC
0.80,3.50,/product_images/defimg2_s.jpg,1.30,3499550319880,830,WRC 4: World Rally Championship (SN),PC
1.20,5.00,/product_images/defimg5_s.jpg,1.90,3499550330168,830,Rugby 15 (P),PC
0.80,4.00,/product_images/defimg1_s.jpg,1.40,3499550330380,830,Motorcycle Club,PC
2.00,10.00,/product_images/defimg5_s.jpg,3.00,3499550341317,830,WRC 5 (World Rally Championship) (P),PC
2.00,12.00,/product_images/defimg1_s.jpg,4.00,3499550341553,830,Handball 16 (P),PC
4.00,22.00,/product_images/defimg3_s.jpg,7.00,3499550351491,830,WRC 6 (World Rally Championship),PC
0.30,1.50,/product_images/defimg5_s.jpg,0.50,3500339700109,830,Xenocracy,PC
0.40,3.00,/product_images/defimg4_s.jpg,0.90,3505375639376,830,Azur & Asmar,PC
0.10,1.00,/product_images/defimg5_s.jpg,0.30,3512289005890,830,Cycling Manager,PC
0.01,0.10,/product_images/defimg4_s.jpg,0.01,3512289006651,830,Virtual Skipper 2,PC
0.01,0.50,/product_images/defimg1_s.jpg,0.10,3512289010320,830,Freedom Force The 3rd Reich (SN) 2CD,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,3512289010672,830,Trackmania Sunrise,PC
0.20,1.50,/product_images/defimg5_s.jpg,0.40,3512289010795,830,Virtual Skipper 4,PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3512289011280,830,Winter Challenge,PC
0.50,3.50,/product_images/defimg5_s.jpg,1.00,3512289012386,830,Trackmania United,PC
1.60,8.00,/product_images/defimg2_s.jpg,2.00,3512289013819,830,Sherlock Holmes Vs. Arsene Lupin,PC
0.40,3.00,/product_images/defimg5_s.jpg,0.90,3512289015202,830,Virtual Skipper 5,PC
0.30,2.50,/product_images/defimg2_s.jpg,0.70,3512289016100,830,Pro Cycling 2009,PC
0.80,4.00,/product_images/defimg1_s.jpg,1.40,3512289016742,830,Blood Bowl (Ed. Especial) (P),PC
1.20,6.00,/product_images/defimg1_s.jpg,2.00,3512289016902,830,Runaway a Twist of Fate,PC
0.20,1.50,/product_images/defimg3_s.jpg,0.40,3512289017435,830,Pro Cycling Manager 2010,PC
2.00,14.00,/product_images/defimg5_s.jpg,5.00,3512321245185,830,RFactor,PC
0.50,3.50,/product_images/defimg3_s.jpg,1.00,3512321245222,830,Condor: Simulador de Vuelo,PC
0.01,0.50,/product_images/defimg5_s.jpg,0.10,3512890000246,830,Pro Cycling Manager 2011,PC
0.60,4.00,/product_images/defimg1_s.jpg,1.20,3512899108721,830,Yesterday,PC
0.20,1.50,/product_images/defimg5_s.jpg,0.40,3512899109315,830,Pro Cycling Manager 2012,PC
0.70,5.00,/product_images/defimg3_s.jpg,1.50,3512899109322,830,Blood Bowl: Chaos Cup,PC
1.40,6.00,/product_images/defimg5_s.jpg,2.00,3512899109360,830,El Testamento De Sherlock Holmes,PC
0.80,4.00,/product_images/defimg4_s.jpg,1.40,3512899109391,830,Juego de Tronos: Genesis (P),PC
0.01,0.25,/product_images/defimg5_s.jpg,0.01,3512899109407,830,Juego De Tronos,PC
1.20,6.00,/product_images/defimg1_s.jpg,2.00,3512899109964,830,R.A.W: Realms Of Ancient War (P),PC
0.80,4.00,/product_images/defimg1_s.jpg,1.40,3512899110045,830,Of Orcs And Men,PC
0.60,4.00,/product_images/defimg3_s.jpg,1.20,3512899110359,830,Farming Simulator 2013 (P),PC
1.00,4.50,/product_images/defimg4_s.jpg,1.70,3512899110571,830,Trine 2 - Collección Completa (P),PC
2.00,12.00,/product_images/defimg1_s.jpg,4.00,3512899110625,830,Cities XL Platinum (P),PC
0.70,3.50,/product_images/defimg4_s.jpg,1.20,3512899110861,830,Wargame: European Escalation (P),PC
0.01,0.50,/product_images/defimg4_s.jpg,0.10,3512899110953,830,Faery: Legends Of Avalon,PC
0.50,3.50,/product_images/defimg1_s.jpg,1.00,3512899111042,830,Mars War Logs,PC
1.00,5.00,/product_images/defimg4_s.jpg,1.80,3512899111103,830,Wargame: Airland Battle (P),PC
0.01,0.50,/product_images/defimg4_s.jpg,0.10,3512899111110,830,Magrunner Dark Pulse (P),PC
0.50,3.50,/product_images/defimg2_s.jpg,1.00,3512899111127,830,Pro Cycling Manager 2013,PC
0.80,3.50,/product_images/defimg2_s.jpg,1.30,3512899111615,830,Contrast (P),PC
0.01,0.50,/product_images/defimg4_s.jpg,0.10,3512899112230,830,Farming Simulator 2013 : Expansion Pack 2,PC
0.50,3.50,/product_images/defimg3_s.jpg,1.00,3512899112315,830,Bound by Flame (P),PC
1.00,4.50,/product_images/defimg2_s.jpg,1.70,3512899112360,830,Pro Cycling Manager 2014,PC
4.00,22.00,/product_images/defimg3_s.jpg,7.00,3512899113091,830,Crimes & Punishments: (P) Sherlock Holmes,PC
2.00,10.00,/product_images/defimg3_s.jpg,3.00,3512899113442,830,Farming Simulator 2015,PC
1.60,8.00,/product_images/defimg1_s.jpg,2.00,3512899113848,830,Cities XXL,PC
2.00,12.00,/product_images/defimg3_s.jpg,4.00,3512899114746,830,Pro Cycling Manager 2015,PC
